ts_code,trade_date,close,open,high,low,vol,amount,vwap
000002.SZ,20241230,7.51,7.5,7.51,7.5,753100.0,5648385.92,7.5
000404.SZ,20241230,7.76,7.77,7.78,7.76,163100.0,1267352.96,7.77
002160.SZ,20241230,3.88,3.89,3.89,3.88,79500.0,309009.0,3.89
002461.SZ,20241230,9.82,9.8,9.87,9.8,43300.0,425224.0,9.82
300299.SZ,20241230,5.93,5.92,5.93,5.87,2150700.0,12723479.04,5.92
300245.SZ,20241230,14.61,14.51,14.67,14.51,454800.0,6618366.08,14.55
300879.SZ,20241230,16.9,16.9,16.95,16.89,98300.0,1661932.0,16.91
300722.SZ,20241230,28.23,28.38,28.43,28.11,82800.0,2346883.04,28.34
600732.SH,20241230,11.24,11.24,11.24,11.24,160100.0,1799524.0,11.24
688381.SH,20241230,20.71,20.71,20.71,20.71,4900.0,101479.0,20.71
301220.SZ,20241230,37.18,36.99,37.18,36.99,32500.0,1205347.04,37.09
688600.SH,20241230,13.95,13.95,13.95,13.95,579.0,8077.0,13.95
600406.SH,20241230,25.03,25.03,25.03,25.03,16300.0,407989.0,25.03
600252.SH,20241230,2.58,2.58,2.58,2.58,109100.0,281478.0,2.58
000062.SZ,20241230,23.22,23.23,23.23,23.2,66200.0,1537608.0,23.23
000525.SZ,20241230,6.06,6.08,6.08,6.06,383800.0,2333248.0,6.08
002223.SZ,20241230,36.93,36.94,36.94,36.88,25500.0,941924.96,36.94
002520.SZ,20241230,6.07,6.06,6.1,6.06,887900.0,5382705.92,6.06
300333.SZ,20241230,16.5,16.5,16.58,16.44,1018300.0,16810705.92,16.51
300304.SZ,20241230,8.33,8.33,8.35,8.32,107400.0,894552.96,8.33
300918.SZ,20241230,10.62,10.62,10.62,10.6,1300.0,13802.0,10.62
000089.SZ,20241230,7.08,7.08,7.09,7.08,140900.0,998024.96,7.08
000545.SZ,20241230,2.27,2.27,2.27,2.27,126300.0,286701.0,2.27
002243.SZ,20241230,8.44,8.42,8.44,8.4,89600.0,754695.04,8.42
002540.SZ,20241230,6.4,6.4,6.41,6.38,78900.0,504877.0,6.4
300353.SZ,20241230,11.93,11.93,11.96,11.92,95500.0,1140002.0,11.94
300324.SZ,20241230,3.6,3.61,3.61,3.58,496800.0,1790430.08,3.6
300938.SZ,20241230,25.39,25.41,25.5,25.38,19800.0,503214.0,25.42
000301.SZ,20241230,8.48,8.46,8.48,8.46,45100.0,381571.0,8.46
000565.SZ,20241230,5.53,5.52,5.53,5.52,10900.0,60175.0,5.52
002263.SZ,20241230,2.55,2.55,2.56,2.55,73600.0,187711.0,2.55
002560.SZ,20241230,7.09,7.19,7.19,7.05,5333100.16,38247475.2,7.17
300373.SZ,20241230,46.16,46.2,46.2,46.08,118800.0,5486151.68,46.18
300344.SZ,20241230,4.65,4.65,4.65,4.6,133800.0,621547.0,4.65
300958.SZ,20241230,11.9,11.89,11.99,11.89,18500.0,220134.0,11.9
000785.SZ,20241230,3.84,3.83,3.85,3.83,1363016.0,5221098.56,3.83
000626.SZ,20241230,6.04,6.03,6.04,6.03,31700.0,191190.0,6.03
002302.SZ,20241230,7.06,7.1,7.1,7.06,319900.0,2268087.04,7.09
002603.SZ,20241230,16.36,16.36,16.38,16.35,222740.0,3643939.84,16.36
300398.SZ,20241230,16.54,16.55,16.56,16.51,33400.0,552724.0,16.55
300364.SZ,20241230,26.05,26.0,26.13,26.0,345100.0,8992574.08,26.06
300978.SZ,20241230,11.24,11.25,11.25,11.24,12300.0,138372.0,11.25
000995.SZ,20241230,15.21,15.3,15.3,15.21,103000.0,1575439.04,15.3
000707.SZ,20241230,7.62,7.62,7.62,7.62,11600.0,88392.0,7.62
002322.SZ,20241230,13.02,13.02,13.02,13.01,18862.0,245570.24,13.02
002623.SZ,20241230,15.96,15.96,15.96,15.88,16000.0,255135.0,15.95
300494.SZ,20241230,12.12,12.11,12.16,12.1,196600.0,2381744.0,12.12
300408.SZ,20241230,38.9,38.8,38.96,38.8,96300.0,3738252.16,38.82
300993.SZ,20241230,10.65,10.6,10.65,10.59,19500.0,206785.0,10.6
