ts_code,trade_date,close,open,high,low,vol,amount,vwap
000019.SZ,20230915,7.34,7.36,7.36,7.34,9000.0,66228.0,7.36
000425.SZ,20230915,6.62,6.61,6.62,6.6,282900.0,1870223.04,6.61
002196.SZ,20230915,6.42,6.41,6.42,6.41,44500.0,285254.0,6.41
300314.SZ,20230915,14.7,14.7,14.7,14.7,2000.0,29400.0,14.7
002616.SZ,20230915,5.48,5.5,5.5,5.48,40300.0,221488.0,5.5
300319.SZ,20230915,8.91,8.91,8.91,8.91,85300.0,760023.04,8.91
300044.SZ,20230915,4.45,4.44,4.45,4.44,209600.0,931436.0,4.44
301193.SZ,20230915,17.43,17.43,17.43,17.43,2300.0,40089.0,17.43
600562.SH,20230915,15.28,15.28,15.28,15.28,5900.0,90152.0,15.28
601728.SH,20230915,6.19,6.19,6.19,6.19,1350900.0,8362071.04,6.19
688020.SH,20230915,45.25,45.25,45.25,45.25,682.0,30861.0,45.25
300911.SZ,20230915,37.98,37.98,37.98,37.98,1900.0,72162.0,37.98
301303.SZ,20230915,21.86,21.86,21.86,21.86,800.0,17488.0,21.86
300958.SZ,20230915,19.75,19.75,19.75,19.75,22400.0,442400.0,19.75
000059.SZ,20230915,6.22,6.23,6.23,6.2,29900.0,186249.0,6.23
000524.SZ,20230915,9.57,9.61,9.61,9.57,16600.0,159269.0,9.6
002394.SZ,20230915,8.57,8.57,8.57,8.56,14000.0,119961.0,8.57
300354.SZ,20230915,39.89,39.89,39.89,39.89,800.0,31912.0,39.89
002656.SZ,20230915,2.1,2.1,2.1,2.1,99000.0,207900.0,2.1
300359.SZ,20230915,5.79,5.79,5.79,5.79,17400.0,100746.0,5.79
300125.SZ,20230915,15.19,15.21,15.21,15.19,3100.0,47143.0,15.21
000158.SZ,20230915,7.69,7.67,7.72,7.67,1806200.0,13863741.44,7.68
000544.SZ,20230915,7.64,7.64,7.64,7.64,17300.0,132172.0,7.64
002413.SZ,20230915,5.43,5.43,5.43,5.41,186400.0,1011887.04,5.43
300374.SZ,20230915,15.6,15.6,15.6,15.6,11100.0,173160.0,15.6
002676.SZ,20230915,4.43,4.42,4.45,4.41,385000.0,1703196.0,4.42
300379.SZ,20230915,17.12,17.12,17.12,17.12,10800.0,184896.0,17.12
300145.SZ,20230915,2.96,2.96,2.96,2.96,49700.0,147112.0,2.96
