ts_code,trade_date,close,open,high,low,vol,amount,vwap
000404.SZ,20230407,5.96,5.96,5.96,5.95,82600.0,492268.0,5.96
000425.SZ,20230407,7.07,7.08,7.08,7.06,136800.0,968415.04,7.08
002097.SZ,20230407,6.4,6.38,6.4,6.38,8200.0,52318.0,6.38
300078.SZ,20230407,5.95,5.95,5.96,5.92,342500.0,2036672.0,5.95
002826.SZ,20230407,10.58,10.59,10.59,10.55,9200.0,97294.0,10.58
300073.SZ,20230407,56.04,56.03,56.07,56.02,37715.0,2113173.28,56.03
300373.SZ,20230407,59.1,59.1,59.1,59.1,70800.0,4184280.0,59.1
301138.SZ,20230407,26.29,26.29,26.29,26.29,1000.0,26290.0,26.29
601059.SH,20230407,16.6,16.6,16.6,16.6,217400.0,3608840.0,16.6
688279.SH,20230407,92.5,92.5,92.5,92.5,200.0,18500.0,92.5
301321.SZ,20230407,21.09,21.09,21.09,21.09,7000.0,147630.0,21.09
605358.SH,20230407,58.9,58.93,59.0,58.8,374500.0,22069460.48,58.93
605388.SH,20230407,14.31,14.31,14.31,14.31,0.0,0.0,14.31
600246.SH,20230407,6.42,6.42,6.42,6.42,26600.0,170772.0,6.42
000525.SZ,20230407,9.84,9.83,9.84,9.83,50300.0,494474.0,9.83
000524.SZ,20230407,11.72,11.73,11.74,11.72,77000.0,903200.0,11.73
002295.SZ,20230407,6.88,6.88,6.88,6.87,100400.0,690656.96,6.88
300119.SZ,20230407,21.87,21.86,21.88,21.61,29300.0,640223.0,21.85
002866.SZ,20230407,31.3,31.31,31.36,31.3,65900.0,2063326.08,31.31
300112.SZ,20230407,11.37,11.37,11.37,11.37,63000.0,716310.0,11.37
300494.SZ,20230407,29.32,29.32,29.32,29.32,58100.0,1703492.0,29.32
000545.SZ,20230407,3.39,3.39,3.39,3.39,400.0,1356.0,3.39
000544.SZ,20230407,6.36,6.36,6.36,6.36,15200.0,96672.0,6.36
002394.SZ,20230407,7.43,7.41,7.43,7.41,58900.0,436587.0,7.41
300139.SZ,20230407,10.8,10.8,10.8,10.8,533100.0,5757479.68,10.8
002907.SZ,20230407,17.82,17.82,17.86,17.82,5800.0,103372.0,17.82
300132.SZ,20230407,6.42,6.43,6.43,6.42,12900.0,82945.0,6.43
300595.SZ,20230407,33.31,33.31,33.31,33.31,26300.0,876052.96,33.31
000565.SZ,20230407,6.0,6.01,6.02,6.0,1400.0,8417.0,6.01
000564.SZ,20230407,1.55,1.55,1.55,1.54,886300.0,1373664.96,1.55
002413.SZ,20230407,5.28,5.28,5.28,5.28,155000.0,818400.0,5.28
300159.SZ,20230407,3.19,3.19,3.19,3.19,176700.0,563673.0,3.19
002927.SZ,20230407,12.72,12.72,12.75,12.72,13000.0,165479.0,12.73
300152.SZ,20230407,3.31,3.32,3.32,3.31,33800.0,112148.0,3.32
300696.SZ,20230407,28.1,28.1,28.1,28.1,44300.0,1244830.0,28.1
000606.SZ,20230407,1.93,1.93,1.93,1.93,25100.0,48443.0,1.93
000607.SZ,20230407,5.63,5.63,5.63,5.63,154400.0,869272.0,5.63
002433.SZ,20230407,3.65,3.65,3.65,3.64,75000.0,273749.0,3.65
300179.SZ,20230407,10.92,10.87,10.92,10.85,60700.0,660101.0,10.88
002947.SZ,20230407,21.69,21.83,21.83,21.69,39000.0,851132.96,21.82
300172.SZ,20230407,4.54,4.54,4.54,4.54,11900.0,54026.0,4.54
300797.SZ,20230407,17.31,17.31,17.31,17.31,200.0,3462.0,17.31
000626.SZ,20230407,8.56,8.57,8.57,8.56,6300.0,53984.0,8.57
000627.SZ,20230407,3.46,3.45,3.46,3.45,1068400.0,3685989.12,3.45
002453.SZ,20230407,11.96,11.98,12.0,11.96,52700.0,631528.0,11.98
300192.SZ,20230407,10.59,10.57,10.6,10.57,268300.0,2837710.08,10.58
002967.SZ,20230407,21.64,21.68,21.68,21.64,11600.0,251412.0,21.67
300199.SZ,20230407,11.05,11.05,11.05,11.05,118300.0,1307215.04,11.05
300886.SZ,20230407,23.98,23.98,23.98,23.98,1050.0,25179.0,23.98
000666.SZ,20230407,9.16,9.18,9.18,9.16,14700.0,134891.0,9.18
000667.SZ,20230407,1.11,1.11,1.12,1.11,2166615.04,2404952.8,1.11
002498.SZ,20230407,4.02,4.01,4.02,4.01,6500.0,26093.0,4.01
300291.SZ,20230407,7.05,7.05,7.05,7.05,189900.0,1338795.04,7.05
003001.SZ,20230407,15.88,15.87,15.88,15.84,7000.0,111067.0,15.87
300211.SZ,20230407,10.45,10.45,10.45,10.45,359800.0,3759910.08,10.45
300987.SZ,20230407,18.65,18.65,18.65,18.65,12700.0,236855.0,18.65
000707.SZ,20230407,9.04,9.07,9.07,9.04,6000.0,54417.0,9.07
000726.SZ,20230407,8.09,8.09,8.1,8.09,23300.0,188498.0,8.09
002512.SZ,20230407,4.24,4.26,4.26,4.24,124900.0,531429.0,4.26
300390.SZ,20230407,50.5,50.5,50.5,50.5,15200.0,767600.0,50.5
003021.SZ,20230407,82.01,82.36,82.36,82.0,19700.0,1621704.96,82.32
300231.SZ,20230407,9.84,9.84,9.84,9.84,56000.0,551040.0,9.84
301081.SZ,20230407,11.93,11.93,11.93,11.93,200.0,2386.0,11.93
000727.SZ,20230407,2.29,2.29,2.29,2.28,352900.0,808080.96,2.29
000766.SZ,20230407,5.26,5.27,5.27,5.26,5900.0,31085.0,5.27
002532.SZ,20230407,7.36,7.35,7.38,7.35,101900.0,749392.0,7.35
300417.SZ,20230407,10.59,10.59,10.59,10.59,1800.0,19062.0,10.59
003041.SZ,20230407,19.72,19.73,19.73,19.61,3000.0,59146.0,19.72
300251.SZ,20230407,9.49,9.49,9.49,9.49,236200.0,2241537.92,9.49
300398.SZ,20230407,22.36,22.36,22.36,22.36,125200.0,2799472.0,22.36
000767.SZ,20230407,3.06,3.06,3.07,3.06,13600.0,41617.0,3.06
000837.SZ,20230407,11.56,11.6,11.64,11.56,1137700.0,13198100.48,11.6
002552.SZ,20230407,19.38,19.35,19.47,19.33,56300.0,1089624.96,19.35
300437.SZ,20230407,16.01,16.01,16.01,16.01,26400.0,422664.0,16.01
300086.SZ,20230407,6.34,6.35,6.35,6.33,26900.0,170694.0,6.35
300271.SZ,20230407,10.61,10.61,10.61,10.61,39400.0,418034.0,10.61
301208.SZ,20230407,61.11,61.11,61.11,61.11,0.0,0.0,61.11
000816.SZ,20230407,3.64,3.64,3.64,3.64,72900.0,265356.0,3.64
000877.SZ,20230407,8.92,8.9,8.92,8.9,26300.0,234112.0,8.9
002572.SZ,20230407,20.09,20.09,20.09,20.09,9900.0,198891.0,20.09
300457.SZ,20230407,18.73,18.73,18.73,18.73,13600.0,254728.0,18.73
300187.SZ,20230407,5.85,5.87,5.88,5.85,25500.0,149555.0,5.87
300310.SZ,20230407,4.32,4.32,4.32,4.32,59900.0,258768.0,4.32
301228.SZ,20230407,16.11,16.11,16.11,16.11,300.0,4833.0,16.11
000836.SZ,20230407,3.41,3.42,3.42,3.38,61600.0,210329.0,3.41
000936.SZ,20230407,7.77,7.71,7.79,7.71,1708500.0,13181821.44,7.72
002599.SZ,20230407,6.23,6.25,6.27,6.23,139300.0,871472.0,6.26
300477.SZ,20230407,5.25,5.25,5.25,5.25,7000.0,36750.0,5.25
300284.SZ,20230407,6.08,6.08,6.08,6.08,19400.0,117952.0,6.08
300330.SZ,20230407,5.42,5.42,5.42,5.42,0.0,0.0,5.42
301248.SZ,20230407,37.08,37.08,37.08,37.08,43100.0,1598148.0,37.08
000856.SZ,20230407,8.64,8.63,8.64,8.6,18200.0,157032.0,8.63
000504.SZ,20230407,11.72,11.72,11.72,11.72,8000.0,93760.0,11.72
002611.SZ,20230407,5.32,5.3,5.34,5.29,1076200.0,5712485.12,5.31
300516.SZ,20230407,30.72,30.72,30.72,30.72,16000.0,491520.0,30.72
300385.SZ,20230407,6.11,6.11,6.11,6.11,8100.0,49491.0,6.11
300350.SZ,20230407,5.01,5.01,5.01,5.01,17800.0,89178.0,5.01
301268.SZ,20230407,42.21,42.21,42.21,42.21,1100.0,46431.0,42.21
000876.SZ,20230407,14.16,14.2,14.2,14.14,117700.0,1671107.04,14.2
001212.SZ,20230407,32.25,32.3,32.3,32.2,11100.0,358379.0,32.29
002631.SZ,20230407,5.77,5.77,5.79,5.75,15500.0,89366.0,5.77
300093.SZ,20230407,38.5,38.5,38.5,38.5,7100.0,273350.0,38.5
300402.SZ,20230407,19.26,19.26,19.26,19.26,4900.0,94374.0,19.26
300370.SZ,20230407,2.66,2.66,2.66,2.66,82200.0,218652.0,2.66
301283.SZ,20230407,46.57,46.57,46.57,46.57,1000.0,46570.0,46.57
000505.SZ,20230407,8.28,8.28,8.28,8.27,29700.0,245803.0,8.28
001299.SZ,20230407,16.47,16.41,16.47,16.41,1900.0,31251.0,16.45
002651.SZ,20230407,7.38,7.39,7.39,7.38,39700.0,293248.0,7.39
300556.SZ,20230407,25.12,25.12,25.12,25.12,22800.0,572736.0,25.12
300422.SZ,20230407,5.7,5.7,5.7,5.7,200.0,1140.0,5.7
300497.SZ,20230407,12.99,12.99,12.99,12.99,2400.0,31176.0,12.99
301309.SZ,20230407,27.3,27.3,27.3,27.3,300.0,8190.0,27.3
000937.SZ,20230407,7.01,7.01,7.01,7.01,18700.0,131087.0,7.01
001313.SZ,20230407,9.49,9.5,9.5,9.49,52200.0,495895.0,9.5
002671.SZ,20230407,4.35,4.34,4.35,4.34,20400.0,88581.0,4.34
300576.SZ,20230407,44.56,44.56,44.56,44.56,203500.0,9067960.32,44.56
300442.SZ,20230407,70.9,70.9,70.9,70.9,16900.0,1198210.0,70.9
300596.SZ,20230407,43.9,43.9,43.9,43.9,312500.0,13718749.44,43.9
301349.SZ,20230407,90.04,90.04,90.04,90.04,2100.0,189084.0,90.04
000957.SZ,20230407,10.39,10.39,10.41,10.39,67800.0,704620.0,10.39
001333.SZ,20230407,28.5,28.5,28.5,28.47,12000.0,341985.0,28.5
002730.SZ,20230407,8.75,8.74,8.75,8.68,9400.0,82036.0,8.73
300615.SZ,20230407,14.38,14.38,14.38,14.38,16300.0,234394.0,14.38
300462.SZ,20230407,11.05,11.05,11.05,11.05,51600.0,570180.0,11.05
300695.SZ,20230407,44.95,44.95,44.95,44.95,400.0,17980.0,44.95
301369.SZ,20230407,124.48,124.48,124.48,124.48,11600.0,1443968.0,124.48
000977.SZ,20230407,38.54,38.7,38.7,38.5,2259600.0,87399680.0,38.68
001696.SZ,20230407,6.66,6.66,6.67,6.66,25798.0,171826.68,6.66
002196.SZ,20230407,7.12,7.12,7.12,7.12,5200.0,37024.0,7.12
300635.SZ,20230407,13.1,13.1,13.1,13.1,7300.0,95630.0,13.1
300489.SZ,20230407,18.89,18.89,18.89,18.89,20800.0,392912.0,18.89
300885.SZ,20230407,9.07,9.07,9.07,9.07,500.0,4535.0,9.07
600004.SH,20230407,16.75,16.75,16.75,16.75,43800.0,733650.0,16.75
001213.SZ,20230407,4.56,4.56,4.56,4.55,105500.0,481043.0,4.56
002096.SZ,20230407,12.8,12.8,12.81,12.8,10800.0,138246.0,12.8
002801.SZ,20230407,25.35,25.35,25.35,25.35,300.0,7605.0,25.35
300655.SZ,20230407,24.82,24.82,24.82,24.82,524800.0,13025536.0,24.82
300503.SZ,20230407,10.2,10.2,10.2,10.2,88900.0,906780.0,10.2
300984.SZ,20230407,23.8,23.8,23.8,23.8,16100.0,383180.0,23.8
600064.SH,20230407,6.64,6.64,6.64,6.64,40540.0,269186.0,6.64
001298.SZ,20230407,41.5,41.5,41.5,41.41,24300.0,1008236.0,41.49
002197.SZ,20230407,12.35,12.35,12.45,12.32,2030707.04,25094382.08,12.36
002821.SZ,20230407,134.69,134.7,135.27,134.65,29000.0,3906899.84,134.72
300675.SZ,20230407,15.46,15.46,15.46,15.46,10100.0,156146.0,15.46
300523.SZ,20230407,25.95,25.95,25.95,25.95,7900.0,205005.0,25.95
300098.SZ,20230407,3.89,3.89,3.89,3.88,152400.0,592831.0,3.89
600105.SH,20230407,4.72,4.72,4.72,4.72,429250.0,2026060.0,4.72
001332.SZ,20230407,66.99,66.9,67.07,66.9,18900.0,1264730.0,66.92
002294.SZ,20230407,35.71,35.71,35.81,35.5,21100.0,753958.0,35.73
002841.SZ,20230407,80.13,80.15,80.17,80.13,9900.0,793480.0,80.15
300774.SZ,20230407,12.88,12.88,12.88,12.88,19900.0,256312.0,12.88
300543.SZ,20230407,9.9,9.9,9.9,9.9,9991.0,98910.9,9.9
301029.SZ,20230407,54.6,54.6,54.6,54.6,3500.0,191100.0,54.6
600125.SH,20230407,6.16,6.16,6.16,6.16,873500.0,5380760.32,6.16
300162.SZ,20230407,7.92,7.94,7.95,7.91,154500.0,1225567.04,7.93
002395.SZ,20230407,8.75,8.75,8.75,8.75,13000.0,113750.0,8.75
002861.SZ,20230407,13.13,13.26,13.26,13.06,148600.0,1966980.96,13.24
300805.SZ,20230407,8.37,8.37,8.37,8.37,44000.0,368280.0,8.37
002846.SZ,20230407,8.26,8.3,8.3,8.26,8500.0,70266.0,8.27
301049.SZ,20230407,21.42,21.42,21.42,21.42,100.0,2142.0,21.42
600165.SH,20230407,4.4,4.4,4.4,4.4,855600.0,3764640.0,4.4
300189.SZ,20230407,3.94,3.94,3.94,3.94,24600.0,96924.0,3.94
600201.SH,20230407,11.5,11.5,11.5,11.5,85100.0,978650.0,11.5
002900.SZ,20230407,12.86,12.86,12.9,12.82,176900.0,2275377.92,12.86
300825.SZ,20230407,12.23,12.23,12.23,12.23,24700.0,302081.0,12.23
300588.SZ,20230407,12.6,12.6,12.6,12.6,71100.0,895860.0,12.6
301069.SZ,20230407,28.08,28.08,28.08,28.08,4600.0,129168.0,28.08
600206.SH,20230407,16.16,16.16,16.16,16.16,183300.0,2962128.0,16.16
300201.SZ,20230407,3.76,3.76,3.78,3.75,345400.0,1298664.96,3.76
600221.SH,20230407,1.8,1.8,1.8,1.8,222100.0,399780.0,1.8
002920.SZ,20230407,112.2,112.2,112.29,112.19,28500.0,3197665.92,112.2
300845.SZ,20230407,24.34,24.34,24.34,24.34,35800.0,871372.0,24.34
300600.SZ,20230407,9.82,9.82,9.82,9.82,42400.0,416368.0,9.82
301082.SZ,20230407,17.0,17.0,17.0,17.0,195100.0,3316700.16,17.0
600226.SH,20230407,2.94,2.94,2.94,2.94,43300.0,127302.0,2.94
300221.SZ,20230407,5.45,5.45,5.45,5.45,6600.0,35970.0,5.45
600241.SH,20230407,8.55,8.55,8.55,8.55,1500.0,12825.0,8.55
002940.SZ,20230407,31.28,31.35,31.35,31.28,3100.0,97146.0,31.34
300865.SZ,20230407,19.7,19.7,19.7,19.7,2300.0,45310.0,19.7
300620.SZ,20230407,55.0,55.0,55.0,55.0,238500.0,13117500.16,55.0
301108.SZ,20230407,38.93,38.93,38.93,38.93,1300.0,50609.0,38.93
600609.SH,20230407,4.14,4.14,4.14,4.14,47700.0,197478.0,4.14
300241.SZ,20230407,5.9,5.9,5.9,5.9,160200.0,945180.0,5.9
600261.SH,20230407,3.46,3.46,3.46,3.46,22800.0,78888.0,3.46
601226.SH,20230407,7.76,7.76,7.76,7.76,85995.0,667321.0,7.76
300964.SZ,20230407,52.72,52.72,52.72,52.72,183711.0,9685244.16,52.72
300640.SZ,20230407,5.9,5.9,5.9,5.9,26000.0,153400.0,5.9
301128.SZ,20230407,28.92,28.92,28.92,28.92,200.0,5784.0,28.92
600266.SH,20230407,4.89,4.89,4.89,4.89,54400.0,266016.0,4.89
300261.SZ,20230407,11.52,11.52,11.52,11.52,26200.0,301824.0,11.52
600300.SH,20230407,3.12,3.12,3.12,3.12,36200.0,112944.0,3.12
601609.SH,20230407,6.66,6.66,6.66,6.66,20000.0,133200.0,6.66
301002.SZ,20230407,22.1,22.1,22.1,22.1,300.0,6630.0,22.1
300660.SZ,20230407,28.6,28.6,28.6,28.6,24900.0,712140.0,28.6
301148.SZ,20230407,22.97,22.97,22.97,22.97,0.0,0.0,22.97
600307.SH,20230407,1.61,1.61,1.61,1.61,232700.0,374647.0,1.61
300300.SZ,20230407,4.9,4.9,4.9,4.9,14900.0,73010.0,4.9
600320.SH,20230407,3.95,3.95,3.95,3.95,159600.0,630420.0,3.95
601669.SH,20230407,7.3,7.3,7.3,7.3,244300.0,1783390.08,7.3
301022.SZ,20230407,29.3,29.3,29.3,29.3,400.0,11720.0,29.3
300701.SZ,20230407,9.9,9.9,9.9,9.9,3700.0,36630.0,9.9
301168.SZ,20230407,53.18,53.18,53.18,53.18,4600.0,244628.0,53.18
600327.SH,20230407,4.61,4.61,4.61,4.61,20600.0,94966.0,4.61
300320.SZ,20230407,8.66,8.66,8.66,8.66,4800.0,41568.0,8.66
600340.SH,20230407,2.43,2.42,2.43,2.42,119800.0,289941.0,2.42
601728.SH,20230407,6.87,6.87,6.87,6.87,1230600.0,8454222.08,6.87
301042.SZ,20230407,41.43,41.43,41.43,41.43,1100.0,45573.0,41.43
300721.SZ,20230407,20.77,20.77,20.77,20.77,47400.0,984498.0,20.77
301183.SZ,20230407,28.3,28.3,28.3,28.3,46000.0,1301800.0,28.3
600367.SH,20230407,14.79,14.79,14.79,14.79,4600.0,68034.0,14.79
300340.SZ,20230407,14.06,14.06,14.06,14.06,19600.0,275576.0,14.06
600360.SH,20230407,8.03,8.03,8.03,8.03,268000.0,2152040.0,8.03
601918.SH,20230407,4.08,4.08,4.08,4.08,47100.0,192168.0,4.08
301062.SZ,20230407,9.44,9.44,9.44,9.44,3600.0,33984.0,9.44
300741.SZ,20230407,25.59,25.59,25.59,25.59,2700.0,69093.0,25.59
301280.SZ,20230407,51.0,51.0,51.0,51.0,400.0,20400.0,51.0
600480.SH,20230407,7.55,7.55,7.55,7.55,10900.0,82295.0,7.55
300360.SZ,20230407,14.59,14.59,14.59,14.59,9300.0,135687.0,14.59
600487.SH,20230407,17.6,17.6,17.6,17.6,10932938.24,192419717.12,17.6
601958.SH,20230407,10.78,10.78,10.78,10.78,54700.0,589666.0,10.78
301089.SZ,20230407,55.2,55.2,55.2,55.2,10800.0,596160.0,55.2
300761.SZ,20230407,41.88,41.88,41.88,41.88,7800.0,326664.0,41.88
600007.SH,20230407,16.66,16.66,16.66,16.66,4400.0,73304.0,16.66
600581.SH,20230407,4.24,4.24,4.24,4.24,42300.0,179352.0,4.24
