ts_code,trade_date,close,open,high,low,vol,amount,vwap
600088.SH,20260112,17.1,17.1,17.1,17.1,287700.0,4919670.08,17.1
301212.SZ,20260112,31.13,31.14,31.14,31.12,7300.0,227286.0,31.14
600025.SH,20260112,9.16,9.15,9.16,9.15,150700.0,1379024.96,9.15
300973.SZ,20260112,44.6,44.75,45.0,44.6,24000.0,1074910.0,44.79
000035.SZ,20260112,5.8,5.79,5.8,5.79,135300.0,783598.0,5.79
600796.SH,20260112,6.26,6.26,6.26,6.26,25500.0,159630.0,6.26
605077.SH,20260112,15.7,15.7,15.7,15.7,7700.0,120890.0,15.7
603211.SH,20260112,23.49,23.49,23.49,23.49,136900.0,3215781.12,23.49
603380.SH,20260112,39.59,39.59,39.59,39.59,9800.0,387982.0,39.59
601061.SH,20260112,15.49,15.49,15.49,15.49,167600.0,2596124.0,15.49
000055.SZ,20260112,4.19,4.19,4.19,4.19,21500.0,90085.0,4.19
688718.SH,20260112,13.74,13.74,13.74,13.74,25400.0,348996.0,13.74
300037.SZ,20260112,55.2,55.35,55.35,55.09,234300.0,12963863.04,55.33
003006.SZ,20260112,21.24,21.23,21.24,21.2,20100.0,426632.0,21.23
002780.SZ,20260112,14.49,14.48,14.5,14.48,84200.0,1219366.0,14.48
002674.SZ,20260112,14.58,14.55,14.58,14.54,102900.0,1497011.04,14.55
000590.SZ,20260112,11.57,11.62,11.62,11.57,13800.0,160301.0,11.62
600986.SH,20260112,10.44,10.44,10.44,10.44,15075200.0,157385093.12,10.44
300057.SZ,20260112,5.93,5.91,5.93,5.91,427600.0,2528660.0,5.91
003026.SZ,20260112,32.33,32.27,32.36,32.27,22861.0,737977.12,32.28
002891.SZ,20260112,52.74,52.75,52.75,52.74,17900.0,944156.96,52.75
002715.SZ,20260112,15.86,15.83,15.9,15.83,116700.0,1847964.96,15.84
000638.SZ,20260112,4.85,4.85,4.86,4.85,90800.0,440480.0,4.85
601229.SH,20260112,9.87,9.86,9.87,9.85,251500.0,2479700.0,9.86
000419.SZ,20260112,6.53,6.55,6.55,6.53,146600.0,960082.0,6.55
000565.SZ,20260112,7.59,7.6,7.6,7.59,459300.0,3489394.88,7.6
000151.SZ,20260112,12.28,12.26,12.28,12.26,56872.0,697326.72,12.26
000603.SZ,20260112,37.58,37.68,37.7,37.18,846500.0,31890690.56,37.67
000678.SZ,20260112,15.72,15.81,15.85,15.66,781300.0,12349785.6,15.81
601328.SH,20260112,7.07,7.07,7.07,7.07,1017900.0,7196552.96,7.07
000518.SZ,20260112,2.46,2.46,2.46,2.46,154800.0,380808.0,2.46
000626.SZ,20260112,8.1,8.1,8.14,8.1,34700.0,281226.0,8.1
000333.SZ,20260112,79.71,79.78,79.79,79.7,271900.0,21691461.12,79.78
000623.SZ,20260112,20.25,20.25,20.26,20.25,128000.0,2592091.04,20.25
000719.SZ,20260112,12.35,12.33,12.38,12.33,358500.0,4423679.04,12.34
601368.SH,20260112,5.03,5.03,5.03,5.03,36100.0,181583.0,5.03
000538.SZ,20260112,57.33,57.32,57.33,57.32,66820.0,3830151.36,57.32
000707.SZ,20260112,6.24,6.24,6.24,6.24,163700.0,1021488.0,6.24
000595.SZ,20260112,6.3,6.31,6.34,6.3,1049900.0,6623934.72,6.31
000663.SZ,20260112,7.59,7.56,7.59,7.56,135100.0,1021396.96,7.56
000739.SZ,20260112,16.4,16.43,16.44,16.4,80300.0,1319086.0,16.43
601606.SH,20260112,51.9,51.9,51.9,51.9,658600.0,34181340.16,51.9
000558.SZ,20260112,5.28,5.29,5.29,5.28,317300.0,1678425.92,5.29
000727.SZ,20260112,2.64,2.64,2.64,2.63,682400.0,1800798.08,2.64
000797.SZ,20260112,3.81,3.81,3.83,3.81,979200.0,3731073.92,3.81
000688.SZ,20260112,28.72,28.59,28.72,28.59,322779.0,9229539.2,28.59
000759.SZ,20260112,8.1,8.15,8.15,8.09,633400.0,5157303.04,8.14
601666.SH,20260112,8.42,8.42,8.42,8.42,194793.0,1640156.96,8.42
000593.SZ,20260112,13.06,13.06,13.06,13.06,264300.0,3451758.08,13.06
000767.SZ,20260112,2.87,2.87,2.88,2.87,353200.0,1013684.96,2.87
000886.SZ,20260112,6.69,6.68,6.7,6.68,1226800.96,8197201.28,6.68
000702.SZ,20260112,6.73,6.74,6.74,6.73,73400.0,494503.0,6.74
000779.SZ,20260112,8.47,8.47,8.5,8.47,24400.0,206707.0,8.47
601727.SH,20260112,9.32,9.32,9.32,9.32,3050000.0,28425999.36,9.32
000690.SZ,20260112,4.31,4.31,4.32,4.31,265900.0,1146215.04,4.31
000816.SZ,20260112,3.69,3.69,3.7,3.69,1159900.0,4282682.88,3.69
000987.SZ,20260112,10.6,10.7,10.7,10.51,17253799.68,184385003.52,10.69
000722.SZ,20260112,12.08,12.07,12.08,12.07,113200.0,1366356.96,12.07
000792.SZ,20260112,32.4,32.6,32.6,32.31,3924300.16,127902853.12,32.59
601816.SH,20260112,5.11,5.11,5.11,5.11,1355700.0,6927626.88,5.11
000791.SZ,20260112,6.54,6.54,6.56,6.54,66100.0,432398.0,6.54
000856.SZ,20260112,10.31,10.31,10.31,10.31,12500.0,128875.0,10.31
001208.SZ,20260112,29.51,29.25,29.8,29.23,3868200.0,113262202.88,29.28
000762.SZ,20260112,28.87,28.8,28.88,28.79,348200.0,10029445.76,28.8
000828.SZ,20260112,10.87,10.89,10.89,10.87,34600.0,376692.0,10.89
603097.SH,20260112,29.14,29.14,29.14,29.14,48800.0,1422032.0,29.14
000880.SZ,20260112,33.09,33.2,33.29,33.09,535400.0,17774154.24,33.2
000876.SZ,20260112,9.25,9.26,9.26,9.25,122900.0,1137944.96,9.26
001228.SZ,20260112,26.77,26.71,26.77,26.7,35400.0,945588.0,26.71
000789.SZ,20260112,5.35,5.35,5.35,5.35,23600.0,126260.0,5.35
000848.SZ,20260112,8.55,8.55,8.55,8.55,50900.0,435195.0,8.55
603196.SH,20260112,25.0,25.0,25.0,25.0,2700.0,67500.0,25.0
000981.SZ,20260112,4.7,4.68,4.73,4.68,9287246.08,43507778.56,4.69
000917.SZ,20260112,12.86,12.88,12.91,12.66,14529200.64,187114024.96,12.88
001268.SZ,20260112,34.7,34.62,34.7,34.62,10500.0,363541.0,34.62
000813.SZ,20260112,4.0,4.01,4.01,4.0,1667500.0,6685095.04,4.01
000868.SZ,20260112,5.05,5.06,5.06,5.05,94000.0,475528.0,5.06
603599.SH,20260112,11.89,11.89,11.89,11.89,33000.0,392370.0,11.89
001285.SZ,20260112,62.8,63.0,63.0,62.6,66500.0,4188177.92,62.98
000937.SZ,20260112,5.5,5.51,5.51,5.5,136500.0,752112.0,5.51
001283.SZ,20260112,72.02,72.07,72.18,72.02,97500.0,7026837.76,72.07
000833.SZ,20260112,20.17,20.2,20.26,20.17,790800.0,15973315.84,20.2
000883.SZ,20260112,4.58,4.58,4.58,4.58,144100.0,659978.0,4.58
603611.SH,20260112,24.16,24.16,24.16,24.16,28000.0,676480.0,24.16
002001.SZ,20260112,25.63,25.61,25.65,25.57,128800.0,3298719.36,25.61
000957.SZ,20260112,11.44,11.44,11.44,11.39,170300.0,1946620.96,11.43
001309.SZ,20260112,238.8,238.5,238.99,238.3,161894.0,38611164.16,238.5
000898.SZ,20260112,2.56,2.57,2.57,2.56,300500.0,772276.0,2.57
