datetime,content,title
2025-01-31 23:59:43,非洲股市｜周五（1月31日），南非富时/JSE非洲领先40可交易指数收涨0.42%，报77802.00点，本周累计上涨2.40%，整体持续、平滑地上行，1月份累计上涨3.34%。,
2025-01-31 23:59:43,非洲股市｜周五（1月31日），南非富时/JSE非洲领先40可交易指数收涨0.42%，报77802.00点，本周累计上涨2.40%，整体持续、平滑地上行，1月份累计上涨3.34%。,
2025-01-31 23:59:43,非洲股市｜周五（1月31日），南非富时/JSE非洲领先40可交易指数收涨0.42%，报77802.00点，本周累计上涨2.40%，整体持续、平滑地上行，1月份累计上涨3.34%。,
2025-01-31 23:58:30,"周五（1月31日），印度国家证交所蓝筹股CNX Nifty指数收涨1.11%，报23508.40点，本周累计反弹1.80%，整体平滑、持续走高，1月份累计下跌0.58%。

印度中盘股指数收涨1.89%，本周累涨0.84%，1月份累跌6.10%。

标普BSE Sensex指数收涨0.97%，本周累涨1.72%，1月累跌0.82%；孟买证交所500指数收涨1.32%，本周累涨1.30%，1月累跌3.49%。

印度卢比兑美元收涨0.01%，报86.6175卢比，本周累跌0.48%，不断逼近1月14日所创历史新低，1月累跌1.17%。

印度10年期国债收益率涨2.0个基点，报6.700%，本周累跌2.1个基点，1月累跌6.0个基点。",南亚股市｜印度股指本周反弹1.8%，卢比累跌约0.5%，1月印度中盘股指数累跌超6%，斯里兰卡股指累涨超7%
2025-01-31 23:58:30,"周五（1月31日），印度国家证交所蓝筹股CNX Nifty指数收涨1.11%，报23508.40点，本周累计反弹1.80%，整体平滑、持续走高，1月份累计下跌0.58%。

印度中盘股指数收涨1.89%，本周累涨0.84%，1月份累跌6.10%。

标普BSE Sensex指数收涨0.97%，本周累涨1.72%，1月累跌0.82%；孟买证交所500指数收涨1.32%，本周累涨1.30%，1月累跌3.49%。

印度卢比兑美元收涨0.01%，报86.6175卢比，本周累跌0.48%，不断逼近1月14日所创历史新低，1月累跌1.17%。

印度10年期国债收益率涨2.0个基点，报6.700%，本周累跌2.1个基点，1月累跌6.0个基点。",南亚股市｜印度股指本周反弹1.8%，卢比累跌约0.5%，1月印度中盘股指数累跌超6%，斯里兰卡股指累涨超7%
2025-01-31 23:58:30,"周五（1月31日），印度国家证交所蓝筹股CNX Nifty指数收涨1.11%，报23508.40点，本周累计反弹1.80%，整体平滑、持续走高，1月份累计下跌0.58%。

印度中盘股指数收涨1.89%，本周累涨0.84%，1月份累跌6.10%。

标普BSE Sensex指数收涨0.97%，本周累涨1.72%，1月累跌0.82%；孟买证交所500指数收涨1.32%，本周累涨1.30%，1月累跌3.49%。

印度卢比兑美元收涨0.01%，报86.6175卢比，本周累跌0.48%，不断逼近1月14日所创历史新低，1月累跌1.17%。

印度10年期国债收益率涨2.0个基点，报6.700%，本周累跌2.1个基点，1月累跌6.0个基点。",南亚股市｜印度股指本周反弹1.8%，卢比累跌约0.5%，1月印度中盘股指数累跌超6%，斯里兰卡股指累涨超7%
2025-01-31 23:58:30,"周五（1月31日），印度国家证交所蓝筹股CNX Nifty指数收涨1.11%，报23508.40点，本周累计反弹1.80%，整体平滑、持续走高，1月份累计下跌0.58%。

印度中盘股指数收涨1.89%，本周累涨0.84%，1月份累跌6.10%。

标普BSE Sensex指数收涨0.97%，本周累涨1.72%，1月累跌0.82%；孟买证交所500指数收涨1.32%，本周累涨1.30%，1月累跌3.49%。

印度卢比兑美元收涨0.01%，报86.6175卢比，本周累跌0.48%，不断逼近1月14日所创历史新低，1月累跌1.17%。

印度10年期国债收益率涨2.0个基点，报6.700%，本周累跌2.1个基点，1月累跌6.0个基点。",南亚股市｜印度股指本周反弹1.8%，卢比累跌约0.5%，1月印度中盘股指数累跌超6%，斯里兰卡股指累涨超7%
2025-01-31 23:58:30,"周五（1月31日），印度国家证交所蓝筹股CNX Nifty指数收涨1.11%，报23508.40点，本周累计反弹1.80%，整体平滑、持续走高，1月份累计下跌0.58%。

印度中盘股指数收涨1.89%，本周累涨0.84%，1月份累跌6.10%。

标普BSE Sensex指数收涨0.97%，本周累涨1.72%，1月累跌0.82%；孟买证交所500指数收涨1.32%，本周累涨1.30%，1月累跌3.49%。

印度卢比兑美元收涨0.01%，报86.6175卢比，本周累跌0.48%，不断逼近1月14日所创历史新低，1月累跌1.17%。

印度10年期国债收益率涨2.0个基点，报6.700%，本周累跌2.1个基点，1月累跌6.0个基点。",南亚股市｜印度股指本周反弹1.8%，卢比累跌约0.5%，1月印度中盘股指数累跌超6%，斯里兰卡股指累涨超7%
2025-01-31 23:58:30,"周五（1月31日），印度国家证交所蓝筹股CNX Nifty指数收涨1.11%，报23508.40点，本周累计反弹1.80%，整体平滑、持续走高，1月份累计下跌0.58%。

印度中盘股指数收涨1.89%，本周累涨0.84%，1月份累跌6.10%。

标普BSE Sensex指数收涨0.97%，本周累涨1.72%，1月累跌0.82%；孟买证交所500指数收涨1.32%，本周累涨1.30%，1月累跌3.49%。

印度卢比兑美元收涨0.01%，报86.6175卢比，本周累跌0.48%，不断逼近1月14日所创历史新低，1月累跌1.17%。

印度10年期国债收益率涨2.0个基点，报6.700%，本周累跌2.1个基点，1月累跌6.0个基点。",南亚股市｜印度股指本周反弹1.8%，卢比累跌约0.5%，1月印度中盘股指数累跌超6%，斯里兰卡股指累涨超7%
2025-01-31 23:58:30,"周五（1月31日），印度国家证交所蓝筹股CNX Nifty指数收涨1.11%，报23508.40点，本周累计反弹1.80%，整体平滑、持续走高，1月份累计下跌0.58%。

印度中盘股指数收涨1.89%，本周累涨0.84%，1月份累跌6.10%。

标普BSE Sensex指数收涨0.97%，本周累涨1.72%，1月累跌0.82%；孟买证交所500指数收涨1.32%，本周累涨1.30%，1月累跌3.49%。

印度卢比兑美元收涨0.01%，报86.6175卢比，本周累跌0.48%，不断逼近1月14日所创历史新低，1月累跌1.17%。

印度10年期国债收益率涨2.0个基点，报6.700%，本周累跌2.1个基点，1月累跌6.0个基点。",南亚股市｜印度股指本周反弹1.8%，卢比累跌约0.5%，1月印度中盘股指数累跌超6%，斯里兰卡股指累涨超7%
