datetime,content,title
2025-10-31 23:53:15,雪佛龙：本公司在阿根廷并没有短期计划。,
2025-10-31 23:53:15,雪佛龙：本公司在阿根廷并没有短期计划。,
2025-10-31 23:53:15,雪佛龙：本公司在阿根廷并没有短期计划。,
2025-10-31 23:50:10,"美元兑加元略微走高，日内涨幅重新扩大至约0.2%。

加拿大股指转跌，失守30180点，北京时间22:00还曾涨至30314.63点刷新日高。

美国总统特朗普称，不会与加拿大恢复贸易磋商。

非常喜欢（加拿大总理）卡尼，（但）加拿大过去做错了。

卡尼为（安大略省在美国针对特朗普关税投放的）关税商业广告道歉。",
2025-10-31 23:50:10,"美元兑加元略微走高，日内涨幅重新扩大至约0.2%。

加拿大股指转跌，失守30180点，北京时间22:00还曾涨至30314.63点刷新日高。

美国总统特朗普称，不会与加拿大恢复贸易磋商。

非常喜欢（加拿大总理）卡尼，（但）加拿大过去做错了。

卡尼为（安大略省在美国针对特朗普关税投放的）关税商业广告道歉。",
2025-10-31 23:50:10,"美元兑加元略微走高，日内涨幅重新扩大至约0.2%。

加拿大股指转跌，失守30180点，北京时间22:00还曾涨至30314.63点刷新日高。

美国总统特朗普称，不会与加拿大恢复贸易磋商。

非常喜欢（加拿大总理）卡尼，（但）加拿大过去做错了。

卡尼为（安大略省在美国针对特朗普关税投放的）关税商业广告道歉。",
2025-10-31 23:50:10,"美元兑加元略微走高，日内涨幅重新扩大至约0.2%。

加拿大股指转跌，失守30180点，北京时间22:00还曾涨至30314.63点刷新日高。

美国总统特朗普称，不会与加拿大恢复贸易磋商。

非常喜欢（加拿大总理）卡尼，（但）加拿大过去做错了。

卡尼为（安大略省在美国针对特朗普关税投放的）关税商业广告道歉。",
2025-10-31 23:50:10,"美元兑加元略微走高，日内涨幅重新扩大至约0.2%。

加拿大股指转跌，失守30180点，北京时间22:00还曾涨至30314.63点刷新日高。

美国总统特朗普称，不会与加拿大恢复贸易磋商。

非常喜欢（加拿大总理）卡尼，（但）加拿大过去做错了。

卡尼为（安大略省在美国针对特朗普关税投放的）关税商业广告道歉。",
2025-10-31 23:50:10,"美元兑加元略微走高，日内涨幅重新扩大至约0.2%。

加拿大股指转跌，失守30180点，北京时间22:00还曾涨至30314.63点刷新日高。

美国总统特朗普称，不会与加拿大恢复贸易磋商。

非常喜欢（加拿大总理）卡尼，（但）加拿大过去做错了。

卡尼为（安大略省在美国针对特朗普关税投放的）关税商业广告道歉。",
2025-10-31 23:46:46,"油价回吐涨幅，标普500指数目前涨0.33%，道指微跌。

美国总统特朗普称，美军不会（从陆地上）袭击委内瑞拉。

被问及是否考虑袭击委内瑞拉，称他“没有”。

还没有决定是否要袭击委内瑞拉。

将进行一些（核武器）测试。",
2025-10-31 23:46:46,"油价回吐涨幅，标普500指数目前涨0.33%，道指微跌。

美国总统特朗普称，美军不会（从陆地上）袭击委内瑞拉。

被问及是否考虑袭击委内瑞拉，称他“没有”。

还没有决定是否要袭击委内瑞拉。

将进行一些（核武器）测试。",
2025-10-31 23:46:46,"油价回吐涨幅，标普500指数目前涨0.33%，道指微跌。

美国总统特朗普称，美军不会（从陆地上）袭击委内瑞拉。

被问及是否考虑袭击委内瑞拉，称他“没有”。

还没有决定是否要袭击委内瑞拉。

将进行一些（核武器）测试。",
2025-10-31 23:46:46,"油价回吐涨幅，标普500指数目前涨0.33%，道指微跌。

美国总统特朗普称，美军不会（从陆地上）袭击委内瑞拉。

被问及是否考虑袭击委内瑞拉，称他“没有”。

还没有决定是否要袭击委内瑞拉。

将进行一些（核武器）测试。",
2025-10-31 23:46:46,"油价回吐涨幅，标普500指数目前涨0.33%，道指微跌。

美国总统特朗普称，美军不会（从陆地上）袭击委内瑞拉。

被问及是否考虑袭击委内瑞拉，称他“没有”。

还没有决定是否要袭击委内瑞拉。

将进行一些（核武器）测试。",
2025-10-31 23:46:46,"油价回吐涨幅，标普500指数目前涨0.33%，道指微跌。

美国总统特朗普称，美军不会（从陆地上）袭击委内瑞拉。

被问及是否考虑袭击委内瑞拉，称他“没有”。

还没有决定是否要袭击委内瑞拉。

将进行一些（核武器）测试。",
2025-10-31 23:46:07,10月31日，搭载神舟二十一号载人飞船的长征二号F遥二十一运载火箭在酒泉卫星发射中心点火发射。（央视）,神舟二十一号载人飞船发射升空
2025-10-31 23:46:07,10月31日，搭载神舟二十一号载人飞船的长征二号F遥二十一运载火箭在酒泉卫星发射中心点火发射。（央视）,神舟二十一号载人飞船发射升空
2025-10-31 23:43:00,"非洲股市收盘播报｜周五（10月31日），南非富时/JSE非洲领先40可交易指数收跌0.42%，至10.2万点下方，本周累计下跌1.14%。

10月份，南非股指累涨0.98%，10月16日涨至10.6万点创历史新高之后快速走低。",
2025-10-31 23:43:00,"非洲股市收盘播报｜周五（10月31日），南非富时/JSE非洲领先40可交易指数收跌0.42%，至10.2万点下方，本周累计下跌1.14%。

10月份，南非股指累涨0.98%，10月16日涨至10.6万点创历史新高之后快速走低。",
