datetime,content,title
2025-02-28 23:57:44,美国亚特兰大联储GDPNow模型：美国2025年第一季度GDP恐将萎缩1.5%，此前预计会增长2.3%。,美国地方联储：预计美国一季度GDP将下滑1.5%
2025-02-28 23:57:44,美国亚特兰大联储GDPNow模型：美国2025年第一季度GDP恐将萎缩1.5%，此前预计会增长2.3%。,美国地方联储：预计美国一季度GDP将下滑1.5%
2025-02-28 23:57:44,美国亚特兰大联储GDPNow模型：美国2025年第一季度GDP恐将萎缩1.5%，此前预计会增长2.3%。,美国地方联储：预计美国一季度GDP将下滑1.5%
2025-02-28 23:57:44,美国亚特兰大联储GDPNow模型：美国2025年第一季度GDP恐将萎缩1.5%，此前预计会增长2.3%。,美国地方联储：预计美国一季度GDP将下滑1.5%
2025-02-28 23:57:44,美国亚特兰大联储GDPNow模型：美国2025年第一季度GDP恐将萎缩1.5%，此前预计会增长2.3%。,美国地方联储：预计美国一季度GDP将下滑1.5%
2025-02-28 23:57:44,美国亚特兰大联储GDPNow模型：美国2025年第一季度GDP恐将萎缩1.5%，此前预计会增长2.3%。,美国地方联储：预计美国一季度GDP将下滑1.5%
2025-02-28 23:57:44,美国亚特兰大联储GDPNow模型：美国2025年第一季度GDP恐将萎缩1.5%，此前预计会增长2.3%。,美国地方联储：预计美国一季度GDP将下滑1.5%
2025-02-28 23:57:44,美国亚特兰大联储GDPNow模型：美国2025年第一季度GDP恐将萎缩1.5%，此前预计会增长2.3%。,美国地方联储：预计美国一季度GDP将下滑1.5%
2025-02-28 23:57:44,美国亚特兰大联储GDPNow模型：美国2025年第一季度GDP恐将萎缩1.5%，此前预计会增长2.3%。,美国地方联储：预计美国一季度GDP将下滑1.5%
2025-02-28 23:57:44,美国亚特兰大联储GDPNow模型：美国2025年第一季度GDP恐将萎缩1.5%，此前预计会增长2.3%。,美国地方联储：预计美国一季度GDP将下滑1.5%
2025-02-28 23:54:45,特殊目的收购公司（SPAC）/空白支票公司Live Oak Acquisition Corp V.（LOKVU）美国IPO首日开盘报10.02美元，此前给出的IPO发行价为每股10.00美元。,
2025-02-28 23:50:04,希腊雅典证交所综合指数收涨0.62%，报1607.79点，本周累计下跌0.64%，2月份累计上涨3.77%，2月19日曾涨至1629.80点，逼近2011年一季度顶部1747.17点。,
2025-02-28 23:50:04,希腊雅典证交所综合指数收涨0.62%，报1607.79点，本周累计下跌0.64%，2月份累计上涨3.77%，2月19日曾涨至1629.80点，逼近2011年一季度顶部1747.17点。,
2025-02-28 23:50:04,希腊雅典证交所综合指数收涨0.62%，报1607.79点，本周累计下跌0.64%，2月份累计上涨3.77%，2月19日曾涨至1629.80点，逼近2011年一季度顶部1747.17点。,
2025-02-28 23:44:46,"据知情人士透露，大宗商品贸易巨头Trafigura Group调整铝部门，新增Thomas Jacques为联席主管（另外一位是Philippe Mueller）。

此前，Jacques担任精炼铅和锌部门的主管。（彭博）",
2025-02-28 23:44:46,"据知情人士透露，大宗商品贸易巨头Trafigura Group调整铝部门，新增Thomas Jacques为联席主管（另外一位是Philippe Mueller）。

此前，Jacques担任精炼铅和锌部门的主管。（彭博）",
2025-02-28 23:44:46,"据知情人士透露，大宗商品贸易巨头Trafigura Group调整铝部门，新增Thomas Jacques为联席主管（另外一位是Philippe Mueller）。

此前，Jacques担任精炼铅和锌部门的主管。（彭博）",
2025-02-28 23:44:46,"据知情人士透露，大宗商品贸易巨头Trafigura Group调整铝部门，新增Thomas Jacques为联席主管（另外一位是Philippe Mueller）。

此前，Jacques担任精炼铅和锌部门的主管。（彭博）",
2025-02-28 23:44:46,"据知情人士透露，大宗商品贸易巨头Trafigura Group调整铝部门，新增Thomas Jacques为联席主管（另外一位是Philippe Mueller）。

此前，Jacques担任精炼铅和锌部门的主管。（彭博）",
2025-02-28 23:42:25,美国银行高收益信用策略师Melentyev离职。,
2025-02-28 23:42:25,美国银行高收益信用策略师Melentyev离职。,
2025-02-28 23:42:25,美国银行高收益信用策略师Melentyev离职。,
2025-02-28 23:41:52,"周五（2月28日），越南证交所指数收跌0.19%，报1305.36点，日线上维持在1月13日以来这一波持续、平滑上行的趋势之内，2月25日曾涨至1309.97点，本周累计上涨0.66%，连续第六周上涨，2月份累计上涨大约3.29%。

越南胡志明证交所/VN 30指数收跌0.53%，报1356.43点，本周累涨0.20%，2月份累涨1.41%。

越南盾兑美元跌0.06%，报25557越南盾，本周累跌0.14%，连跌四周，2月份累跌1.89%。",东南亚股市｜越南股指2月份累涨约3.3%，越南盾总体上贬值约1.9%
2025-02-28 23:41:52,"周五（2月28日），越南证交所指数收跌0.19%，报1305.36点，日线上维持在1月13日以来这一波持续、平滑上行的趋势之内，2月25日曾涨至1309.97点，本周累计上涨0.66%，连续第六周上涨，2月份累计上涨大约3.29%。

越南胡志明证交所/VN 30指数收跌0.53%，报1356.43点，本周累涨0.20%，2月份累涨1.41%。

越南盾兑美元跌0.06%，报25557越南盾，本周累跌0.14%，连跌四周，2月份累跌1.89%。",东南亚股市｜越南股指2月份累涨约3.3%，越南盾总体上贬值约1.9%
2025-02-28 23:41:52,"周五（2月28日），越南证交所指数收跌0.19%，报1305.36点，日线上维持在1月13日以来这一波持续、平滑上行的趋势之内，2月25日曾涨至1309.97点，本周累计上涨0.66%，连续第六周上涨，2月份累计上涨大约3.29%。

越南胡志明证交所/VN 30指数收跌0.53%，报1356.43点，本周累涨0.20%，2月份累涨1.41%。

越南盾兑美元跌0.06%，报25557越南盾，本周累跌0.14%，连跌四周，2月份累跌1.89%。",东南亚股市｜越南股指2月份累涨约3.3%，越南盾总体上贬值约1.9%
2025-02-28 23:41:52,"周五（2月28日），越南证交所指数收跌0.19%，报1305.36点，日线上维持在1月13日以来这一波持续、平滑上行的趋势之内，2月25日曾涨至1309.97点，本周累计上涨0.66%，连续第六周上涨，2月份累计上涨大约3.29%。

越南胡志明证交所/VN 30指数收跌0.53%，报1356.43点，本周累涨0.20%，2月份累涨1.41%。

越南盾兑美元跌0.06%，报25557越南盾，本周累跌0.14%，连跌四周，2月份累跌1.89%。",东南亚股市｜越南股指2月份累涨约3.3%，越南盾总体上贬值约1.9%
2025-02-28 23:34:07,比亚迪欧洲业务负责人Stella Li：比亚迪希望在欧洲建设第三家工厂。,
2025-02-28 23:34:07,比亚迪欧洲业务负责人Stella Li：比亚迪希望在欧洲建设第三家工厂。,
2025-02-28 23:34:07,比亚迪欧洲业务负责人Stella Li：比亚迪希望在欧洲建设第三家工厂。,
2025-02-28 23:34:07,比亚迪欧洲业务负责人Stella Li：比亚迪希望在欧洲建设第三家工厂。,
2025-02-28 23:22:41,"美国石油基金1月总体利润0.339亿美元，环比下滑52%。

1月利息收入0.0142亿美元，环比增长4.0%。",
