datetime,content,title
2025-09-30 23:58:48,"美股费城银行指数指数跌超2%，标普500指数跌0.1%，道指跌超0.2%，纳指跌0.1%，罗素2000指数跌0.8%。

纳斯达克金龙中国指数跌超1%。",
2025-09-30 23:58:48,"美股费城银行指数指数跌超2%，标普500指数跌0.1%，道指跌超0.2%，纳指跌0.1%，罗素2000指数跌0.8%。

纳斯达克金龙中国指数跌超1%。",
2025-09-30 23:58:48,"美股费城银行指数指数跌超2%，标普500指数跌0.1%，道指跌超0.2%，纳指跌0.1%，罗素2000指数跌0.8%。

纳斯达克金龙中国指数跌超1%。",
2025-09-30 23:58:48,"美股费城银行指数指数跌超2%，标普500指数跌0.1%，道指跌超0.2%，纳指跌0.1%，罗素2000指数跌0.8%。

纳斯达克金龙中国指数跌超1%。",
2025-09-30 23:52:13,"OPEC驳斥有关即将召开会议的误导性媒体报道，称目前相关部长们关于即将召开的会议的讨论尚未开始。

此前，媒体报道称OPEC+将讨论未来3个月每月增产50万桶/日。",
2025-09-30 23:52:13,"OPEC驳斥有关即将召开会议的误导性媒体报道，称目前相关部长们关于即将召开的会议的讨论尚未开始。

此前，媒体报道称OPEC+将讨论未来3个月每月增产50万桶/日。",
2025-09-30 23:52:13,"OPEC驳斥有关即将召开会议的误导性媒体报道，称目前相关部长们关于即将召开的会议的讨论尚未开始。

此前，媒体报道称OPEC+将讨论未来3个月每月增产50万桶/日。",
2025-09-30 23:51:37,"美国总统特朗普：辉瑞制药同意，按大幅折扣供应医药，这将有助于拉低医疗保险成本。

辉瑞将在美国投资700亿美元。

辉瑞是世界上最大、最伟大的公司之一。

正与其他医药公司谈判类似的协议。

美国消费者一直都在为研发成本提供补助。",
2025-09-30 23:51:37,"美国总统特朗普：辉瑞制药同意，按大幅折扣供应医药，这将有助于拉低医疗保险成本。

辉瑞将在美国投资700亿美元。

辉瑞是世界上最大、最伟大的公司之一。

正与其他医药公司谈判类似的协议。

美国消费者一直都在为研发成本提供补助。",
2025-09-30 23:51:37,"美国总统特朗普：辉瑞制药同意，按大幅折扣供应医药，这将有助于拉低医疗保险成本。

辉瑞将在美国投资700亿美元。

辉瑞是世界上最大、最伟大的公司之一。

正与其他医药公司谈判类似的协议。

美国消费者一直都在为研发成本提供补助。",
2025-09-30 23:51:37,"美国总统特朗普：辉瑞制药同意，按大幅折扣供应医药，这将有助于拉低医疗保险成本。

辉瑞将在美国投资700亿美元。

辉瑞是世界上最大、最伟大的公司之一。

正与其他医药公司谈判类似的协议。

美国消费者一直都在为研发成本提供补助。",
2025-09-30 23:51:37,"美国总统特朗普：辉瑞制药同意，按大幅折扣供应医药，这将有助于拉低医疗保险成本。

辉瑞将在美国投资700亿美元。

辉瑞是世界上最大、最伟大的公司之一。

正与其他医药公司谈判类似的协议。

美国消费者一直都在为研发成本提供补助。",
2025-09-30 23:44:09,"福特汽车CEO Jim Farley：美国总统特朗普废止前总统拜登电动汽车税收抵免政策之后，10月份的电动汽车需求/销量恐怕将被腰斩。

行业了解到，就当下的美国时局而言，混合动力等“半电动”汽车可能更容易让消费者接受。",
2025-09-30 23:44:09,"福特汽车CEO Jim Farley：美国总统特朗普废止前总统拜登电动汽车税收抵免政策之后，10月份的电动汽车需求/销量恐怕将被腰斩。

行业了解到，就当下的美国时局而言，混合动力等“半电动”汽车可能更容易让消费者接受。",
