datetime,content,title
2025-11-30 23:45:10,OPEC+将维持在明年第一季度暂停增产的计划，原因是全球石油市场出现过剩的迹象日益增多。由沙特牵头的关键成员国在周日的一系列视频会议后，确认了11月初首次宣布的为期三个月的供应暂停。他们在声明中重申，该决定反映了对季节性市场状况走弱的预期。,OPEC+维持2026年一季度暂停增产的计划不变
2025-11-30 23:45:10,OPEC+将维持在明年第一季度暂停增产的计划，原因是全球石油市场出现过剩的迹象日益增多。由沙特牵头的关键成员国在周日的一系列视频会议后，确认了11月初首次宣布的为期三个月的供应暂停。他们在声明中重申，该决定反映了对季节性市场状况走弱的预期。,OPEC+维持2026年一季度暂停增产的计划不变
2025-11-30 23:45:10,OPEC+将维持在明年第一季度暂停增产的计划，原因是全球石油市场出现过剩的迹象日益增多。由沙特牵头的关键成员国在周日的一系列视频会议后，确认了11月初首次宣布的为期三个月的供应暂停。他们在声明中重申，该决定反映了对季节性市场状况走弱的预期。,OPEC+维持2026年一季度暂停增产的计划不变
2025-11-30 22:56:47,伊拉克库尔德自治区（库区）政府电力部11月30日发表声明说，此前遭袭的豪尔穆尔气田当天已恢复供气。声明说，豪尔穆尔气田已于当天2时起恢复向电厂输送天然气，随着电厂重新运转，库区电力供应状况将显著改善，并在24小时内完全恢复正常。（新华社）,伊拉克豪尔穆尔气田恢复供气
2025-11-30 22:56:47,伊拉克库尔德自治区（库区）政府电力部11月30日发表声明说，此前遭袭的豪尔穆尔气田当天已恢复供气。声明说，豪尔穆尔气田已于当天2时起恢复向电厂输送天然气，随着电厂重新运转，库区电力供应状况将显著改善，并在24小时内完全恢复正常。（新华社）,伊拉克豪尔穆尔气田恢复供气
2025-11-30 22:56:47,伊拉克库尔德自治区（库区）政府电力部11月30日发表声明说，此前遭袭的豪尔穆尔气田当天已恢复供气。声明说，豪尔穆尔气田已于当天2时起恢复向电厂输送天然气，随着电厂重新运转，库区电力供应状况将显著改善，并在24小时内完全恢复正常。（新华社）,伊拉克豪尔穆尔气田恢复供气
2025-11-30 22:56:31,OPEC+评估全球石油市场，大概率会坚持原计划，在12月再进行一次小幅增产，随后在明年前三个月保持产量稳定。该组织预计将聚焦其他问题，包括即将对各成员国石油生产能力展开的评估审查，并批准审查流程。此次暂停增产显示出OPEC+的谨慎态度，可能会进一步给油价带来压力。（彭博）,OPEC+召开会议评估市场，产量计划预计保持稳定
2025-11-30 22:56:31,OPEC+评估全球石油市场，大概率会坚持原计划，在12月再进行一次小幅增产，随后在明年前三个月保持产量稳定。该组织预计将聚焦其他问题，包括即将对各成员国石油生产能力展开的评估审查，并批准审查流程。此次暂停增产显示出OPEC+的谨慎态度，可能会进一步给油价带来压力。（彭博）,OPEC+召开会议评估市场，产量计划预计保持稳定
2025-11-30 22:56:31,OPEC+评估全球石油市场，大概率会坚持原计划，在12月再进行一次小幅增产，随后在明年前三个月保持产量稳定。该组织预计将聚焦其他问题，包括即将对各成员国石油生产能力展开的评估审查，并批准审查流程。此次暂停增产显示出OPEC+的谨慎态度，可能会进一步给油价带来压力。（彭博）,OPEC+召开会议评估市场，产量计划预计保持稳定
2025-11-30 22:36:58,OPEC+成员国预计就一项流程达成一致，该流程是针对他们各自石油生产能力即将开展的评估审查，而这次审查结果会为2027年的产量配额设定提供依据。据一位代表称，以沙特阿拉伯为首的该组织预计将在周日举行的线上会议上确认审查机制。,OPEC+将就产能评估审查机制达成一致
2025-11-30 22:36:58,OPEC+成员国预计就一项流程达成一致，该流程是针对他们各自石油生产能力即将开展的评估审查，而这次审查结果会为2027年的产量配额设定提供依据。据一位代表称，以沙特阿拉伯为首的该组织预计将在周日举行的线上会议上确认审查机制。,OPEC+将就产能评估审查机制达成一致
2025-11-30 22:36:58,OPEC+成员国预计就一项流程达成一致，该流程是针对他们各自石油生产能力即将开展的评估审查，而这次审查结果会为2027年的产量配额设定提供依据。据一位代表称，以沙特阿拉伯为首的该组织预计将在周日举行的线上会议上确认审查机制。,OPEC+将就产能评估审查机制达成一致
2025-11-30 22:31:23,"美国白宫国家经济委员会主任哈塞特：有一些消息已泄露。

若特朗普选我，我乐意出任美联储主席。",
2025-11-30 22:31:23,"美国白宫国家经济委员会主任哈塞特：有一些消息已泄露。

若特朗普选我，我乐意出任美联储主席。",
2025-11-30 22:31:23,"美国白宫国家经济委员会主任哈塞特：有一些消息已泄露。

若特朗普选我，我乐意出任美联储主席。",
2025-11-30 21:45:33,中国电建承建的广东陆丰核电项目1、2号机常规岛建设全面启动，为我国规模最大之一的核电基地建设按下“加速键”。陆丰核电基地位于广东省汕尾市陆丰市碣石镇田尾山，东临碣石湾，是粤东首个核电项目。基地规划建设6台百万千瓦级压水堆核电机组，采用“一次规划、分期建设”模式，目前已核准4台机组。,广东陆丰核电项目1、2号机常规岛建设全面启动
2025-11-30 21:45:33,中国电建承建的广东陆丰核电项目1、2号机常规岛建设全面启动，为我国规模最大之一的核电基地建设按下“加速键”。陆丰核电基地位于广东省汕尾市陆丰市碣石镇田尾山，东临碣石湾，是粤东首个核电项目。基地规划建设6台百万千瓦级压水堆核电机组，采用“一次规划、分期建设”模式，目前已核准4台机组。,广东陆丰核电项目1、2号机常规岛建设全面启动
2025-11-30 21:08:40,据灯塔专业版，截至11月30日21时，2025年11月总票房35.41亿，也是继2019年11月后，11月票房再度突破35亿，《疯狂动物车2》成为11月票房冠军。,疯狂动物城2成11月票房冠军
2025-11-30 21:08:40,据灯塔专业版，截至11月30日21时，2025年11月总票房35.41亿，也是继2019年11月后，11月票房再度突破35亿，《疯狂动物车2》成为11月票房冠军。,疯狂动物城2成11月票房冠军
2025-11-30 21:08:40,据灯塔专业版，截至11月30日21时，2025年11月总票房35.41亿，也是继2019年11月后，11月票房再度突破35亿，《疯狂动物车2》成为11月票房冠军。,疯狂动物城2成11月票房冠军
2025-11-30 20:46:27,俄罗斯总统新闻秘书佩斯科夫表示，围绕俄乌问题的解决进程正在加快。他表示，各国必须调整自己的日程安排，“准备好对一切作出非常迅速的反应”。 (央视新闻),俄总统新闻秘书：俄乌问题解决进程正在加快
