datetime,content,title
2026-02-03 01:00:02,【夜盘期货收盘】国际铜夜盘收跌1.11%，沪铜收跌1.01%，沪铝收跌2.12%，沪锌收跌1.07%，沪铅收跌0.77%，沪镍收跌2.35%，沪锡收跌12.38%。氧化铝夜盘收涨1.18%，铝合金收跌1.88%。不锈钢夜盘收跌1.76%。,
2026-02-03 01:00:01,特朗普：印度同样将推进降低其针对美国的关税和非关税壁垒至零。,
2026-02-03 00:59:54,特朗普：我们谈到了很多事情，包括贸易，以及结束俄乌冲突。,
2026-02-03 00:59:44,特朗普：莫迪同意停止购买俄罗斯石油。,
2026-02-03 00:59:17,特朗普：莫迪将购买美国和委内瑞拉石油。,
2026-02-03 00:59:06,特朗普：同意与莫迪达成贸易协议。,
2026-02-03 00:58:59,特朗普：将印度关税从25%降至18%。,
2026-02-03 00:58:48,特朗普：很荣幸与莫迪总理通话。,
2026-02-03 00:58:06,【机构扎堆调研上市银行信贷投放、净息差等为“最关注”】1月份，机构调研上市银行的脚步不停。Wind资讯数据显示，截至1月31日，年内11家A股上市银行获得373家机构调研，调研次数合计49次。这11家银行均为城商行、农商行。机构调研的内容主要集中在旺季营销期间的信贷投放、净息差及资产质量趋势、债券投资策略等方面。（证券日报）,
2026-02-03 00:56:47,【江苏响水连申线月港大桥垮塌已造成2人死亡3人失联】2026年2月2日17时46分，由中铁十二局承建的连申线月港大桥在施工过程中，发生系杆拱梁塌落事故。目前，事故造成2人重伤，经送医抢救无效死亡，3人失联。现场救援、事故调查和善后处置等工作正在开展中。（央视新闻）,
2026-02-03 00:56:13,英国首相府首席国务大臣达伦・琼斯：爱泼斯坦相关文件凸显爱泼斯坦与前驻美大使曼德尔森间的密切关联。,
2026-02-03 00:54:19,"【比特币跌破心理防线 一场高风险押注被推向风口浪尖】比特币的最新一轮大跌正使全球最大的企业级加密资产储备载体面临新的压力。比特币价格跌破Michael Saylor旗下杠杆比特币代理Strategy Inc.的平均购入成本，为2023年以来首次。这一里程碑事件带来的情绪，与其说是恐慌，不如说是疲惫 —— 它释放出一个信号：曾经被热捧的、通过不断发行股票来持续囤积比特币的模式，正越来越多地与一个日益怀疑的市场发生正面碰撞。该公司当前76,052美元的成本价长期被视为心理底线。随着比特币周六跌破76,000美元，周一亚洲交易时段再度下挫，这一防线终告失守。此次破位凸显更深层的真相：随着Strategy股价较峰值暴跌约70%、股权溢价消失、资本市场收紧，Saylor的模式正面临全方位压力。据其官网披露，Strategy为比特币储备支付了542亿美元。彭博汇编数据显示，以周一74,541美元的低点计算，该持仓市值约为532亿美元。该公司周一宣布，在1月26日至2月1日期间增持了价值7,530万美元的比特币。目前该公司尚未面临财务压力。Strategy既无保证金追缴风险，亦无被迫抛售比特币的预期。通过股票发售，该公司还建立了22.5亿美元的现金缓冲。但若比特币价格未能反弹或其股票缺乏新投资需求，该公司的操作空间将持续收窄。",
2026-02-03 00:54:19,"【比特币跌破心理防线 一场高风险押注被推向风口浪尖】比特币的最新一轮大跌正使全球最大的企业级加密资产储备载体面临新的压力。比特币价格跌破Michael Saylor旗下杠杆比特币代理Strategy Inc.的平均购入成本，为2023年以来首次。这一里程碑事件带来的情绪，与其说是恐慌，不如说是疲惫 —— 它释放出一个信号：曾经被热捧的、通过不断发行股票来持续囤积比特币的模式，正越来越多地与一个日益怀疑的市场发生正面碰撞。该公司当前76,052美元的成本价长期被视为心理底线。随着比特币周六跌破76,000美元，周一亚洲交易时段再度下挫，这一防线终告失守。此次破位凸显更深层的真相：随着Strategy股价较峰值暴跌约70%、股权溢价消失、资本市场收紧，Saylor的模式正面临全方位压力。据其官网披露，Strategy为比特币储备支付了542亿美元。彭博汇编数据显示，以周一74,541美元的低点计算，该持仓市值约为532亿美元。该公司周一宣布，在1月26日至2月1日期间增持了价值7,530万美元的比特币。目前该公司尚未面临财务压力。Strategy既无保证金追缴风险，亦无被迫抛售比特币的预期。通过股票发售，该公司还建立了22.5亿美元的现金缓冲。但若比特币价格未能反弹或其股票缺乏新投资需求，该公司的操作空间将持续收窄。",
2026-02-03 00:53:51,【科威特1月原油出口量大幅下滑】受欧佩克+暂停恢复原油市场供应计划、科威特大型祖尔炼油厂在设备故障后恢复满负荷生产等因素影响，科威特1月监测原油出口量出现下滑。油轮追踪数据显示，科威特1月原油总出口量（含其与沙特阿拉伯共有中立区50%的原油出口份额）从12月的178万桶/日降至约152万桶/日，为去年8月以来的最低水平。,
2026-02-03 00:52:24,伊朗内贾特准将：伊朗的导弹作战能力如今已远超2025年6月的水平。,
2026-02-03 00:50:55,特朗普谈明尼苏达州：我喜欢这个州，我三次赢下这里，却没得到半点认可。我三次拿下该州，可这里就是个被索马里裔操控的舞弊州。,
2026-02-03 00:43:55,StoneX：预计巴西2025/2026年度首季玉米产量为2659万吨，此前预测为2598万吨。,
2026-02-03 00:43:16,StoneX：巴西2025/26年度第二季玉米产量预计为1.0637亿吨，此前预测为1.0581亿吨。,
2026-02-03 00:41:58,StoneX：巴西2025/2026年度大豆产量预计为1.816亿吨，此前预测为1.776亿吨。,
2026-02-03 00:41:22,加拿大宣布计划本周视市场情况发行新的10年期绿色债券。,
2026-02-03 00:40:28,【嘉能可接近任命花旗为力拓合并谈判顾问】瑞士矿商嘉能可即将聘请花旗集团作为其首席投资银行，参与力拓集团可能对其进行的收购，该收购可能创造价值超过2000亿美元的全球最大矿商。根据在伦敦证券交易所提交的文件，花旗集团全球市场公司于1月份向英国收购委员会提交了披露文件，表明自己与嘉能可公司有关联，涉及与力拓可能进行的交易。花旗与嘉能可有着长期的合作关系，曾为该矿产商和贸易商的几项重大交易提供咨询，包括其2011年的首次公开募股，以及最近对泰克资源公司煤炭业务的收购。,
2026-02-03 00:40:28,【嘉能可接近任命花旗为力拓合并谈判顾问】瑞士矿商嘉能可即将聘请花旗集团作为其首席投资银行，参与力拓集团可能对其进行的收购，该收购可能创造价值超过2000亿美元的全球最大矿商。根据在伦敦证券交易所提交的文件，花旗集团全球市场公司于1月份向英国收购委员会提交了披露文件，表明自己与嘉能可公司有关联，涉及与力拓可能进行的交易。花旗与嘉能可有着长期的合作关系，曾为该矿产商和贸易商的几项重大交易提供咨询，包括其2011年的首次公开募股，以及最近对泰克资源公司煤炭业务的收购。,
2026-02-03 00:39:27,摩根士丹利将L3Harris Technologies目标价从367.00美元上调至390.00美元。,
2026-02-03 00:38:52,卡塔尔能源公司首席执行官称，到2030年人工智能的电力需求或使液化天然气从供应过剩转为供应短缺。,
2026-02-03 00:38:04,消息人士称，嘉能可接近委任花旗集团为其与力拓进行合并谈判的顾问。,
2026-02-03 00:38:04,消息人士称，嘉能可接近委任花旗集团为其与力拓进行合并谈判的顾问。,
2026-02-03 00:36:49,【智元：不参加2026年马年春晚】智元机器人不会参加2026年马年春晚，原因是其希望在预算有限的前提下，优先保障具身智能技术及产品研发的费用。尽管不上春晚，但有接近智元机器人的人士透露，正在彩排全球首个大型机器人晚会“机器人奇妙夜”，该晚会由数百台各类机器人主导，集合唱歌、跳舞、小品、走秀等多元节目，将于近期上线直播。“这台晚会演员主要是机器人，观众也是机器人，是全球首个机器人自己的晚会。”,
2026-02-03 00:36:33,英伟达跌幅收窄至不足1%，此前一度跌近3%。,
2026-02-03 00:36:33,英伟达跌幅收窄至不足1%，此前一度跌近3%。,
2026-02-03 00:33:40,据Radio ZET报道，1月28日，一架来历不明的无人机坠落在波兰中北部的一个军事基地。,
2026-02-03 00:33:33,美国国务院发言人表示，特朗普向伊朗传递的信息 “立场十分明确”。,
2026-02-03 00:33:33,美国国务院发言人表示，特朗普向伊朗传递的信息 “立场十分明确”。,
2026-02-03 00:32:38,美国以3.600%的高利率出售三个月期国债，以该高利率承接了96.06%的投标。 美国3个月期国债投标倍数为2.81。,
2026-02-03 00:32:38,美国以3.600%的高利率出售三个月期国债，以该高利率承接了96.06%的投标。 美国3个月期国债投标倍数为2.81。,
2026-02-03 00:32:22,美国以3.525%的高利率出售6个月期国债，以该高利率满足了73.03%的投标需求。 美国6个月期国债投标倍数为3.08。,
2026-02-03 00:32:22,美国以3.525%的高利率出售6个月期国债，以该高利率满足了73.03%的投标需求。 美国6个月期国债投标倍数为3.08。,
2026-02-03 00:32:14,【欧洲主要股指收盘普涨】欧洲斯托克600指数上涨1.02%，欧洲斯托克指数上涨0.95%，欧元区蓝筹股指数上涨0.98%。法国CAC 40指数上涨0.72%，西班牙IBEX指数上涨1.25%，英国富时100指数上涨1.08%，德国DAX指数上涨1%。,
2026-02-03 00:32:14,【欧洲主要股指收盘普涨】欧洲斯托克600指数上涨1.02%，欧洲斯托克指数上涨0.95%，欧元区蓝筹股指数上涨0.98%。法国CAC 40指数上涨0.72%，西班牙IBEX指数上涨1.25%，英国富时100指数上涨1.08%，德国DAX指数上涨1%。,
2026-02-03 00:32:14,【欧洲主要股指收盘普涨】欧洲斯托克600指数上涨1.02%，欧洲斯托克指数上涨0.95%，欧元区蓝筹股指数上涨0.98%。法国CAC 40指数上涨0.72%，西班牙IBEX指数上涨1.25%，英国富时100指数上涨1.08%，德国DAX指数上涨1%。,
2026-02-03 00:31:19,日本信贷消费金融公司“信贩集团（Credit Saison）”计划今年在巴西推出网上银行。,
2026-02-03 00:31:19,日本信贷消费金融公司“信贩集团（Credit Saison）”计划今年在巴西推出网上银行。,
2026-02-03 00:29:12,【美元续涨创4月以来最大两日涨幅，金属、原油齐下挫】受贵金属跌势延续及美国制造业数据意外强劲推动，美元走高，即将创下 4 月以来最大两日涨幅。美元周一对所有主要非美货币均录得上涨，彭博美元指数两个交易日累计涨幅约1.2%，创下10个月前特朗普总统推出大规模关税引发市场动荡以来的最大涨幅。黄金、白银价格周一双双下挫，延续上周以来的跌势。此前特朗普宣布提名凯文・沃什接任鲍威尔，出任美联储主席。市场认为，相较于其他候选人，沃什更倾向于采取行动遏制通胀压力上升。这一立场或转化为支撑美元的货币政策，进而削弱曾推动黄金大涨的货币贬值交易。,
2026-02-03 00:29:12,【美元续涨创4月以来最大两日涨幅，金属、原油齐下挫】受贵金属跌势延续及美国制造业数据意外强劲推动，美元走高，即将创下 4 月以来最大两日涨幅。美元周一对所有主要非美货币均录得上涨，彭博美元指数两个交易日累计涨幅约1.2%，创下10个月前特朗普总统推出大规模关税引发市场动荡以来的最大涨幅。黄金、白银价格周一双双下挫，延续上周以来的跌势。此前特朗普宣布提名凯文・沃什接任鲍威尔，出任美联储主席。市场认为，相较于其他候选人，沃什更倾向于采取行动遏制通胀压力上升。这一立场或转化为支撑美元的货币政策，进而削弱曾推动黄金大涨的货币贬值交易。,
2026-02-03 00:29:12,【美元续涨创4月以来最大两日涨幅，金属、原油齐下挫】受贵金属跌势延续及美国制造业数据意外强劲推动，美元走高，即将创下 4 月以来最大两日涨幅。美元周一对所有主要非美货币均录得上涨，彭博美元指数两个交易日累计涨幅约1.2%，创下10个月前特朗普总统推出大规模关税引发市场动荡以来的最大涨幅。黄金、白银价格周一双双下挫，延续上周以来的跌势。此前特朗普宣布提名凯文・沃什接任鲍威尔，出任美联储主席。市场认为，相较于其他候选人，沃什更倾向于采取行动遏制通胀压力上升。这一立场或转化为支撑美元的货币政策，进而削弱曾推动黄金大涨的货币贬值交易。,
2026-02-03 00:28:29,【埃及开始从拉法口岸接收加沙伤病员】据开罗新闻电视台2日报道，埃及开始在当天正式重新开放的拉法口岸接收来自加沙地带的伤病人员，并准备为其提供医疗援助。,
2026-02-03 00:27:39,【格陵兰岛自治政府总理谴责美方“居高临下、制造分裂”】格陵兰岛自治政府总理延斯-弗雷德里克·尼尔森2日发表声明，重申美方对格陵兰岛持续施压“不可接受”，并谴责美方“居高临下、制造分裂”。格陵兰岛议会当天举行紧急会议。尼尔森在会前发表声明说，格陵兰岛在过去14个月里处境艰难，并将此困境归因于美国“长期且持续至近期的”意图获取格陵兰岛的言论。,
2026-02-03 00:25:28,  伊朗最高领袖哈梅内伊：此次骚乱实则是一场未遂政变，且已被成功镇压。为何称其为未遂政变？因这场行动的目的，是摧毁伊朗国内有效行使治理权的核心机构。他们袭击了警方、伊斯兰革命卫队基地、政府机关以及银行。,
2026-02-03 00:23:22,锡连续主力合约日内跌12%，现报361410.00元。,
2026-02-03 00:23:22,锡连续主力合约日内跌12%，现报361410.00元。,
2026-02-03 00:23:18,伊朗最高领袖哈梅内伊：近期的骚乱由犹太复国主义者和美国精心策划。我通过某一渠道获悉，美国中央情报局和以色列摩萨德已将其所有力量投入到此次行动中。尽管如此，他们还是遭到了挫败。这场骚乱的计划在境外制定，并由境外操控。,
2026-02-03 00:20:40,洛克希德·马丁公司获得价值3.285亿美元的合同，将交付“军团”-ES系统。,
2026-02-03 00:19:42,亚马逊（AMZN）周一早盘上涨2.1%，此前该公司表示将削减约1.6万个岗位，作为继10月份裁员后的组织精简措施的一部分，同时继续在战略领域招聘；受影响的美国员工将获得90天时间寻求内部转岗及离职补偿支持。,
2026-02-03 00:19:42,亚马逊（AMZN）周一早盘上涨2.1%，此前该公司表示将削减约1.6万个岗位，作为继10月份裁员后的组织精简措施的一部分，同时继续在战略领域招聘；受影响的美国员工将获得90天时间寻求内部转岗及离职补偿支持。,
2026-02-03 00:19:42,亚马逊（AMZN）周一早盘上涨2.1%，此前该公司表示将削减约1.6万个岗位，作为继10月份裁员后的组织精简措施的一部分，同时继续在战略领域招聘；受影响的美国员工将获得90天时间寻求内部转岗及离职补偿支持。,
2026-02-03 00:19:36,以色列广播公司援引消息人士的话报道称：总参谋长和摩萨德负责人已被召集参加明天与维特科夫的会面。,
2026-02-03 00:19:36,以色列广播公司援引消息人士的话报道称：总参谋长和摩萨德负责人已被召集参加明天与维特科夫的会面。,
2026-02-03 00:18:33,法国总工会（CGT）称，在达成协议后，原定于周二举行的罢工行动取消。,
2026-02-03 00:18:24,华纳兄弟股东可能于3月对与奈飞的交易进行投票表决。,
2026-02-03 00:18:15,【日本强降雪已致27人死亡】据日本总务省消防厅2月2日发布的数据，截至当天下午，自1月20日以来的强降雪已在日本全国造成27人死亡、290人受伤。其中，新潟县受灾情况最为严重，有12人死亡。秋田县、北海道、青森县等地也有人员伤亡。,
2026-02-03 00:18:02,法国总工会（CGT）表示，每名员工都将从至少3300欧元的一次性付款中受益。,
2026-02-03 00:17:52,美国多家硬币店和当铺报告大量实物黄金和白银流入，因美国人趁高价金属价格套现；评论文章强调，即使在抛售后投资者兴趣依然持续，不过对长期价格目标的看法各异。,
2026-02-03 00:17:52,美国多家硬币店和当铺报告大量实物黄金和白银流入，因美国人趁高价金属价格套现；评论文章强调，即使在抛售后投资者兴趣依然持续，不过对长期价格目标的看法各异。,
2026-02-03 00:17:40,法国总工会（CGT）在一份声明中表示，路易威登集团（LVMH）旗下香槟业务部门已与劳工代表达成协议，对损失的奖金进行补偿。,
2026-02-03 00:17:12,土耳其总统埃尔多安：明天我们将启程前往沙特阿拉伯和埃及，进行为期两天的访问。在与这两个兄弟国家的会晤中，除了双边关系外，我们还将讨论本地区紧迫的局势发展。我们将评估在加沙安全和重建方面可以采取哪些共同措施，以及如何防止伊朗危机进一步升级。,
2026-02-03 00:17:09,【AI智能体的社交网络引发安全问题】研究人员指出，一个病毒式传播的智能体助手和名为“Moltbook”的AI智能体互动平台展示了生产力提升，但也带来了重大的数据和安全风险。,
2026-02-03 00:16:17,【伊朗外交部就伊美接触明确立场：解除制裁是核心诉求】在当地时间2月2日举行的伊朗外交部例行记者会上，发言人巴加埃就伊美即将展开的接触明确了立场，强调解除制裁是伊朗参与外交博弈的核心诉求。,
2026-02-03 00:15:51,伊朗情报部长：谈判中，任何决定都不会脱离国家利益的框架。,
2026-02-03 00:14:47,市场资讯：亚特兰大联储GDPNow模型预计美国第四季度GDP增速为4.2%，此前预计为4.2%。,
2026-02-03 00:14:20,土耳其总统埃尔多安表示将访问沙特阿拉伯和埃及。,
2026-02-03 00:14:06,【伊朗总统下令启动谈判 美国总统特使赴中东】据伊朗媒体报道，伊朗总统佩泽希齐扬2日下令同美国启动核谈判，伊朗可能在未来几天同美国举行高规格谈判。白宫和以色列政府官员2日分别证实，美国总统特使威特科夫将于3日抵达以色列。,
2026-02-03 00:14:06,【伊朗总统下令启动谈判 美国总统特使赴中东】据伊朗媒体报道，伊朗总统佩泽希齐扬2日下令同美国启动核谈判，伊朗可能在未来几天同美国举行高规格谈判。白宫和以色列政府官员2日分别证实，美国总统特使威特科夫将于3日抵达以色列。,
2026-02-03 00:13:37,泽连斯基表示，乌克兰已准备好采取实际行动，我们认为达成体面且持久的和平是现实可行的。,
