datetime,content,title
2023-05-31 23:58:44,【广西银保监局：加强对餐饮住宿、文化旅游等服务行业信贷支持】 据中证报，日前，广西银保监局办公室印发广西银行业保险业支持恢复和扩大消费若干措施的通知。通知指出，加大重点消费领域的金融支持力度，优化消费金融服务。具体来看，要加强对餐饮住宿、文化旅游、批发零售、交通物流、养老育幼、医疗健康、教育、体育、家政等服务行业的信贷支持；要积极落实不动产“带押过户”政策，进一步提升便利化服务水平。,
2023-05-31 23:56:45,埃克森美孚：仅有持股比重11%的股东投票支持“范围三”减排方案。,
2023-05-31 23:56:45,埃克森美孚：仅有持股比重11%的股东投票支持“范围三”减排方案。,
2023-05-31 23:56:16,【英国央行鹰派决策者曼恩：疫情时期的储蓄仍在助推通胀】英国央行决策者曼恩(Catherine Mann)表示，英国在疫情时期的“过剩储蓄”仍在助推通胀。虽然英国的整体通胀率在回落，因为一年前的能源飙涨今年已经不再成为影响同比数据的因素，但不含食品或能源的核心指标仍高得令人不安。在评估核心通胀率的走向时，曼恩表示，她正在了解企业的定价能力。曼恩表示，许多家庭仍在花疫情封锁期间积累的多余储蓄，有能力大手大脚地花钱。这些言论凸显其对通胀的担忧，她也因此成为英国央行货币政策委员会中最鹰派的成员之一。“如果公司有很强的定价能力，他们就会利用这种能力，”曼恩周三指出，如果人们想花钱，他们就会花，这让企业定价能力对通胀的影响比能源的影响持久得多。曼恩还表示，核心通胀压力的持续正在让她定利率的工作“挑战性大增”。,
2023-05-31 23:56:16,【英国央行鹰派决策者曼恩：疫情时期的储蓄仍在助推通胀】英国央行决策者曼恩(Catherine Mann)表示，英国在疫情时期的“过剩储蓄”仍在助推通胀。虽然英国的整体通胀率在回落，因为一年前的能源飙涨今年已经不再成为影响同比数据的因素，但不含食品或能源的核心指标仍高得令人不安。在评估核心通胀率的走向时，曼恩表示，她正在了解企业的定价能力。曼恩表示，许多家庭仍在花疫情封锁期间积累的多余储蓄，有能力大手大脚地花钱。这些言论凸显其对通胀的担忧，她也因此成为英国央行货币政策委员会中最鹰派的成员之一。“如果公司有很强的定价能力，他们就会利用这种能力，”曼恩周三指出，如果人们想花钱，他们就会花，这让企业定价能力对通胀的影响比能源的影响持久得多。曼恩还表示，核心通胀压力的持续正在让她定利率的工作“挑战性大增”。,
2023-05-31 23:55:51,【南钢股份：南钢集团请求法院确认对南京钢联60%股权享有优先购买权】 南钢股份上交所公告，南钢集团于5月22日向江苏省高级人民法院提交《有独立请求权第三人民事起诉状》，申请作为有独立请求权第三人加入 (2023)苏民初1号案件，并请求法院：确认南钢集团对于南京钢联60%股权（简称“标的股权”）享有优先购买权；确认复星方面（简称“转让方”）与南钢集团签订的《股权转让协议》合法有效。,
2023-05-31 23:52:59,COMEX白银期货上涨2.0%，报23.71美元/盎司。,
2023-05-31 23:48:41,石油公司雪佛龙：持股比例90%的股东都投票反对设立“范围三”碳减排目标。,
2023-05-31 23:46:14,英国富时100指数收盘下跌1％，抹去年内所有涨幅。,
2023-05-31 23:45:35,【欧洲主要股指集体收跌 德国DAX30指数跌1.55%】欧洲主要股指集体收跌，德国DAX30指数跌1.55%，英国富时100指数跌1.07%，法国CAC40指数跌1.54%，欧洲斯托克50指数跌1.74%。,
2023-05-31 23:41:12,"  德国DAX30指数5月31日（周三）收盘下跌247.06点，跌幅1.55%，报15661.85点；
英国富时100指数5月31日（周三）收盘下跌80.39点，跌幅1.07%，报7441.68点；
法国CAC40指数5月31日（周三）收盘下跌111.05点，跌幅1.54%，报7098.70点；
欧洲斯托克50指数5月31日（周三）收盘下跌74.63点，跌幅1.74%，报4216.95点；
西班牙IBEX35指数5月31日（周三）收盘下跌116.43点，跌幅1.27%，报9051.07点；
意大利富时MIB指数5月31日（周三）收盘下跌535.76点，跌幅2.02%，报26040.00点。",
2023-05-31 23:40:51,英伟达一度下跌达4%，为2月17日以来最大跌幅。,
2023-05-31 23:40:36,市场消息：瑞士信贷的多位银行家因瑞银集团在收购交易中取消了其业务奖金而发起诉讼。,
2023-05-31 23:34:09,市场消息：丰田汽车在美国投资生产电动新能源汽车，并将新建电池工厂。预计将于2025年开始在肯塔基州组装纯电SUV汽车。其在北卡罗来纳州新建的电池工厂将投资21亿美元。,
2023-05-31 23:33:46,瑞士央行行长乔丹：对存款流出的速度和规模感到担忧，这个问题需要得到关注。,
2023-05-31 23:33:33,瑞典商业地产公司北欧Samhalls建设公司集团（SBBB.SS）初步收跌27.71%，报3.48瑞典克朗，5月份累计下跌大约71.44%。,
2023-05-31 23:33:12,埃克森美孚CEO：国际能源署（IEA）的零排放情景是“非常遥远”的。,
2023-05-31 23:32:30,美国财政部拍卖四个月期国债，得标利率5.325%（前次为5.260%），投标倍数2.97（前次为2.73）。,
2023-05-31 23:31:25,德国DAX 30指数初步收跌1.71%，报15636.10点，5月份累跌约1.06%。法国股指初步收跌1.71%，意大利股指初步收跌2.08%，英国股指初步收跌0.94%。,
2023-05-31 23:31:13,欧洲STOXX 600指数初步收跌1.12%，报451.50点，5月份累计下跌大约3.26%。欧元区STOXX 50指数初步收跌1.82%，报4213.66点，5月份累跌约3.38%。富时泛欧绩优300指数初步收跌1.15%，报1788.37点。,
2023-05-31 23:30:58,COMEX期银日内涨幅扩大至2.00%，现报23.71美元/盎司。,
2023-05-31 23:27:40,南非富时/JSE非洲领先40可交易指数收跌1.17%，报70091.89点，5月份累计下跌3.56%。南非兰特兑美元目前跌0.45%，报19.7878兰特，欧市早盘曾跌至19.8508兰特，逼近周二（5月30日）所创历史新低19.8672兰特，5月份恐将累计贬值大约8.08%。,
2023-05-31 23:26:24,【国创半导体将以2.04亿元台币把旗下的IC、SiC元件业务转让给鸿海】 鸿海与国巨表示，双方合资的国创半导体将以2.04亿元台币把旗下的集成电路(IC)和碳化硅元件/模组产品业务转让给鸿海新设立的IC设计子公司。鸿海将专注于车用IC，而国巨则专注于开发MOSFET产品。国巨和鸿海将分别把对国创半导体的持股比例调整至55%和45%。国巨董事长陈泰铭被任命为国创半导体与富鼎先进的董事长。,
2023-05-31 23:25:09,瑞士央行行长乔丹：加息对银行系统有利。加息不会损害瑞士的金融稳定性。瑞信事件不是加息引起的，而是市场参与者对该银行缺乏信任。,
2023-05-31 23:24:47,【资金疯狂扫货：大量资金流入日经ETF，多只港股ETF份额创年内新高】 据中证报，Wind数据显示，截至5月31日，华夏野村日经225ETF、易方达日兴资管日经225ETF、工银大和日经225ETF、华安三菱日联日经225ETF四只产品合计净流入4.87亿元，仅一周时间，流入资金便增加2.33亿元。份额与规模方面，四只日经产品近期也在连创新高。截至5月30日，上述四只基金份额分别达1.75亿份、1.34亿份、2.55亿份和1.28亿份。四只基金最新规模合计约为7.5亿元，一周时间内规模涨近35%。此外，截至5月31日，4只日经ETF今年以来涨幅均超过15%，在一众QDII基金中涨幅居前。,
2023-05-31 23:22:41,【概伦电子：即将推出更多型号和能力的半导体器件特性测试系统，该块业务仍具有较大市场潜力】 概伦电子近日接受机构调研时表示，高端半导体测试仪器是概伦电子以数据驱动EDA流程打造创新的DTCO解决方案的关键节点，半导体器件特性测试系统采集的数据是器件建模及验证EDA工具所需的数据来源，两者具有极强的协同效应。通过半导体器件特性测试系统与EDA工具的联动，能够打造以数据为驱动的EDA解决方案，紧密结合并形成业务链条，帮助晶圆厂客户有针对性的优化工艺平台的器件设计和制造工艺。同时，公司即将推出更多型号和能力的测试系统，支撑集成电路的先进工艺研发和大规模量产制造的测试需求，在此基础上，公司认为该块业务仍具有较大市场潜力。（界面）,
2023-05-31 23:22:04,标普全球市场情报：美国1年期信贷违约掉期（CDS）较周二的56个基点上升至76个基点。,
2023-05-31 23:21:30,美国众议院少数党领袖杰弗瑞斯：我将支持债务上限法案。,
2023-05-31 23:19:42,石油巨头埃克森美孚：对于企业界而言，用“范围三标准”来衡量其碳排量是存在缺陷的。,
2023-05-31 23:18:04,【云从科技：目前基础部分的算力需求能够被基本满足】 云从科技近日在机构调研中表示，公司将结合客户实际需求，采用多种形式解决算力问题，包括但不限于自建、共建、合作、购买以及租用等方式。目前基础部分的算力需求能够被基本满足。（证券时报）,
2023-05-31 23:17:29,【5月十大牛股出炉：最牛股票大涨176%】 在持续震荡的5月，上证指数、深证成指、创业板指分别累计下跌3.57%、4.80%、5.65%。5月涨幅最大的行业是具备防御属性的公用事业行业，上涨4.28%。剔除5月份上市的新股，十大牛股分别为丰立智能、杭州热电、日播时尚、睿能科技、鸿博股份、金桥信息、金百泽、联特科技、百胜智能、紫天科技，其中有4只股票涨幅超过100%。最牛股票丰立智能，累计上涨176.1%。跌幅居前的十只股票分别为退市运盛、退市未来、ST阳光城、ST粤泰、*ST紫鑫、*ST宏图、*ST宋都、*ST弘高、ST泰禾、ST恒久。（中证报）,
2023-05-31 23:16:53,欧洲央行副行长金多斯表示，如果全球经济受到任何进一步冲击，金融市场都可能面临一场抛售潮。,
2023-05-31 23:16:29,【山西焦煤与中国石化山西石油分公司签署合作协议】 据山西焦煤消息，5月30日，山西焦煤与中国石化山西石油分公司签署合作协议。根据协议，中国石化山西石油分公司为山西焦煤各单位和员工提供增值服务，在公务车、生产用车、员工私家车加注汽油、柴油等方面提供优惠政策。协议还就双方实现优势资源共享和安全管理、技术服务、油品配送等深度合作达成框架性约定。（证券时报）,
2023-05-31 23:16:29,【山西焦煤与中国石化山西石油分公司签署合作协议】 据山西焦煤消息，5月30日，山西焦煤与中国石化山西石油分公司签署合作协议。根据协议，中国石化山西石油分公司为山西焦煤各单位和员工提供增值服务，在公务车、生产用车、员工私家车加注汽油、柴油等方面提供优惠政策。协议还就双方实现优势资源共享和安全管理、技术服务、油品配送等深度合作达成框架性约定。（证券时报）,
2023-05-31 23:15:51,【道明证券：加拿大央行正面临越来越大的压力】道明证券表示，加拿大4月份GDP环比增长0.2%的初步估计表明，第二季度经济更有可能再次扩张，这引发了市场对今年经济增长预期放缓的质疑。此前，该机构曾预计第二季度GDP将温和收缩。道明证券补充说，第一季度GDP出人意料的强劲本身并不会改变游戏规则，但随着第二季度势头增强的迹象以及上一份CPI报告发布后加拿大央行通胀预测的上行风险，2023年维持利率不变开始看起来更具挑战。,
2023-05-31 23:13:43,美元指数DXY短线上涨10点，现报104.59。,
