datetime,content,title
2020-08-31 23:58:50,  世界卫生组织总干事谭德塞：新冠疫苗供应计划（COVAX）旨在确保一旦有疫苗，就能公平地向所有国家提供。,
2020-08-31 23:58:50,  世界卫生组织总干事谭德塞：新冠疫苗供应计划（COVAX）旨在确保一旦有疫苗，就能公平地向所有国家提供。,
2020-08-31 23:57:47,  【菲律宾首都大马尼拉地区将继续维持“一般社区隔离”状态】8月31日晚，菲律宾总统杜特尔特与政府联合抗疫工作小组举行会议，决定从9月1日起到9月30日，继续维持首都大马尼拉地区及布拉干省、八打雁省、塔克洛班市和巴科洛德市的“一般社区隔离”状态，但是南部棉兰老岛的伊利甘市将升级为“改进版强化社区隔离”状态。其它地区将维持最低级的“改进版一般社区隔离”状态。（央视）,
2020-08-31 23:57:47,  【菲律宾首都大马尼拉地区将继续维持“一般社区隔离”状态】8月31日晚，菲律宾总统杜特尔特与政府联合抗疫工作小组举行会议，决定从9月1日起到9月30日，继续维持首都大马尼拉地区及布拉干省、八打雁省、塔克洛班市和巴科洛德市的“一般社区隔离”状态，但是南部棉兰老岛的伊利甘市将升级为“改进版强化社区隔离”状态。其它地区将维持最低级的“改进版一般社区隔离”状态。（央视）,
2020-08-31 23:55:06,  IMF敦促信任黎巴嫩总理实施改革。,
2020-08-31 23:54:00,【世卫组织：全球新冠肺炎确诊病例超2511万例】根据世卫组织最新实时统计数据，截至欧洲中部夏令时间8月31日14时14分（北京时间8月31日20时14分），全球累计新冠肺炎确诊病例25118689例，累计死亡病例844312例。（央视新闻）,
2020-08-31 23:54:00,【世卫组织：全球新冠肺炎确诊病例超2511万例】根据世卫组织最新实时统计数据，截至欧洲中部夏令时间8月31日14时14分（北京时间8月31日20时14分），全球累计新冠肺炎确诊病例25118689例，累计死亡病例844312例。（央视新闻）,
2020-08-31 23:50:06,  欧洲主要股指集体收跌，德国DAX30指数收跌0.71%，法国CAC40指数收跌1.11%，欧洲斯托克50指数收跌1.25%。,
2020-08-31 23:49:39,在截至7月31日的12个月期间，美国成长型股票以创纪录的优势领先于价值型股票，甚至超过了2000年互联网泡沫破裂之前的表现。如今，投资者正试图弄清楚这些市场趋势能否持续下去。,
2020-08-31 23:48:53,【美国新冠肺炎确诊病例突破600万例】当地时间8月31日，根据美国约翰斯·霍普金斯大学美东时间11点28分（北京时间晚上11点28分）实时数据，美国新冠病毒感染确诊案例突破600万，达到了6002615例。因新冠病毒感染死亡人数达到183203人。（央视新闻）,
2020-08-31 23:48:53,【美国新冠肺炎确诊病例突破600万例】当地时间8月31日，根据美国约翰斯·霍普金斯大学美东时间11点28分（北京时间晚上11点28分）实时数据，美国新冠病毒感染确诊案例突破600万，达到了6002615例。因新冠病毒感染死亡人数达到183203人。（央视新闻）,
2020-08-31 23:45:19,【人民币国际化进程】今年一季度，人民币在国际外汇储备当中的占比有所上升。今年7月，以人民币计价的中国对外交易（收款与支付）比例，创下自2015年以来的新高。（摩根士丹利）,
2020-08-31 23:44:58,  杰富瑞将比亚迪H股评级上调至买入，目标价为91.20港元。,
2020-08-31 23:43:53,  美股银行股集体下跌，在美上市德意志银行跌超2%，美国银行、摩根大通、花旗、富国银行跌超1%。,
2020-08-31 23:43:53,  美股银行股集体下跌，在美上市德意志银行跌超2%，美国银行、摩根大通、花旗、富国银行跌超1%。,
2020-08-31 23:42:55,  美股航空股集体下跌，美联航、阿拉斯加航空跌超3%，达美航空跌近3%，捷蓝航空、Azul、西南航空跌超2%。,
2020-08-31 23:42:55,  美股航空股集体下跌，美联航、阿拉斯加航空跌超3%，达美航空跌近3%，捷蓝航空、Azul、西南航空跌超2%。,
2020-08-31 23:37:03,  在岸人民币兑美元（CNY）北京时间23:30收报6.8483元，较上周五夜盘收盘涨163点。成交量312.38亿美元，较上周五下降11.60亿美元。,
2020-08-31 23:34:59,  美国国务卿蓬佩奥：希望在年底前与俄罗斯达成新的军备控制协议。,
2020-08-31 23:30:32,  欧洲STOXX 600指数初步收跌0.6%，报366.62点，8月份累涨约2.9%。,
2020-08-31 23:30:32,  欧洲STOXX 600指数初步收跌0.6%，报366.62点，8月份累涨约2.9%。,
2020-08-31 23:29:37,  韩国驻俄罗斯大使李石培表示，首尔希望能在2020年底前结束与俄罗斯的自贸协定谈判。（卫星新闻）,
2020-08-31 23:29:35,美联航首席执行官Scott Kirby：一旦新冠疫苗问世，航空旅行需求将大幅回升。,
2020-08-31 23:29:35,美联航首席执行官Scott Kirby：一旦新冠疫苗问世，航空旅行需求将大幅回升。,
2020-08-31 23:29:07,  WTI原油期货短线跌近0.4美元，现报42.98美元/桶。,
2020-08-31 23:27:35,巴基斯坦财政部：保持9月原油价格不变。,
2020-08-31 23:24:48,【道指日内跌幅扩大至250点】美股三大指数短线下跌，道指日内跌幅扩大至250点，标普下跌0.24%，纳指涨幅收窄至0.39%。,
2020-08-31 23:23:28,欧股尾盘扩大跌幅，法国CAC40指数、意大利富时MIB指数均跌超1%。,
2020-08-31 23:22:54,纽约联储购买了88.01亿美元的国库券。,
2020-08-31 23:21:32,西班牙IBEX35指数日内跌超2%。,
2020-08-31 23:21:26,疫苗股诺瓦瓦克斯跌超0.4%，刷新日低至106.76美元。强生维持0.2%的涨幅，徘徊于日高154.20美元附近。加拿大总理Trudeau声称，加方已经与诺瓦瓦克斯和强生达成了关于新冠肺炎疫苗的（采购）协议。,
2020-08-31 23:19:38,加拿大总理特鲁多：诺瓦瓦克斯将最多为加拿大提供7600万剂新冠疫苗。,
2020-08-31 23:18:44,加拿大总理特鲁多：强生将最多为加拿大提供3800万剂新冠疫苗。,
2020-08-31 23:17:02,加拿大总理特鲁多：加拿大已经与诺瓦瓦克斯和强生达成新冠疫苗购买协议。,
2020-08-31 23:11:26,白俄罗斯外交部：明斯克将不得不以类似的方式回应波罗的海国家对白俄罗斯实施的制裁。,
2020-08-31 23:10:58,白俄罗斯外交部：波罗的海国家对白俄罗斯采取的制裁措施过于草率。,
2020-08-31 23:09:16,螺纹期货夜盘收涨0.21%，热卷收涨1.08%；铁矿石期货收涨0.18%。 焦炭夜盘收涨0.90%，焦煤收涨0.69%，动力煤收跌0.35%。 橡胶夜盘收跌0.08%，沥青收涨0.07%。 豆粕夜盘收跌0.17%，菜粕收跌0.80%。 郑棉夜盘收涨0.08%。,
2020-08-31 23:05:12,高盛预计欧洲工业生产将呈“W”型复苏。,
2020-08-31 23:05:12,高盛预计欧洲工业生产将呈“W”型复苏。,
2020-08-31 23:03:49,特斯拉持续拉升，盘中涨幅扩大至8%，现报478.1美元；拆股前股价为2213.4美元。,
2020-08-31 23:02:49,智利报告新增45例新冠肺炎死亡病例。,
2020-08-31 23:02:49,智利报告新增45例新冠肺炎死亡病例。,
2020-08-31 23:02:29,智利报告新增1753例新冠肺炎确诊病例。,
2020-08-31 23:02:29,智利报告新增1753例新冠肺炎确诊病例。,
2020-08-31 23:01:59,英国新增1406例新冠肺炎确诊病例，周日为新增1715例。,
2020-08-31 23:01:59,英国新增1406例新冠肺炎确诊病例，周日为新增1715例。,
2020-08-31 23:01:49,【大商所、郑商所夜盘收盘 纯碱大涨2.67%】大商所、郑商所夜盘收盘，纯碱大涨2.67%，纸浆、郑油等涨超1%，PVC、玉米等小幅上涨；菜粕、豆二等小幅下跌。,
2020-08-31 22:59:32,非美货币普遍拉升，英镑兑美元GBP/USD短线走高40点，现报1.3391，欧元兑美元EUR/USD短线涨超20点，报1.1961。,
2020-08-31 22:59:11,美联储博斯蒂克：种族不平等问题削弱了美国经济。,
2020-08-31 22:58:27,美元兑南非兰特日内涨2.00%，现报16.909。,
2020-08-31 22:57:33,美元指数DXY失守92关口，为2018年5月以来首次。,
2020-08-31 22:57:33,美元指数DXY失守92关口，为2018年5月以来首次。,
2020-08-31 22:57:23,澳元兑美元AUD/USD攻下0.74，为2018年8月以来首次，日内涨近0.5%。,
2020-08-31 22:56:40,欧元兑日元涨1.1%至126.8，创2019年4月以来新高。,
2020-08-31 22:56:22,欧元兑美元EUR/USD日内涨0.5%，现报1.1963。,
2020-08-31 22:56:05,【习近平同印尼总统佐科通电话】国家主席习近平8月31日晚同印尼总统佐科通电话。习近平强调，中方支持两国企业开展疫苗研发、采购、生产等合作，为疫苗在两国和全球的可及性和可负担性作出贡献。在疫情长期化、防疫常态化背景下推动经济复苏增长，对各国都是一个重大课题。中国将继续深化改革，全面提高对外开放水平，推动形成国内国际双循环相互促进的新发展格局。（新华视点）,
2020-08-31 22:52:29,美国贸易代表办公室：计划在12月与巴西讨论有关2021年的钢铁进口配额问题。,
2020-08-31 22:52:09,美国贸易代表办公室：由于美国市场状况恶化，将2020年对巴西半成品钢铁产品的剩余（进口）配额从35万吨减少到6万吨。,
2020-08-31 22:52:09,美国贸易代表办公室：由于美国市场状况恶化，将2020年对巴西半成品钢铁产品的剩余（进口）配额从35万吨减少到6万吨。,
2020-08-31 22:51:14,杰富瑞给予分众传媒买入初始评级，目标价为9.10元人民币。,
2020-08-31 22:50:45,美元兑挪威克朗USD/NOK跌破8.7，日内跌1.03%。,
2020-08-31 22:49:31,美国贸易代表办公室：将继续对从墨西哥进口的某些钢铁产品免征关税，并计划在12月进行更多磋商。,
2020-08-31 22:49:31,美国贸易代表办公室：将继续对从墨西哥进口的某些钢铁产品免征关税，并计划在12月进行更多磋商。,
2020-08-31 22:48:21,大和证券SMBC株式会社将比亚迪H股评级上调至买入。,
2020-08-31 22:48:09,美国贸易代表办公室：将采取额外措施解决从墨西哥和巴西进口钢铁的问题。,
2020-08-31 22:47:12,乌克兰将其2020年粮食产量预期下调2.7%至6810万吨。,
2020-08-31 22:46:56,意大利10年期国债收益率上涨5个基点至1.094％。,
2020-08-31 22:46:47,美国宣布对墨西哥、巴西钢铁进口采取更多措施。,
2020-08-31 22:46:47,美国宣布对墨西哥、巴西钢铁进口采取更多措施。,
2020-08-31 22:46:47,美国宣布对墨西哥、巴西钢铁进口采取更多措施。,
2020-08-31 22:46:40,阿联酋报告新增541例新冠肺炎确诊病例，周日为新增362例。,
2020-08-31 22:46:40,阿联酋报告新增541例新冠肺炎确诊病例，周日为新增362例。,
2020-08-31 22:44:43,据尼泊尔媒体报道，尼泊尔加德满都市市长比迪亚·桑德尔·沙迦（Vidya Sundar Shakya）确诊感染了新冠肺炎。,
2020-08-31 22:44:43,据尼泊尔媒体报道，尼泊尔加德满都市市长比迪亚·桑德尔·沙迦（Vidya Sundar Shakya）确诊感染了新冠肺炎。,
2020-08-31 22:42:54,美联储博斯蒂克：经济复苏将需要花费更长的时间，而且将非常不均衡。,
2020-08-31 22:42:23,现货黄金短线走低逾8美元，现报1963.81美元/盎司，日内再度转跌。,
2020-08-31 22:42:04,美联储博斯蒂克：经济仍在复苏，但数据显示出复苏速度有所放缓。,
2020-08-31 22:41:22,美联储博斯蒂克：经济复苏趋势在7月和8月趋于平稳。,
2020-08-31 22:40:19,【抖音内测云游戏 有望重塑手游产业链格局】据报道，字节跳动旗下最火爆的短视频产品抖音，正在内测云游戏功能，用户可在观看的游戏短视频界面，点击“进入云游戏”的按钮，即可直接玩相关的游戏。5G推动云游戏发展，依托技术变革提振手游市场，有望重塑手游产业链格局。据机构测算，云技术下的手机游戏ARPU有望大幅提升，预计云游戏技术下，手游市场规模有望从原来的1400亿元增长至3500亿元左右。相关个股有星辉娱乐、凯撒文化等。（中证资讯）,
2020-08-31 22:40:16,美股早盘，恐惧与贪婪指数读数为75，表明市场处在极度贪婪状态。,
2020-08-31 22:39:04,【印度单日新增确诊病例迭创纪录 或影响部分化工品出口】据最新数据，在过去24小时内，印度新增确诊病例78761例，连续32天日增超5万例，并再次刷新全球单日新增病例的最高记录。统计数据显示，2019年，我国从印度进口染料26530吨，比上年增长23.4%。由于疫情，印度化工品中全球产能与出口占比较大的农药与染料等产品存在供应收紧的可能性，相对利好国内的杀虫剂、菊酯、活性染料等化工品。A股相关概念股主要有扬农化工、利民股份、锦鸡股份等。（中证资讯）,
2020-08-31 22:39:04,【印度单日新增确诊病例迭创纪录 或影响部分化工品出口】据最新数据，在过去24小时内，印度新增确诊病例78761例，连续32天日增超5万例，并再次刷新全球单日新增病例的最高记录。统计数据显示，2019年，我国从印度进口染料26530吨，比上年增长23.4%。由于疫情，印度化工品中全球产能与出口占比较大的农药与染料等产品存在供应收紧的可能性，相对利好国内的杀虫剂、菊酯、活性染料等化工品。A股相关概念股主要有扬农化工、利民股份、锦鸡股份等。（中证资讯）,
2020-08-31 22:38:42,北京汽车上半年营收778.5亿元人民币，利润10.5亿元人民币。,
2020-08-31 22:38:35,【新兴市场ETF投资者对股市反弹不以为然】截止8月28日当周，在美上市的投资发展中国家和特定国家的ETF资金流入总额仅为6830万美元，而摩根士丹利资本国际新兴市场股票指数则创下七周来最大涨幅。CFRA research的ETF研究主管Todd Rosenbluth表示，投资者可能需要进一步确认全球经济正在企稳。,
