datetime,content,title
2025-08-31 23:59:59,【习近平：上合峰会肩负着凝聚各方共识 激发合作动能 擘画发展蓝图的重要使命】据央视新闻，8月31日晚，国家主席习近平和夫人彭丽媛在天津梅江会展中心举行宴会，欢迎来华出席2025年上海合作组织峰会的国际贵宾。习近平指出，上海合作组织自成立以来，始终秉持“上海精神”，巩固团结互信，深化务实合作，参与国际和地区事务，成为推动构建新型国际关系和人类命运共同体的重要力量。这次峰会肩负着凝聚各方共识、激发合作动能、擘画发展蓝图的重要使命。明天，我将同成员国各位同事举行元首理事会会议，同更多友好国家和国际组织举行“上海合作组织+”会议，共商合作发展大计，推动完善全球治理。我相信，在各方共同努力下，这次峰会一定能够圆满成功。,
2025-08-31 23:45:31,印尼能源部：9月上半月，将4100大卡等级煤炭基准价定为每吨 42.30 美元，将5300 大卡等级煤炭基准价定为每吨 66.50 美元。,
2025-08-31 23:45:31,印尼能源部：9月上半月，将4100大卡等级煤炭基准价定为每吨 42.30 美元，将5300 大卡等级煤炭基准价定为每吨 66.50 美元。,
2025-08-31 23:33:48,【巴基斯坦与亚美尼亚宣布建交】当地时间8月31日，巴基斯坦外交部发表声明称，巴基斯坦副总理兼外长达尔与亚美尼亚外长米尔佐扬正式互换联合公报，两国宣布建立外交关系。巴基斯坦外交部表示，两国外长重申了对《联合国宪章》原则和宗旨的承诺，并探讨了在经济、教育、文化和旅游等领域合作的可能性。（央视新闻）,
2025-08-31 23:30:22,市场消息：日本邮政银行计划 2026 年推出数字货币，将向储户发行该货币，该货币或可用于交易区块链相关产品。,
2025-08-31 23:23:23,【美国国际开发署物资正清仓大甩卖】据英国《独立报》日前报道，美国国际开发署正式关闭后，其原计划用于5000多个项目，价值数百万美元的设备和物资正被以“清仓大甩卖”的方式处置。报道称，原本受严格监管的美国政府资产正通过出售、再分配或报失等方式处理，引发安全担忧。此外，在没有美国政府正式指令的前提下，部分与美国国际开发署有关的机构尝试将救生物资分发给可能有需要的非政府组织与政府。美国国际开发署成立于1961年11月，是联邦政府负责大部分对外非军事援助的专职机构。据美国媒体报道，长期以来，该机构以对外援助为名，资助干涉他国内政等活动。今年7月1日，美国国际开发署正式停止执行对外援助任务，部分符合美国政府政策的剩余项目移交给美国国务院实施。（CCTV国际时讯）,
2025-08-31 23:23:23,【美国国际开发署物资正清仓大甩卖】据英国《独立报》日前报道，美国国际开发署正式关闭后，其原计划用于5000多个项目，价值数百万美元的设备和物资正被以“清仓大甩卖”的方式处置。报道称，原本受严格监管的美国政府资产正通过出售、再分配或报失等方式处理，引发安全担忧。此外，在没有美国政府正式指令的前提下，部分与美国国际开发署有关的机构尝试将救生物资分发给可能有需要的非政府组织与政府。美国国际开发署成立于1961年11月，是联邦政府负责大部分对外非军事援助的专职机构。据美国媒体报道，长期以来，该机构以对外援助为名，资助干涉他国内政等活动。今年7月1日，美国国际开发署正式停止执行对外援助任务，部分符合美国政府政策的剩余项目移交给美国国务院实施。（CCTV国际时讯）,
2025-08-31 23:23:18,【东帝汶国民议会议长将访华】据新华社，应全国人大常委会委员长赵乐际邀请，东帝汶国民议会议长费尔南达将于9月2日至7日率团访华。,
2025-08-31 23:16:23,【以军总参谋长称将继续“全球追击”哈马斯领导层】当地时间8月31日，以色列国防军总参谋长扎米尔在以军北方司令部主持形势评估会议时表示，以军将继续追击巴勒斯坦伊斯兰抵抗运动（哈马斯）领导层，即使他们身在海外。扎米尔说，“昨日，以军在加沙地带打击了哈马斯高级成员阿布·乌拜达。哈马斯大部分领导层已被清除，剩余人员多居住在海外，我们也将追击至他们所在之地。”他表示，此次行动与以军近期在也门、黎巴嫩、叙利亚等地的打击行动相辅相成。（央视新闻）,
2025-08-31 23:03:07,【上合峰会外方领导人全部抵达天津】目前，出席此次上合组织峰会的外国领导人已全部抵达天津。在上合组织24年的发展历程中，上合组织大家庭不断扩容。本届峰会也是上海合作组织成立以来规模最大的一届峰会。（央视新闻）,
2025-08-31 22:58:41,以色列陆军参谋长：哈马斯大多数领导人都在国外，我们也会与他们取得联系。,
2025-08-31 22:50:07,【圣坛组合首夺世锦赛冠军】2025羽毛球世锦赛女双决赛，刘圣书/谭宁2-1战胜马来西亚组合陈康乐/蒂娜，首夺世锦赛冠军，这也是本届世锦赛国羽首金。,
2025-08-31 22:46:06,迈凯伦车手奥斯卡·皮亚斯特里（Oscar Piastri）赢得一级方程式荷兰大奖赛。,
2025-08-31 22:43:36,【2025年半年报落幕 上市券商中期分红预案基本出炉】2025年半年报落幕，上市券商中期分红预案也基本出炉。据数据统计，有28家券商拟进行中期现金分红，合计拟分红金额约188亿元，相比上年同期，分红的券商数量多了，总额也多了。其中有22家券商连续两年中期分红，且其中近七成券商，拟派发的每股股息要高于上年同期，也就说投资者拿到手的分红回报要更高了。更值得关注的是，不少券商的年度现金分红目标比例会设置在30%，但今年中期，有2家券商已经不满足于此，将这一比例提到45%或者50%。由上可见，上市券商分红积极性越来越高。得益于资本市场持续活跃，不少券商在上半年斩获好业绩。与此同时，上市券商也积极响应新“国九条”和“一年多次分红”的政策要求，以真金白银回馈股东。（券商中国）,
2025-08-31 22:34:11,【习近平和彭丽媛为出席2025年上海合作组织峰会的国际贵宾举行欢迎宴会】8月31日晚，国家主席习近平和夫人彭丽媛在天津梅江会展中心举行宴会，欢迎来华出席2025年上海合作组织峰会的国际贵宾。 海河之畔，灯光璀璨。 出席峰会的上海合作组织成员国、观察员国、对话伙伴国、主席国客人等20多位外国国家元首、政府首脑及配偶，联合国秘书长等10位国际组织负责人陆续抵达。礼兵列队致敬。伴随着各国名曲音乐，国际贵宾穿过由与会各国国旗、上海合作组织会旗和联合国旗帜组成的恢弘旗阵，沿着红地毯前行。 习近平和彭丽媛热情迎接外方领导人夫妇，同他们亲切握手，互致问候并合影留念。 在悠扬的迎宾曲中，习近平和彭丽媛同贵宾们共同步入宴会厅。 习近平发表致辞，代表中国政府和中国人民对来华出席上海合作组织峰会的国际贵宾表示热烈欢迎。 习近平强调，上海合作组织自成立以来，始终秉持“上海精神”，巩固团结互信，深化务实合作，参与国际和地区事务，成为推动构建新型国际关系和人类命运共同体的重要力量。当前，世界百年变局加速演进，不稳定、不确定、难预料因素明显增多，上海合作组织维护地区和平稳定、促进各国发展繁荣的责任更加重大。这次峰会肩负着凝聚各方共识、激发合作动能、擘画发展蓝图的重要使命。相信在各方共同努力下，峰会一定能够圆满成功，上海合作组织必将展现更大作为、实现更大发展，为促进成员国团结协作、汇聚全球南方力量、助力人类文明进步事业作出更大贡献。 习近平指出，天津是一座开放包容的城市，自古为京畿要地，是中国改革开放先行区。在京津冀协同发展战略引领下，中国式现代化天津篇章不断展现新气象。在天津举办这次峰会，一定能给上海合作组织可持续发展注入新的活力。 宴会后，习近平和彭丽媛同贵宾们共同观看《共创未来》文艺演出，欣赏文明互鉴、百川汇海的和合之美，感受上海合作组织大家庭团结合作、共创辉煌的奋进力量。 蔡奇、王毅、陈敏尔、王小洪等出席活动。 欢迎宴会开始前，贵宾们参观了天津非物质文化遗产展示。（新华社）,
2025-08-31 22:32:23,【抗战胜利80周年纪念活动新闻中心将于9月2日上午举办第三场记者见面会】9月2日（星期二）上午10时，中国人民抗日战争暨世界反法西斯战争胜利80周年纪念活动新闻中心将在梅地亚新闻中心二层新闻发布厅举办第三场记者见面会，请为中国抗战胜利作出贡献的国际友人或其遗属代表介绍对中国人民抗日战争的认识等方面情况，并回答记者提问。（新华社）,
2025-08-31 22:31:28,【招商局集团董事长缪建民调研钙钛矿新型半导体实验室】8月29日，招商局集团董事长缪建民带队调研集团与香港科技大学联合建设的钙钛矿新型半导体实验室，并听取了技术研发攻关情况的汇报。缪建民指出，集团与香港科技大学开展钙钛矿新型半导体联合研发项目，是集团依托校企联合实验室开展新产业培育的有益探索。钙钛矿新型半导体联合研发项目要尽快推进产业化进程，同步推进技术攻关和产品研发，做到技术不落后、产业转化不滞后，加速形成产品、开拓市场。,
2025-08-31 22:30:35,【竞业达：截至7月底，AI+教学分析诊断报告业务在手订单已过千万】竞业达近日在业绩说明会上表示，AI+教学分析诊断报告业务正在进一步扩大，义务教育优质均衡发展服务这种以区域规模化落地的模式在贵州南明区得到复制验证，正在其他省份进一步复制推广。相较去年，用户接受度更高，部分院校提出大量部署需求，客单价有提升预期。截至7月底，该类产品在手订单已过千万，全年收入将明显增长。,
2025-08-31 22:27:30,【2025智能汽车基础软件生态大会暨第四届中国汽车芯片大会在渝召开】8月28日至29日，2025智能汽车基础软件生态大会暨第四届中国汽车芯片大会在重庆渝州宾馆盛大召开。来自中国一汽、重庆长安、东风汽车、奇瑞汽车、开放原子基金会、普华基础软件、英飞凌、小华半导体、电子科大、AUTOSAR组织、TASKING等单位的行业专家共同围绕开源共建模式的深化应用、商业模式与生态可持续性、标准体系与产业生态协同机制等重要话题展开深入讨论。本次大会聚集了来自政、产、学、研、用等领域的500多位专家、学者和企业代表。会议同期，还举办了第四届中国汽车芯片大会、开放原子开源基金会园区行（重庆站）、生态展示区活动，进一步推动汽车产业与芯片、开源生态领域的深度融合，为汽车产业高质量发展增添强劲动力。,
2025-08-31 22:27:09,市场消息：一人在以色列对黎巴嫩南部迈杜恩镇郊区一辆摩托车的袭击中丧生。,
2025-08-31 22:21:31,【胡塞武装突袭联合国驻也门的粮食和儿童机构】据报道，也门官员表示，胡塞武装周日突袭了联合国食品和儿童机构在也门首都萨那的办事处，拘留了至少一名联合国雇员。在以色列杀害胡塞武装领导人后，胡塞武装加强了萨那的安保工作。世界粮食计划署发言人阿比尔·埃特法表示，胡赛安全部队周日上午突袭了联合国在胡塞武装控制的也门首都的办公室。据一名联合国官员和一名胡塞武装官员说，联合国儿童基金会（UNICEF）的办公室也遭到了突击搜查。,
2025-08-31 22:11:25,【方正证券：成长占优依然是市场主要方向，可关注科技成长内部的行情扩散机会】方正证券研报指出，今年以来的行情在7月份以后结构上出现了一次较大切换。此前超额收益较为明显的金融板块（主要是银行），在7月份以后超额收益显著回落。而伴随着指数加速上行，7月以后科技股信息技术板块成为了行情领涨板块。从板块盈利周期看，截至2025年中报，信息技术板块ROE有明显的触底回升迹象。在当前整体经济和市场环境中，成长占优依然是市场主要方向，可以关注科技成长内部的行情扩散机会。,
2025-08-31 22:07:48,【招商策略：9月市场保持震荡上行的概率仍然较大 成长风格有望继续占优】招商策略团队认为，展望9月，市场保持震荡上行的概率仍然较大，但是斜率较8月可能会相对放缓。目前驱动上行的关键力量来自于赚钱效应积累后，持续的增量资金流入所形成的正反馈。目前态势下，市场将会继续沿着低渗透率赛道展开，AI算力、半导体自主可控、固态电池、商业航天、可控核聚变、创新药仍然是目前的主战场。除此之外，稳健投资者可以继续以高质量策略进行应对，重点关注500质量成长，300质量成长。风格选择方面，9月市场风格可能相对偏大盘，成长风格有望继续占优。9月增量资金或继续净流入，增量资金正反馈有望继续。盈利方面，2025年A股中报盈利在价格端拖累下增幅收窄，营收端有所改善，科创板业绩改善明显；大类板块中TMT盈利增速领先，医疗保健和中游制造领域盈利改善。,
2025-08-31 22:06:10,【知名券商原策略首席宣布“奔私”：终于不用在意基金经理们是否采用我前瞻性、有效的观点】8月30日晚间，停更2个多月后，国金原策略首席张弛的公众号再度发文更新。他在文中官宣，今年8月已经加入了万泰华瑞（湖南万泰华瑞投资管理有限责任公司），担任私募合伙人兼基金经理。万泰华瑞是一家规模为10亿～20亿元的小型私募，实控人为肖军。对于为什么离开卖方研究行业，张弛直言，他入行的时候是在香港，指引他研究的信条只有一个：做高质量的研究，能够让投资人赚钱。在海外有预判性的模型，价值连城。反观国内金融业态，模型都让财务公司去做了，分析师仅停留在“工具人、服务员”层面，这与他的研究理念存在差距。他在文中表示：“今天，我终于不用在意基金经理们是否采用我前瞻性、有效的观点，因为我已争取到了基金经理（这一职位），今后我将自己的策略观点贯穿于长期的投资当中，只为净值负责！”,
2025-08-31 22:03:38,【澳大利亚降息后房价连续第七个月上涨】受借贷成本下降及主要城市房源短缺推动，澳大利亚房价已连续第七个月攀升。房地产咨询公司Cotality周一在一份声明中表示，8 月住房价值指数（Home Value Index）上涨0.7%。其中，布里斯班房价月度涨幅达1.2%，领跑全国；具有风向标意义的悉尼房价上涨0.8%。Cotality 在报告中指出，“自澳大利亚储备银行（Reserve Bank of Australia）2 月降息以来，房价上涨周期的势头正逐步增强”。报告还提到，实际工资增长、市场信心改善以及挂牌房源库存紧张，也是推动房价上涨的重要因素。,
2025-08-31 22:03:38,【澳大利亚降息后房价连续第七个月上涨】受借贷成本下降及主要城市房源短缺推动，澳大利亚房价已连续第七个月攀升。房地产咨询公司Cotality周一在一份声明中表示，8 月住房价值指数（Home Value Index）上涨0.7%。其中，布里斯班房价月度涨幅达1.2%，领跑全国；具有风向标意义的悉尼房价上涨0.8%。Cotality 在报告中指出，“自澳大利亚储备银行（Reserve Bank of Australia）2 月降息以来，房价上涨周期的势头正逐步增强”。报告还提到，实际工资增长、市场信心改善以及挂牌房源库存紧张，也是推动房价上涨的重要因素。,
2025-08-31 21:59:43,市场消息：胡塞武装突袭也门的联合国粮食与儿童机构。,
2025-08-31 21:56:25,【百度19亿美元天价收购将成历史：91助手下月全面停服】今日，根据91助手官方消息，该应用将于2025年9月27日 23:59起全面停止所有服务，包括但不限于手机连接管理、文件传输、应用安装卸载、系统清理等功能。官方建议用户在此期间及时备份相关数据，服务终止后，用户在91助手的数据将永久丢失，无法再以任何方式找回。此外91助手将向仍处于会员期的用户进行退费，但需要用户主动申请，未主动申请退费的用户将无法获得退款。 截至记者发稿，百度方面未作回应。 （第一财经）,
2025-08-31 21:52:32,【58岁福州大学二级教授、数字中国研究院（福建）原副院长陈崇成逝世】8月31日，数字中国研究院发布讣告：福州大学二级教授、数字中国研究院（福建）原副院长、九三学社社员、嘉锡学者、博士生导师陈崇成同志，因病医治无效于2025年8月30日14时25分在福州闽清不幸逝世，享年58岁。,
2025-08-31 21:50:31,【外国友人参观天津港大受震撼：这是我理想中我们国家未来该有的样子】8月30日，来华报道上合峰会的瓦努阿图记者在参观天津港时表示震撼：“自动化码头几乎无人操作，这就是我理想中国家未来的样子！”他称中国技术远超本国，期待合作共建。（中国新闻网）,
2025-08-31 21:37:42,【美国股市的命运取决于未来14个交易日】未来14个交易日内，就业报告、关键通胀数据以及美联储利率决议将陆续公布。随着投资者结束暑期休假，这些事件将为其投资决策定下基调。目前股市似乎正处于十字路口：标普500指数刚录得3月以来最弱月度涨幅，且即将进入历史上通常表现最差的9月。与此同时，市场波动性已然消失。自6月底以来，芝加哥期权交易所波动率指数（VIX，俗称 “恐慌指数”）仅一次突破关键的20点关口。标普500指数已连续91个交易日未出现2%的单日跌幅，为2024年7月以来最长纪录。该指数在8月28日触及6501.58点的历史新高，自4月8日低点以来累计上涨30%，今年以来涨幅达9.8%。,
2025-08-31 21:37:42,【美国股市的命运取决于未来14个交易日】未来14个交易日内，就业报告、关键通胀数据以及美联储利率决议将陆续公布。随着投资者结束暑期休假，这些事件将为其投资决策定下基调。目前股市似乎正处于十字路口：标普500指数刚录得3月以来最弱月度涨幅，且即将进入历史上通常表现最差的9月。与此同时，市场波动性已然消失。自6月底以来，芝加哥期权交易所波动率指数（VIX，俗称 “恐慌指数”）仅一次突破关键的20点关口。标普500指数已连续91个交易日未出现2%的单日跌幅，为2024年7月以来最长纪录。该指数在8月28日触及6501.58点的历史新高，自4月8日低点以来累计上涨30%，今年以来涨幅达9.8%。,
2025-08-31 21:37:42,【美国股市的命运取决于未来14个交易日】未来14个交易日内，就业报告、关键通胀数据以及美联储利率决议将陆续公布。随着投资者结束暑期休假，这些事件将为其投资决策定下基调。目前股市似乎正处于十字路口：标普500指数刚录得3月以来最弱月度涨幅，且即将进入历史上通常表现最差的9月。与此同时，市场波动性已然消失。自6月底以来，芝加哥期权交易所波动率指数（VIX，俗称 “恐慌指数”）仅一次突破关键的20点关口。标普500指数已连续91个交易日未出现2%的单日跌幅，为2024年7月以来最长纪录。该指数在8月28日触及6501.58点的历史新高，自4月8日低点以来累计上涨30%，今年以来涨幅达9.8%。,
