datetime,content,title
2025-11-30 23:35:21,OPEC+确认一季度暂停增产计划。,
2025-11-30 23:33:52,【高盛：美联储12月降息已成定局】高盛表示，美联储将在12月9—10日议息会议上下调利率，几乎已无悬念。当前市场对25个基点降息的定价概率已达到约85%—86%。高盛固定收益团队指出，就业市场走弱与政策风险管理需求，是促使美联储提前转向的关键因素，且无重大数据预期将改变方向，本次降息几乎板上钉钉。尽管9月新增就业人数为11.9万好于市场预期，但劳动力市场的弱势迹象愈发明显：失业率攀升至4.4%，为2021年10月以来最高；20到24岁的大学毕业生的失业率已达8.5%。高盛分析师Rikin Shah和Cosimo Codacci-Pisanelli在报告中写道，这一群体占美国劳动收入的55%到60%，其就业压力对整体经济具有重要影响。企业裁员预警（WARN）、Challenger裁员报告以及三季度财报电话会议上的裁员提及次数，也都反映出劳动力需求正在放缓。纽约联储主席威廉姆斯在11月21日表示，政策立场在短期内“有进一步调整空间”，几乎确认了本次会议的方向。旧金山联储主席戴利随后于11月24日也表达了支持降息的态度，她认为劳动力市场“已足够脆弱”，过度收紧可能带来非线性变化的风险。高盛预计，联邦基金利率将在2026年年中降至3%—3.25%，并且预计在明年3月和6月继续小幅降息。此外，高盛建议在2026年第一季度以做空美国10年期国债为主要的交易策略，因为财政刺激将有望带来的增长。高盛团队总结称，在数据真空期和市场共识高度一致的背景下，本次降息已基本被提前“锁定”。,
2025-11-30 23:33:52,【高盛：美联储12月降息已成定局】高盛表示，美联储将在12月9—10日议息会议上下调利率，几乎已无悬念。当前市场对25个基点降息的定价概率已达到约85%—86%。高盛固定收益团队指出，就业市场走弱与政策风险管理需求，是促使美联储提前转向的关键因素，且无重大数据预期将改变方向，本次降息几乎板上钉钉。尽管9月新增就业人数为11.9万好于市场预期，但劳动力市场的弱势迹象愈发明显：失业率攀升至4.4%，为2021年10月以来最高；20到24岁的大学毕业生的失业率已达8.5%。高盛分析师Rikin Shah和Cosimo Codacci-Pisanelli在报告中写道，这一群体占美国劳动收入的55%到60%，其就业压力对整体经济具有重要影响。企业裁员预警（WARN）、Challenger裁员报告以及三季度财报电话会议上的裁员提及次数，也都反映出劳动力需求正在放缓。纽约联储主席威廉姆斯在11月21日表示，政策立场在短期内“有进一步调整空间”，几乎确认了本次会议的方向。旧金山联储主席戴利随后于11月24日也表达了支持降息的态度，她认为劳动力市场“已足够脆弱”，过度收紧可能带来非线性变化的风险。高盛预计，联邦基金利率将在2026年年中降至3%—3.25%，并且预计在明年3月和6月继续小幅降息。此外，高盛建议在2026年第一季度以做空美国10年期国债为主要的交易策略，因为财政刺激将有望带来的增长。高盛团队总结称，在数据真空期和市场共识高度一致的背景下，本次降息已基本被提前“锁定”。,
2025-11-30 23:33:52,【高盛：美联储12月降息已成定局】高盛表示，美联储将在12月9—10日议息会议上下调利率，几乎已无悬念。当前市场对25个基点降息的定价概率已达到约85%—86%。高盛固定收益团队指出，就业市场走弱与政策风险管理需求，是促使美联储提前转向的关键因素，且无重大数据预期将改变方向，本次降息几乎板上钉钉。尽管9月新增就业人数为11.9万好于市场预期，但劳动力市场的弱势迹象愈发明显：失业率攀升至4.4%，为2021年10月以来最高；20到24岁的大学毕业生的失业率已达8.5%。高盛分析师Rikin Shah和Cosimo Codacci-Pisanelli在报告中写道，这一群体占美国劳动收入的55%到60%，其就业压力对整体经济具有重要影响。企业裁员预警（WARN）、Challenger裁员报告以及三季度财报电话会议上的裁员提及次数，也都反映出劳动力需求正在放缓。纽约联储主席威廉姆斯在11月21日表示，政策立场在短期内“有进一步调整空间”，几乎确认了本次会议的方向。旧金山联储主席戴利随后于11月24日也表达了支持降息的态度，她认为劳动力市场“已足够脆弱”，过度收紧可能带来非线性变化的风险。高盛预计，联邦基金利率将在2026年年中降至3%—3.25%，并且预计在明年3月和6月继续小幅降息。此外，高盛建议在2026年第一季度以做空美国10年期国债为主要的交易策略，因为财政刺激将有望带来的增长。高盛团队总结称，在数据真空期和市场共识高度一致的背景下，本次降息已基本被提前“锁定”。,
2025-11-30 23:33:52,【高盛：美联储12月降息已成定局】高盛表示，美联储将在12月9—10日议息会议上下调利率，几乎已无悬念。当前市场对25个基点降息的定价概率已达到约85%—86%。高盛固定收益团队指出，就业市场走弱与政策风险管理需求，是促使美联储提前转向的关键因素，且无重大数据预期将改变方向，本次降息几乎板上钉钉。尽管9月新增就业人数为11.9万好于市场预期，但劳动力市场的弱势迹象愈发明显：失业率攀升至4.4%，为2021年10月以来最高；20到24岁的大学毕业生的失业率已达8.5%。高盛分析师Rikin Shah和Cosimo Codacci-Pisanelli在报告中写道，这一群体占美国劳动收入的55%到60%，其就业压力对整体经济具有重要影响。企业裁员预警（WARN）、Challenger裁员报告以及三季度财报电话会议上的裁员提及次数，也都反映出劳动力需求正在放缓。纽约联储主席威廉姆斯在11月21日表示，政策立场在短期内“有进一步调整空间”，几乎确认了本次会议的方向。旧金山联储主席戴利随后于11月24日也表达了支持降息的态度，她认为劳动力市场“已足够脆弱”，过度收紧可能带来非线性变化的风险。高盛预计，联邦基金利率将在2026年年中降至3%—3.25%，并且预计在明年3月和6月继续小幅降息。此外，高盛建议在2026年第一季度以做空美国10年期国债为主要的交易策略，因为财政刺激将有望带来的增长。高盛团队总结称，在数据真空期和市场共识高度一致的背景下，本次降息已基本被提前“锁定”。,
2025-11-30 23:33:52,【高盛：美联储12月降息已成定局】高盛表示，美联储将在12月9—10日议息会议上下调利率，几乎已无悬念。当前市场对25个基点降息的定价概率已达到约85%—86%。高盛固定收益团队指出，就业市场走弱与政策风险管理需求，是促使美联储提前转向的关键因素，且无重大数据预期将改变方向，本次降息几乎板上钉钉。尽管9月新增就业人数为11.9万好于市场预期，但劳动力市场的弱势迹象愈发明显：失业率攀升至4.4%，为2021年10月以来最高；20到24岁的大学毕业生的失业率已达8.5%。高盛分析师Rikin Shah和Cosimo Codacci-Pisanelli在报告中写道，这一群体占美国劳动收入的55%到60%，其就业压力对整体经济具有重要影响。企业裁员预警（WARN）、Challenger裁员报告以及三季度财报电话会议上的裁员提及次数，也都反映出劳动力需求正在放缓。纽约联储主席威廉姆斯在11月21日表示，政策立场在短期内“有进一步调整空间”，几乎确认了本次会议的方向。旧金山联储主席戴利随后于11月24日也表达了支持降息的态度，她认为劳动力市场“已足够脆弱”，过度收紧可能带来非线性变化的风险。高盛预计，联邦基金利率将在2026年年中降至3%—3.25%，并且预计在明年3月和6月继续小幅降息。此外，高盛建议在2026年第一季度以做空美国10年期国债为主要的交易策略，因为财政刺激将有望带来的增长。高盛团队总结称，在数据真空期和市场共识高度一致的背景下，本次降息已基本被提前“锁定”。,
2025-11-30 23:27:56,【极端天气已致斯里兰卡334人死亡】当地时间11月30日获悉，斯里兰卡官员表示，该国连日来极端天气引发暴雨导致的洪水、山体滑坡等灾害已造成334人死亡。目前搜救行动仍在多个地区进行。另据了解，30日上午，斯里兰卡一架空军直升机在运送物资时坠毁，机上五名机组人员全部获救，目前在医院接受治疗。（央视新闻）,
2025-11-30 23:26:57,美国国务卿鲁比奥：结束冲突才能让乌克兰恢复主权、安全和稳定。,
2025-11-30 23:26:12,美国国务卿鲁比奥在佛罗里达州会见乌克兰谈判代表团，鲁比奥表示希望俄乌冲突结束。,
2025-11-30 23:25:22,乌克兰国家安全部门负责人称在美国举行的和平谈判已启动。,
2025-11-30 23:25:22,乌克兰国家安全部门负责人称在美国举行的和平谈判已启动。,
2025-11-30 23:23:12,据泰晤士报：谷歌推迟启用其伦敦 “摩天大楼” 总部。,
2025-11-30 23:20:37,乌克兰国家安全与国防委员会秘书乌梅罗夫：正为乌克兰争取真正的和平而努力。,
2025-11-30 23:16:33,【俄外交部谴责乌克兰在黑海发动“恐怖袭击”】俄罗斯外交部发言人扎哈罗娃30日说，乌克兰近日在黑海对油轮发动的袭击是“恐怖袭击”，对其策划和实施者表示强烈谴责。据俄罗斯外交部当天发布的消息，扎哈罗娃说，两艘悬挂冈比亚国旗、驶往俄罗斯新罗西斯克海港的油轮28日和29日在黑海海域遭到无人艇袭击，新罗西斯克海港29日也遭到无人艇袭击，乌克兰情报机构实际上已经公开承认参与了这些袭击。扎哈罗娃说，此次袭击的目标是民用能源基础设施，这些设施在保障全球能源安全方面发挥着至关重要的作用。这些袭击威胁到该海域的航行自由，呼吁国际社会谴责该事件并“认真评估基辅当局及其幕后操纵者的破坏性行径”。（新华社）,
2025-11-30 23:13:09,欧佩克声明：各参与国批准了秘书处制定的参与国最大可持续产能评估机制。,
2025-11-30 23:12:19,欧佩克声明：将于2026年6月7日举行第41届欧佩克和非欧佩克部长级会议。,
2025-11-30 23:11:28,美国国务卿鲁比奥：预计在乌克兰会谈中取得更多进展。,
2025-11-30 23:11:05,欧佩克声明：重申2016年12月10日签署并在后续会议中进一步得到认可的《合作宣言》框架。,
2025-11-30 23:09:41,欧佩克+同意2026年维持该组织整体石油产量不变。,
2025-11-30 23:09:41,欧佩克+同意2026年维持该组织整体石油产量不变。,
2025-11-30 22:58:22,"【中国中化集团旗下先正达集团传考虑明年赴港上市】11月24日，据知情人士称，中国中化集团旗下的瑞士农药巨头先正达 （Syngenta） 正与财务顾问进行初步磋商，考虑于 2026年在香港进行IPO 。该知情人士表示，公司可能在IPO前处置部分非核心及亏损资产以优化资产结构。对此，先正达集团拒绝置评。 先正达集团的起源可追溯至2000年，由诺华与阿斯利康的农业业务合并成立的瑞士先正达（Syngenta AG）。2017年6月，中国化工集团以430亿美元收购瑞士先正达，创下中企海外单笔并购最高纪录。2019年6月，为整合""两化""（中国中化与中国化工）的农化资产，先正达集团股份有限公司在上海注册成立，并于2020年启动运营，将瑞士先正达、安道麦、扬农化工、中化化肥等核心农业资产纳入旗下。2021年5月，随着两化重组成立中国中化控股有限责任公司，先正达集团成为其农业板块核心平台，实际控制人变更为国务院国资委。 集团曾于2021年向上交所科创板递交上市申请。而后于2023年转向上交所主板，计划募集650亿元（约90亿美元）的资金，有望成为当时中国市场最大的IPO之一。于2024年3月，由于市场波动过大，集团主动撤回上市申请，当时表示将在市场条件合适时考虑在中国或其他地区重启上市进程。 据官方发布数据，先正达集团今年前三季度 营收 为209亿美元，同比下降2%，同期 EBITDA 为34亿美元，同比增长25%。第三季度及前三季度的营收下降的主要原因是中国粮谷贸易业务的有序收缩。",
