datetime,content,title
2021-05-31 23:59:55,市场消息：巴西圣保罗州Serrana的市民接种了科兴新冠疫苗，结果显示，科兴新冠疫苗的有效性为75%。,
2021-05-31 23:56:20,德国总理默克尔：德国和法国将捐赠3000万剂新冠疫苗。,
2021-05-31 23:50:23,法国新增126例新冠肺炎死亡病例。,
2021-05-31 23:49:15,【专家：有迹象表明英国已处于第三波疫情初期】当地时间5月31日，据英媒报道，为政府提供医疗咨询建议的科学家表示，有迹象表明英国正处于第三波新冠肺炎疫情的初期。英国剑桥大学病毒学及临床微生物学教授拉温德拉·古普塔表示，尽管英国新近感染新冠病毒的病例整体数字“相对较低”，但首先在印度出现的变异病毒感染情况却出现了“指数级增长”的态势。古普塔教授指出，英国已经进入到新冠肺炎第三波疫情的初期，目前至少有四分之三的病例都是感染的首次在印度发现的变异病毒。（央视新闻）,
2021-05-31 23:46:56,【香港特区政府鼓励业界申请于公众街市及向持牌小贩推广非接触式付款资助计划】香港特区政府早前通过“防疫抗疫基金”推出于公众街市推广非接触式付款的第二轮资助计划，并扩大受惠对象以涵盖持牌小贩。食物环境卫生署发言人5月31日鼓励合资格公众街巿摊档租户及持牌小贩申请有关资助计划，并提醒他们须于6月30日17时前递交申请。（央视新闻）,
2021-05-31 23:44:27,  在岸人民币兑美元（CNY）北京时间23:30收报6.3710元，较上一交易日夜盘收盘跌36点。成交量322.03亿美元，较上一交易日下降43.68亿美元。,
2021-05-31 23:43:00,  欧洲股市收低，德国DAX指数收跌0.64%，法国CAC40指数收跌0.57%。,
2021-05-31 23:40:50,缅甸方面表示，已累计接种318万剂新冠疫苗，将继续推进疫苗接种，因上周新冠肺炎确诊病例增加。,
2021-05-31 23:38:31,以太坊日内涨幅扩大至10%，现报2630美元/枚。,
2021-05-31 23:36:08,【大宗商品超级周期面临疑问 基金削减多种商品多头持仓】大宗商品市场正在热议今年以来的超级涨势是已经结束，还是会在暂停后继续。目前投资者正减持从农作物、铜到天然气在内各种大宗商品的多头仓位。据美国商品期货交易委员会（CFTC）和洲际交易所（ICE）数据，在彭博大宗商品指数跟踪的23种大宗商品中，对冲基金持有的20种商品头寸在上周出现11月以来最大幅度的下滑。大宗商品涨势可能不会结束，但是否触及新高可能取决于供需而非投机性买盘。,
2021-05-31 23:35:11,欧洲央行管委维斯科：推动欧元区通胀飙升的主要因素是能源和一次性因素。,
2021-05-31 23:35:01,【沙特净海外资产储备降至2010年11月以来最低水平】 根据沙特央行周一公布的数据，沙特4月净外国资产减少了约310亿里亚尔（约合83亿美元），较去年同期减少1.8%。去年，沙特海外资产以至少20年来最快的速度缩水。,
