datetime,content,title
2023-11-30 23:59:37,巴西总统办公室：巴西已受邀加入欧佩克+，政府尚未对邀请作出回应。,
2023-11-30 23:59:37,巴西总统办公室：巴西已受邀加入欧佩克+，政府尚未对邀请作出回应。,
2023-11-30 23:59:11,【乌克兰总统泽连斯基与英国首相苏纳克通电话】乌克兰国家通讯社当地时间11月30日报道，乌克兰总统泽连斯基当天与英国首相苏纳克进行了电话交谈。双方就进一步向乌克兰提供宏观财政支持以及在重要国际活动之前采取协调步骤等问题进行了讨论。,
2023-11-30 23:57:27,市场资讯：俄罗斯主要黑海港口货物转运已恢复。,
2023-11-30 23:57:27,市场资讯：俄罗斯主要黑海港口货物转运已恢复。,
2023-11-30 23:53:30,美国国务院：国务卿布林肯与巴勒斯坦总统阿巴斯会面，双方讨论了加快向加沙提供人道援助的持续努力，包括最大限度进行人道主义停火。双方还讨论了改善巴勒斯坦人在约旦河西岸的安全和自由的紧迫需求。,
2023-11-30 23:53:22,【约旦国王会见国际组织代表，讨论加沙地带人道救援】当地时间11月30日，约旦国王阿卜杜拉二世在首都安曼会见了联合国和其他国际组织的代表，包括联合国负责人道主义事务的副秘书长、紧急救援协调员马丁·格里菲思，世界粮食计划署执行干事辛迪·麦凯恩和红十字国际委员会主席米里亚娜·斯波利亚里茨·埃格，讨论加强在加沙地带人道救援的协调方式。会见中，阿卜杜拉二世与上述代表讨论了在向加沙地带提供援助时面临的挑战，强调人道主义工作不受阻碍开展以及增加对加沙地带救援支持的必要性。各方还讨论了加沙地带短期和中期的紧急人道主义需求，以及为满足这些需求所需的合作机制。,
2023-11-30 23:51:46,机构评欧佩克额外减产：目前看来，每日额外减产100万桶的目标似乎不会正式纳入新的官方产量目标。相反，成员国将各自宣布自己的贡献份额，就像他们在4月宣布在5月生效的自愿减产一样。当时规模也略超100万桶/日。,
2023-11-30 23:51:05,市场资讯：艾伯维将斥资101亿美元收购抗癌药生产商ImmunoGen。,
2023-11-30 23:51:05,市场资讯：艾伯维将斥资101亿美元收购抗癌药生产商ImmunoGen。,
2023-11-30 23:51:05,市场资讯：艾伯维将斥资101亿美元收购抗癌药生产商ImmunoGen。,
2023-11-30 23:51:05,市场资讯：艾伯维将斥资101亿美元收购抗癌药生产商ImmunoGen。,
2023-11-30 23:50:51,德国政府声明显示，德国总理朔尔茨与乌克兰总统泽连斯基在通话中讨论了军事支持、加入欧盟以及全球对和平解决方案的支持的话题。,
2023-11-30 23:47:50,【土耳其延长派驻利比亚土军驻扎期限两年】土耳其阿纳多卢通讯社当地时间11月30日报道，土耳其大国民议会当天通过了一项议案，延长派驻利比亚的土耳其军队驻扎期限。根据该议案，土耳其将在利比亚继续派驻军队两年。(央视新闻),
2023-11-30 23:47:41,美国10年期实际收益率上涨4.1个基点至2.08%。,
2023-11-30 23:47:41,美国10年期实际收益率上涨4.1个基点至2.08%。,
2023-11-30 23:46:49,【瑞银：欧佩克减产表明其积极立场】瑞银分析师Giovanni Staunovo表示，欧佩克+进一步减产将表明，由于需求可能疲软，该组织打算采取积极的立场，防止明年第一季度石油库存增加。然而，关于减产的细节仍不清楚，包括哪个国家将为此做出贡献，以及在什么水平上实施减产。,
2023-11-30 23:46:49,【瑞银：欧佩克减产表明其积极立场】瑞银分析师Giovanni Staunovo表示，欧佩克+进一步减产将表明，由于需求可能疲软，该组织打算采取积极的立场，防止明年第一季度石油库存增加。然而，关于减产的细节仍不清楚，包括哪个国家将为此做出贡献，以及在什么水平上实施减产。,
2023-11-30 23:46:37,法拉第未来(FFIE.O)跌幅扩大至10%。,
