datetime,content,title
2024-08-31 23:58:27,阿尔及利亚获准加入金砖国家新开发银行。,
2024-08-31 23:46:33,【澳门特区政府举办晚宴欢迎内地奥运健儿代表团】澳门特区政府31日举行晚宴欢迎巴黎奥运会内地奥运健儿代表团访澳。澳门特区行政长官贺一诚感谢中央人民政府再次安排国家奥运健儿代表团来澳，令澳门市民有机会近距离感受奥运健儿的风采。全国政协副主席何厚铧、澳门中联办副主任黄柳权、解放军驻澳门部队司令员于长江、外交部驻澳门公署副特派员孙向阳等嘉宾，以及国家体育总局局长、内地奥运健儿代表团团长高志丹，国务院港澳事务办公室四局副局长陈伟和奥运健儿代表团成员出席欢迎晚宴。,
2024-08-31 23:46:00,【美国密西西比州发生一起巴士翻车事故 致7人死亡】美国密西西比州维克斯堡以东于当地时间8月31日凌晨发生一起巴士翻车事故，造成7人死亡、数人受伤。,
2024-08-31 23:44:24,【乌副总理称美国将向乌克兰提供8亿美元用于能源系统恢复】当地时间8月31日，正在美国访问的乌克兰第一副总理斯维里坚科表示，美国将向乌克兰提供8亿美元用于乌能源系统恢复。斯维里坚科在自己的官方社交平台宣布了这一消息。,
2024-08-31 23:32:11,【乌空军称俄对乌多州发动空袭 俄军称一天内击退乌突击队六次进攻】乌克兰空军8月31日在社交媒体发文称，俄军当天凌晨再次对乌克兰多个州发动空袭。俄国防部当天发布通报说，过去24小时，俄军在库尔斯克地区击退乌军突击队发动的六次进攻。,
2024-08-31 23:26:45,"周六重要消息汇总
国内新闻：
1. 中国海警局：菲9701号船故意冲撞中国海警5205舰，责任完全在菲方。
2. 工信部辛国斌：深入实施汽车以旧换新行动，推动各地因地制宜优化调整限购措施。
3. 国家统计局：8月份，制造业PMI为49.1%，比上月下降0.3个百分点，制造业景气度小幅回落。
4. 商务部消费促进司耿洪洲：进一步扩大汽车消费，提前谋划明年接续政策。
5. 商务部：已收到汽车报废更新补贴申请超过80万份。
6. 财政部部长蓝佛安：中国经济仍是世界经济增长的重要引擎和稳定力量。
7. 工信部金壮龙：持续推进5G、千兆光网、移动物联网、IPv6等规模部署和应用。
8. 宗馥莉出任娃哈哈集团法人、董事长和总经理。
9. 蔚来：已就“蔚来宣布破产”虚假信息报警。
10. 暑运期间，全社会跨区域人员流动量日均达1.76亿人次。
国际新闻：
1. 日本多地“大米荒”持续，政府拒绝投放储备米。
2. 希腊方面称红海遭袭油轮“苏尼翁”号出现潜在原油泄漏痕迹。
3. 美国波音“星际客机”飞船计划9月初不载人返回地球。
4. 以色列军队当天轰炸加沙地带多地，造成29名巴勒斯坦人死亡。
5. 加沙地带的小儿麻痹症疫苗接种运动已经开始。
6. 乌克兰防长向美国提交俄罗斯境内目标清单。
7. 俄罗斯卫生部：乌军炮击别尔哥罗德造成11人伤势严重。
8. 俄外交部：乌克兰用集束炸弹袭击别尔哥罗德的行为将招致不可避免的惩罚。
9. 亚美尼亚总理：希望同阿塞拜疆直接对话，和平解决领土争端。
10. 由于利比亚萨里尔油田的石油产量不足，哈里加港停止了运作。",
2024-08-31 23:26:02,【A股上市公司上半年成绩单出炉：最牛日赚9.37亿元，电子行业成大赢家】8月31日，A股上市公司2024年半年报正式收官。今年上半年，A股公司合计实现总营收34.87万亿元，同比下降0.51%；实现归母净利润2.9万亿元，同比下滑3.08%。今年上半年，营收破百亿的公司达到478家，其中3家“中字头”央企营收超万亿元，分别是中国石化、中国石油、中国建筑；其中中国石化以1.58万亿元的营收，蝉联A股第一。从行业角度来看，今年上半年，营收超万亿元的行业有14个，其中建筑装饰行业营收最高，达到4.22万亿元，其次是石油石化、银行、交通运输、汽车行业。与上年同期相比，电子行业营收增速高居首位，上半年整体营收为1.59万亿元，同比增长17.3%。13家电子公司营收增速实现翻倍，其中多家公司来自半导体领域，包括德明利、佰维存储、大为股份、江波龙、和林微纳等。此外，消费电子领域的朗特智能、龙旗科技营收增速分别为128.25%、106.31%，元件领域的弘信电子营收增速为105.46%。,
2024-08-31 23:25:09,【市场监管总局局长罗文：有力支撑推动大规模设备更新和消费品以旧换新】国家市场监督管理总局局长罗文接受采访时表示，以改革增活力，释放超大规模市场潜力。围绕增强市场消费活力，加强重点消费品领域标准研制，有力支撑推动大规模设备更新和消费品以旧换新。围绕增强社会创业活力，全面推进个体工商户分型分类精准帮扶，推动解决“个转企”难点问题。加强知识产权保护执法，创新和丰富商业秘密保护工作机制。（新华社）,
2024-08-31 23:22:49,据猫眼专业版数据，郭麒麟、吴镇宇领衔主演剧集《边水往事》全网有效播放量破6亿。,
2024-08-31 23:22:02,【苏丹快速支援部队领导人发布命令 要求加强对平民保护】当地时间8月31日，苏丹快速支援部队领导人达加洛发布命令，要求该武装所有官兵加强对平民的保护并为人道援助物资的运送提供便利。达加洛表示，此举是为了履行快速支援部队在日内瓦停火谈判中所做承诺，快速支援部队各级指挥官都必须遵守并执行该命令，任何违反者都将受到法律惩处。,
