datetime,content,title
2020-03-31 23:59:24,  在岸人民币兑美元（CNY）北京时间23:30收报7.0810元，较周一夜盘收盘上涨150点。成交量214.59亿美元，较周一增加21.43亿美元。,
2020-03-31 23:57:12,  【孟晚舟引渡案因疫情延后】当地时间周一，加拿大卑诗省最高法院法官与代表孟晚舟的律师及代表加拿大检方的律师在温哥华就华为公司孟晚舟向美国引渡案举行视频会议。孟方律师David Martin表示，在疫情未结束之前如果要对孟宣布裁决，只有裁决结果对孟有利的情况下，孟才会出庭。法官Heather Holmes表示，鉴于疫情期间隔离限制，短期内不会就此案涉及的是否符合美加两国“双重犯罪”原则公布裁决，并决定延至4月27日举行另一次案件管理会议。（中国日报）,
2020-03-31 23:57:12,  【孟晚舟引渡案因疫情延后】当地时间周一，加拿大卑诗省最高法院法官与代表孟晚舟的律师及代表加拿大检方的律师在温哥华就华为公司孟晚舟向美国引渡案举行视频会议。孟方律师David Martin表示，在疫情未结束之前如果要对孟宣布裁决，只有裁决结果对孟有利的情况下，孟才会出庭。法官Heather Holmes表示，鉴于疫情期间隔离限制，短期内不会就此案涉及的是否符合美加两国“双重犯罪”原则公布裁决，并决定延至4月27日举行另一次案件管理会议。（中国日报）,
2020-03-31 23:57:12,  【孟晚舟引渡案因疫情延后】当地时间周一，加拿大卑诗省最高法院法官与代表孟晚舟的律师及代表加拿大检方的律师在温哥华就华为公司孟晚舟向美国引渡案举行视频会议。孟方律师David Martin表示，在疫情未结束之前如果要对孟宣布裁决，只有裁决结果对孟有利的情况下，孟才会出庭。法官Heather Holmes表示，鉴于疫情期间隔离限制，短期内不会就此案涉及的是否符合美加两国“双重犯罪”原则公布裁决，并决定延至4月27日举行另一次案件管理会议。（中国日报）,
2020-03-31 23:56:07,  伊拉克计划将4月原油产出增加20万桶/日。,
2020-03-31 23:56:07,  伊拉克计划将4月原油产出增加20万桶/日。,
2020-03-31 23:55:50,  美国农业部（USDA）：2019年所有小麦播种意向为4575.4万英亩，交易商预计播种4498.2万英亩。 其他春小麦播种意向为1283.0万英亩，交易商预计播种1263.1.2万英亩。 冬小麦播种3150.4万英亩，交易商预计播种3090.0万英亩。,
2020-03-31 23:53:28,  国务院国资委公告，经批准，中国融通资产管理集团有限公司列入国务院国有资产监督管理委员会履行出资人职责企业名单。,
2020-03-31 23:53:28,  国务院国资委公告，经批准，中国融通资产管理集团有限公司列入国务院国有资产监督管理委员会履行出资人职责企业名单。,
2020-03-31 23:47:56,  美国纽约州州长Cuomo：疫情峰值可能在自周二起的14-30天内到来。,
2020-03-31 23:47:56,  美国纽约州州长Cuomo：疫情峰值可能在自周二起的14-30天内到来。,
2020-03-31 23:44:52,英国富时100指数一季度累计跌14%，为1987年来最大季度跌幅；欧洲斯托克600指数一季度累计跌23%，为2002年来最大季度跌幅；意大利富时MIB指数一季度累计跌27%，3月累计跌22%，为纪录以来最大月度跌幅。,
2020-03-31 23:44:52,英国富时100指数一季度累计跌14%，为1987年来最大季度跌幅；欧洲斯托克600指数一季度累计跌23%，为2002年来最大季度跌幅；意大利富时MIB指数一季度累计跌27%，3月累计跌22%，为纪录以来最大月度跌幅。,
2020-03-31 23:41:21,欧股普遍收涨，德国DAX指数涨1.28%报9942点；英国富时100指数涨1.85%报5666点；法国CAC40指数涨0.40%报4396点。,
2020-03-31 23:39:35,  美国纽约州州长科莫：纽约州新冠肺炎确诊病例从66497例增至75795例。,
2020-03-31 23:39:35,  美国纽约州州长科莫：纽约州新冠肺炎确诊病例从66497例增至75795例。,
2020-03-31 23:37:28,【广东计划投资500亿元加大5G“新基建”】广东省通信管理局31日表示，为更好地实现5G“新基建”发展，三大运营商及相关企业今年计划投资总额约500亿元，其中，广东电信、广东移动、广东联通三大基础运营企业投资总额将超过400亿元。在31日举行的广东省新闻办发布会上，广东省通信管理局一级巡视员李敏介绍，为促进信息消费潜力释放，培育新的经济增长点，广东今年将新建6万座5G基站，加上去年已建成的，将达到10万座5G基站，覆盖全省90%以上的人口。（新华社）,
2020-03-31 23:37:03,  印度将现有外贸政策下的出口促进计划延长一年。,
2020-03-31 23:37:03,  印度将现有外贸政策下的出口促进计划延长一年。,
2020-03-31 23:36:33,【G20财长和央行制定应对新冠肺炎疫情联合行动计划】二十国集团（G20）秘书处发布的消息显示，为落实3月26日二十国集团领导人应对新冠肺炎特别峰会上各国领导人达成的共识，与会各国代表已商定一份联合行动计划，确定了疫情期间及之后二十国集团将为支持全球经济复苏采取的措施，并将着力解决疫情期间低收入国家可能面临的债务风险，以使这些国家能够集中精力应对新冠肺炎疫情这一全球性挑战。与会各国财长和央行行长表示，欢迎世界银行在未来15个月内部署1600亿美元资金以支持其成员国应对疫情的计划，同意将继续就应对疫情相关问题开展讨论并采取行动，并责成专门工作组在4月15日的会议上继续落实联合行动计划。（央视）,
