ts_code,trade_date,close,open,high,low,vol,amount,vwap
000019.SZ,20221221,7.56,7.56,7.56,7.56,9500.0,71820.0,7.56
000002.SZ,20221221,18.86,18.83,18.86,18.83,231739.0,4363928.64,18.83
002058.SZ,20221221,11.43,11.43,11.43,11.43,0.0,0.0,11.43
300390.SZ,20221221,58.88,58.88,58.88,58.88,10000.0,588800.0,58.88
002777.SZ,20221221,14.81,14.8,14.82,14.8,3700.0,54779.0,14.81
300238.SZ,20221221,10.39,10.36,10.42,10.36,3400.0,35284.0,10.38
300004.SZ,20221221,5.47,5.48,5.48,5.47,10700.0,58633.0,5.48
300592.SZ,20221221,15.2,15.2,15.2,15.2,1700.0,25840.0,15.2
600379.SH,20221221,11.54,11.54,11.54,11.54,4300.0,49622.0,11.54
600784.SH,20221221,6.37,6.37,6.37,6.37,2200.0,14014.0,6.37
605080.SH,20221221,44.97,44.97,44.97,44.97,300.0,13491.0,44.97
688001.SH,20221221,27.01,27.01,27.01,27.01,1953.0,52751.0,27.01
688036.SH,20221221,81.7,81.7,81.7,81.7,200.0,16340.0,81.7
300958.SZ,20221221,17.35,17.35,17.35,17.35,0.0,0.0,17.35
000059.SZ,20221221,7.16,7.16,7.17,7.16,31678.0,226844.48,7.16
000062.SZ,20221221,11.9,11.89,11.9,11.89,3000.0,35671.0,11.89
002093.SZ,20221221,6.87,6.88,6.89,6.86,458300.0,3152515.84,6.88
300437.SZ,20221221,18.45,18.45,18.45,18.45,800.0,14760.0,18.45
002826.SZ,20221221,11.65,11.65,11.69,11.65,1300.0,15149.0,11.65
300278.SZ,20221221,4.12,4.12,4.12,4.12,5300.0,21836.0,4.12
300044.SZ,20221221,2.95,2.96,2.96,2.94,311300.0,920730.0,2.96
000158.SZ,20221221,5.62,5.63,5.63,5.62,32800.0,184643.0,5.63
000089.SZ,20221221,7.63,7.65,7.68,7.63,33300.0,254709.0,7.65
002119.SZ,20221221,13.0,12.98,13.04,12.98,38800.0,504241.0,13.0
300457.SZ,20221221,18.62,18.62,18.62,18.62,3400.0,63308.0,18.62
002846.SZ,20221221,10.28,10.36,10.4,10.28,154900.0,1603292.0,10.35
300293.SZ,20221221,8.93,8.93,8.93,8.93,8400.0,75012.0,8.93
300105.SZ,20221221,7.68,7.65,7.68,7.65,36800.0,281704.0,7.66
000416.SZ,20221221,3.86,3.87,3.87,3.86,28300.0,109507.0,3.87
000301.SZ,20221221,14.01,14.03,14.03,14.01,136700.0,1917844.0,14.03
002139.SZ,20221221,10.63,10.65,10.65,10.63,27000.0,287252.0,10.64
300477.SZ,20221221,5.15,5.15,5.15,5.15,240700.0,1239604.96,5.15
002866.SZ,20221221,41.81,41.8,42.5,41.8,94100.0,3938352.0,41.85
300319.SZ,20221221,8.03,8.03,8.03,8.03,2000.0,16060.0,8.03
300125.SZ,20221221,20.7,20.7,20.7,20.7,35600.0,736920.0,20.7
000517.SZ,20221221,3.16,3.15,3.17,3.15,87525.0,276201.76,3.16
000587.SZ,20221221,0.96,0.96,0.96,0.95,2212200.0,2123644.96,0.96
