ts_code,trade_date,close,open,high,low,vol,amount,vwap
000404.SZ,20240605,6.27,6.27,6.27,6.27,27500.0,172425.0,6.27
000002.SZ,20240605,8.29,8.29,8.3,8.26,3434200.0,28462394.88,8.29
002774.SZ,20240605,6.51,6.51,6.55,6.51,19500.0,126964.0,6.51
300142.SZ,20240605,12.86,12.88,12.88,12.82,48800.0,628182.0,12.87
300750.SZ,20240605,205.4,205.7,205.7,205.2,87100.0,17911243.52,205.64
300245.SZ,20240605,5.13,5.13,5.15,5.11,29100.0,149138.0,5.13
300135.SZ,20240605,3.11,3.11,3.11,3.1,253600.0,787806.0,3.11
688511.SH,20240605,21.4,21.4,21.4,21.4,1807.0,38670.0,21.4
600699.SH,20240605,15.98,15.98,15.98,15.98,135900.0,2171681.92,15.98
300972.SZ,20240605,24.24,24.24,24.24,24.24,700.0,16968.0,24.24
688392.SH,20240605,50.48,50.48,50.48,50.48,0.0,0.0,50.48
600109.SH,20240605,8.15,8.15,8.15,8.15,70400.0,573760.0,8.15
688443.SH,20240605,34.99,34.99,34.99,34.99,0.0,0.0,34.99
605266.SH,20240605,48.88,48.88,48.88,48.88,0.0,0.0,48.88
000525.SZ,20240605,6.13,6.14,6.14,6.12,108400.0,665476.0,6.14
000062.SZ,20240605,9.25,9.21,9.27,9.21,13300.0,122574.0,9.22
000788.SZ,20240605,5.47,5.46,5.47,5.45,42100.0,229861.0,5.46
300189.SZ,20240605,2.02,2.03,2.03,2.02,62100.0,126062.0,2.03
300801.SZ,20240605,15.21,15.2,15.29,15.2,46200.0,702495.04,15.21
300304.SZ,20240605,6.65,6.67,6.67,6.63,42000.0,279533.0,6.66
300175.SZ,20240605,7.56,7.53,7.62,7.45,3221500.16,24268072.96,7.53
000545.SZ,20240605,1.96,1.96,1.96,1.96,66000.0,129360.0,1.96
000089.SZ,20240605,6.93,6.93,6.93,6.92,43400.0,300644.0,6.93
000812.SZ,20240605,3.89,3.9,3.9,3.89,75200.0,293204.0,3.9
300201.SZ,20240605,3.7,3.7,3.7,3.69,22400.0,82875.0,3.7
300821.SZ,20240605,7.66,7.58,7.66,7.56,39300.0,298184.0,7.59
300324.SZ,20240605,2.09,2.1,2.1,2.09,84400.0,176925.0,2.1
300236.SZ,20240605,32.11,32.27,32.27,32.11,6200.0,199931.0,32.25
000565.SZ,20240605,4.44,4.44,4.45,4.44,210200.0,933288.96,4.44
000301.SZ,20240605,8.83,8.83,8.83,8.82,16500.0,145673.0,8.83
002540.SZ,20240605,5.75,5.76,5.76,5.75,61800.0,355830.0,5.76
300221.SZ,20240605,5.41,5.41,5.45,5.41,97800.0,530715.0,5.43
300841.SZ,20240605,57.83,57.84,57.84,57.69,3300.0,190739.0,57.8
300344.SZ,20240605,3.41,3.41,3.42,3.38,521800.0,1778478.08,3.41
300256.SZ,20240605,1.9,1.9,1.91,1.9,112900.0,214512.0,1.9
000626.SZ,20240605,4.88,4.85,4.88,4.85,21800.0,105745.0,4.85
000785.SZ,20240605,2.84,2.83,2.84,2.83,74300.0,210312.0,2.83
002560.SZ,20240605,6.03,6.05,6.05,6.02,55700.0,336645.0,6.04
300241.SZ,20240605,3.98,3.95,3.98,3.93,173200.0,686299.04,3.96
