ts_code,trade_date,close,open,high,low,vol,amount,vwap
000404.SZ,20220921,5.24,5.22,5.24,5.22,59100.0,308588.0,5.22
000425.SZ,20220921,4.99,4.99,4.99,4.98,70400.0,351239.0,4.99
000010.SZ,20220921,3.42,3.42,3.42,3.42,6200.0,21204.0,3.42
002058.SZ,20220921,11.97,11.9,11.97,11.8,6300.0,74869.0,11.88
300476.SZ,20220921,14.52,14.52,14.52,14.52,108281.0,1572240.16,14.52
300191.SZ,20220921,19.56,19.52,19.57,19.52,8300.0,162081.0,19.53
000988.SZ,20220921,19.59,19.62,19.62,19.59,66500.0,1304644.0,19.62
300825.SZ,20220921,13.08,13.08,13.08,13.08,48800.0,638304.0,13.08
600698.SH,20220921,5.27,5.27,5.27,5.27,1718100.0,9054387.2,5.27
600749.SH,20220921,11.69,11.69,11.69,11.69,36700.0,429023.0,11.69
603203.SH,20220921,24.65,24.65,24.65,24.65,6900.0,170085.0,24.65
600523.SH,20220921,20.88,20.88,20.88,20.88,30800.0,643104.0,20.88
603879.SH,20220921,5.87,5.87,5.87,5.87,0.0,0.0,5.87
300530.SZ,20220921,28.7,28.7,28.7,28.7,3200.0,91840.0,28.7
000525.SZ,20220921,15.68,15.66,15.68,15.64,101500.0,1589387.04,15.66
000524.SZ,20220921,10.55,10.6,10.6,10.55,84500.0,895162.0,10.59
000050.SZ,20220921,8.88,8.87,8.88,8.86,28900.0,256371.0,8.87
002093.SZ,20220921,5.22,5.16,5.22,5.16,10300.0,53154.0,5.16
300537.SZ,20220921,13.56,13.56,13.56,13.56,300.0,4068.0,13.56
300239.SZ,20220921,8.13,8.13,8.13,8.13,42100.0,342273.0,8.13
001227.SZ,20220921,4.13,4.14,4.14,4.13,62400.0,258265.0,4.14
000545.SZ,20220921,3.96,3.95,3.96,3.95,50900.0,201249.0,3.95
000544.SZ,20220921,6.41,6.41,6.41,6.39,73800.0,472874.0,6.41
000070.SZ,20220921,5.94,5.9,5.94,5.9,37100.0,219238.0,5.91
002119.SZ,20220921,11.83,11.85,11.85,11.82,41200.0,487850.0,11.84
300557.SZ,20220921,27.94,27.94,27.94,27.94,300.0,8382.0,27.94
300259.SZ,20220921,3.58,3.58,3.58,3.58,21700.0,77686.0,3.58
001267.SZ,20220921,5.54,5.53,5.54,5.53,46800.0,259023.0,5.54
000565.SZ,20220921,6.4,6.41,6.41,6.4,7500.0,48046.0,6.41
000564.SZ,20220921,1.02,1.02,1.02,1.02,1982000.0,2021640.0,1.02
000151.SZ,20220921,10.8,10.83,10.88,10.8,99300.0,1075636.0,10.83
002139.SZ,20220921,11.41,11.47,11.47,11.4,126700.0,1449183.04,11.44
300577.SZ,20220921,14.35,14.35,14.35,14.35,8700.0,124845.0,14.35
300279.SZ,20220921,5.24,5.24,5.24,5.24,8800.0,46112.0,5.24
001979.SZ,20220921,15.91,15.9,16.0,15.89,160406.0,2553143.52,15.92
000606.SZ,20220921,1.92,1.91,1.92,1.91,28400.0,54245.0,1.91
