ts_code,trade_date,close,open,high,low,vol,amount,vwap
000016.SZ,20231009,4.26,4.28,4.29,4.26,29600.0,126681.0,4.28
000019.SZ,20231009,7.29,7.3,7.3,7.27,27300.0,198931.0,7.29
000010.SZ,20231009,3.43,3.41,3.44,3.41,3409400.0,11641593.6,3.42
300078.SZ,20231009,4.35,4.37,4.37,4.35,189000.0,825140.96,4.37
300191.SZ,20231009,18.0,17.82,18.14,17.82,174100.0,3112400.96,17.88
002903.SZ,20231009,20.32,20.35,20.35,20.32,30100.0,612481.0,20.35
300258.SZ,20231009,15.64,15.64,15.64,15.64,52000.0,813280.0,15.64
600360.SH,20231009,6.7,6.7,6.7,6.7,258100.0,1729270.08,6.7
300836.SZ,20231009,28.39,28.39,28.39,28.39,73400.0,2083825.92,28.39
600906.SH,20231009,7.94,7.94,7.94,7.94,187000.0,1484780.0,7.94
301260.SZ,20231009,18.29,18.29,18.29,18.29,8400.0,153636.0,18.29
603022.SH,20231009,10.06,10.06,10.06,10.06,29100.0,292746.0,10.06
688589.SH,20231009,39.46,39.46,39.46,39.46,4633.0,182818.0,39.46
603335.SH,20231009,5.79,5.79,5.79,5.79,20800.0,120432.0,5.79
000056.SZ,20231009,2.98,2.96,2.98,2.96,120500.0,357660.0,2.97
000059.SZ,20231009,5.89,5.89,5.89,5.89,23500.0,138415.0,5.89
000050.SZ,20231009,9.22,9.22,9.22,9.22,19500.0,179790.0,9.22
300119.SZ,20231009,18.36,18.28,18.36,18.28,9883.0,180966.24,18.31
300239.SZ,20231009,6.35,6.35,6.35,6.35,7700.0,48895.0,6.35
002943.SZ,20231009,28.59,28.6,28.65,28.59,5700.0,163026.0,28.6
300293.SZ,20231009,17.31,17.31,17.31,17.31,838800.0,14519627.52,17.31
000157.SZ,20231009,6.81,6.81,6.81,6.8,92100.0,627175.0,6.81
000158.SZ,20231009,8.64,8.67,8.68,8.61,2993720.0,25943347.2,8.67
000070.SZ,20231009,8.34,8.33,8.35,8.28,688200.0,5730789.12,8.33
300139.SZ,20231009,10.21,10.23,10.23,10.13,306800.0,3131989.12,10.21
300259.SZ,20231009,3.65,3.65,3.65,3.65,48100.0,175565.0,3.65
002963.SZ,20231009,14.51,14.5,14.52,14.49,38800.0,562614.0,14.5
300319.SZ,20231009,9.14,9.14,9.14,9.14,159200.0,1455088.0,9.14
000419.SZ,20231009,5.73,5.73,5.73,5.72,8600.0,49267.0,5.73
000416.SZ,20231009,2.25,2.25,2.25,2.24,34800.0,78206.0,2.25
000151.SZ,20231009,13.13,13.16,13.16,13.06,319500.0,4197577.92,13.14
300159.SZ,20231009,2.85,2.86,2.86,2.84,419800.0,1198011.04,2.85
300279.SZ,20231009,5.8,5.8,5.8,5.8,114500.0,664100.0,5.8
002988.SZ,20231009,18.57,18.75,18.75,18.51,13700.0,254964.0,18.61
300339.SZ,20231009,22.65,22.65,22.65,22.65,409400.0,9272910.08,22.65
000518.SZ,20231009,2.85,2.85,2.85,2.85,42200.0,120270.0,2.85
000517.SZ,20231009,2.85,2.86,2.86,2.85,116900.0,334265.0,2.86
000333.SZ,20231009,55.44,55.46,55.48,55.44,92500.0,5130127.04,55.46
300179.SZ,20231009,9.11,9.11,9.11,9.11,5100.0,46461.0,9.11
300292.SZ,20231009,3.65,3.65,3.65,3.65,188600.0,688390.0,3.65
003005.SZ,20231009,31.0,30.95,31.05,30.95,32400.0,1002951.04,30.96
300359.SZ,20231009,5.87,5.87,5.87,5.87,36600.0,214842.0,5.87
000538.SZ,20231009,53.48,53.3,53.48,53.3,42680.0,2275017.92,53.3
000537.SZ,20231009,10.98,10.97,11.0,10.97,13800.0,151503.0,10.98
000595.SZ,20231009,5.37,5.37,5.38,5.37,59300.0,318469.0,5.37
300192.SZ,20231009,9.55,9.55,9.61,9.55,56700.0,541618.0,9.55
300318.SZ,20231009,5.7,5.7,5.7,5.7,124700.0,710790.0,5.7
003025.SZ,20231009,12.61,12.56,12.71,12.56,79400.0,998986.0,12.58
300379.SZ,20231009,17.09,17.09,17.09,17.09,17600.0,300784.0,17.09
000558.SZ,20231009,2.85,2.82,2.85,2.82,290500.0,819520.0,2.82
000557.SZ,20231009,4.57,4.58,4.58,4.55,41600.0,190464.0,4.58
000797.SZ,20231009,3.11,3.12,3.13,3.11,677200.0,2112815.04,3.12
300291.SZ,20231009,5.69,5.69,5.69,5.69,19400.0,110386.0,5.69
300338.SZ,20231009,4.66,4.66,4.66,4.66,102200.0,476252.0,4.66
300009.SZ,20231009,9.93,9.94,9.94,9.93,47700.0,473965.0,9.94
300415.SZ,20231009,18.78,18.78,18.78,18.78,7700.0,144606.0,18.78
000593.SZ,20231009,7.31,7.3,7.31,7.28,81200.0,592690.0,7.3
000715.SZ,20231009,7.16,7.16,7.16,7.15,10000.0,71598.0,7.16
000886.SZ,20231009,4.46,4.46,4.46,4.45,21900.0,97664.0,4.46
300390.SZ,20231009,25.6,25.6,25.6,25.6,58600.0,1500160.0,25.6
300358.SZ,20231009,12.5,12.5,12.5,12.5,30100.0,376250.0,12.5
300029.SZ,20231009,6.64,6.64,6.64,6.64,8500.0,56440.0,6.64
300435.SZ,20231009,14.75,14.75,14.75,14.75,28800.0,424800.0,14.75
000690.SZ,20231009,5.39,5.39,5.39,5.39,87800.0,473242.0,5.39
000735.SZ,20231009,5.71,5.71,5.72,5.71,61548.0,351450.08,5.71
000987.SZ,20231009,6.65,6.65,6.65,6.6,293200.0,1948257.92,6.65
300417.SZ,20231009,11.77,11.77,11.77,11.77,5600.0,65912.0,11.77
300378.SZ,20231009,24.35,24.35,24.35,24.35,230600.0,5615109.76,24.35
300049.SZ,20231009,36.7,36.78,36.99,36.58,267700.0,9840968.96,36.76
300455.SZ,20231009,10.6,10.6,10.6,10.6,38800.0,411280.0,10.6
000791.SZ,20231009,5.56,5.56,5.56,5.56,25300.0,140668.0,5.56
000755.SZ,20231009,4.75,4.75,4.75,4.75,22300.0,105925.0,4.75
001208.SZ,20231009,9.11,9.12,9.12,9.11,6900.0,62916.0,9.12
300437.SZ,20231009,13.55,13.55,13.55,13.55,4600.0,62330.0,13.55
300393.SZ,20231009,11.28,11.28,11.28,11.28,35500.0,400440.0,11.28
300069.SZ,20231009,14.59,14.59,14.73,14.59,8800.0,128584.0,14.61
300475.SZ,20231009,29.75,29.75,29.75,29.75,37200.0,1106700.0,29.75
000036.SZ,20231009,3.85,3.85,3.86,3.85,109200.0,420450.0,3.85
000905.SZ,20231009,7.38,7.38,7.38,7.38,50600.0,373428.0,7.38
001228.SZ,20231009,37.51,37.51,37.51,37.51,800.0,30008.0,37.51
300457.SZ,20231009,23.2,23.2,23.2,23.2,509300.0,11815759.36,23.2
300414.SZ,20231009,11.05,11.05,11.05,11.05,235927.0,2606993.28,11.05
300082.SZ,20231009,6.99,7.06,7.06,6.99,40600.0,286553.0,7.06
300514.SZ,20231009,14.2,14.2,14.2,14.2,39700.0,563740.0,14.2
000981.SZ,20231009,1.45,1.45,1.46,1.45,1556800.0,2257535.04,1.45
000925.SZ,20231009,7.86,7.88,7.88,7.82,316000.0,2485640.96,7.87
000030.SZ,20231009,5.26,5.24,5.26,5.24,108558.0,569013.92,5.24
300477.SZ,20231009,4.22,4.22,4.22,4.22,59200.0,249824.0,4.22
300434.SZ,20231009,12.38,12.38,12.38,12.38,20300.0,251314.0,12.38
002923.SZ,20231009,13.11,13.1,13.11,13.1,2540.0,33282.0,13.1
300534.SZ,20231009,9.92,9.92,9.92,9.92,159200.0,1579264.0,9.92
002001.SZ,20231009,16.18,16.18,16.23,16.15,33000.0,534014.0,16.18
000965.SZ,20231009,3.65,3.65,3.66,3.64,326400.0,1191434.0,3.65
001283.SZ,20231009,43.9,44.12,44.12,43.9,1700.0,74741.0,43.97
300093.SZ,20231009,16.5,16.54,16.54,16.49,18000.0,297307.0,16.52
300454.SZ,20231009,93.09,93.09,93.09,93.09,3500.0,325815.0,93.09
300128.SZ,20231009,4.3,4.32,4.33,4.3,163100.0,704052.0,4.32
300554.SZ,20231009,19.11,19.11,19.11,19.11,5600.0,107016.0,19.11
002021.SZ,20231009,2.43,2.45,2.46,2.4,3561299.84,8719381.12,2.45
001201.SZ,20231009,22.75,22.8,22.89,22.75,18300.0,417201.0,22.8
001309.SZ,20231009,75.35,75.34,75.36,75.34,10100.0,760943.04,75.34
300536.SZ,20231009,14.68,14.68,14.68,14.68,46300.0,679684.0,14.68
300474.SZ,20231009,79.01,79.01,79.01,79.01,179200.0,14158592.0,79.01
300148.SZ,20231009,4.08,4.09,4.09,4.07,141100.0,576664.0,4.09
300617.SZ,20231009,34.6,34.6,34.6,34.6,5000.0,173000.0,34.6
002041.SZ,20231009,14.23,14.23,14.23,14.23,7000.0,99610.0,14.23
001300.SZ,20231009,11.82,11.82,11.82,11.76,17604.0,208014.28,11.82
002007.SZ,20231009,22.18,22.11,22.18,22.11,29700.0,657340.0,22.13
300556.SZ,20231009,23.51,23.51,23.51,23.51,14600.0,343246.0,23.51
300515.SZ,20231009,12.87,12.87,12.87,12.87,20700.0,266409.0,12.87
300168.SZ,20231009,9.48,9.47,9.49,9.47,87900.0,833108.96,9.48
300637.SZ,20231009,9.5,9.5,9.5,9.5,311100.0,2955449.92,9.5
002061.SZ,20231009,4.1,4.11,4.11,4.1,311600.0,1280102.0,4.11
001360.SZ,20231009,18.72,18.67,18.81,18.67,84900.0,1586108.96,18.68
002027.SZ,20231009,7.14,7.15,7.15,7.14,343900.0,2458644.96,7.15
