ts_code,trade_date,close,open,high,low,vol,amount,vwap
000016.SZ,20230524,4.75,4.75,4.75,4.75,44800.0,212800.0,4.75
000404.SZ,20230524,6.51,6.51,6.52,6.51,94500.0,615315.0,6.51
000010.SZ,20230524,2.39,2.39,2.39,2.39,7900.0,18881.0,2.39
300215.SZ,20230524,5.19,5.19,5.19,5.19,51600.0,267804.0,5.19
301021.SZ,20230524,24.73,24.73,24.73,24.73,400.0,9892.0,24.73
600067.SH,20230524,2.82,2.82,2.82,2.82,8000.0,22560.0,2.82
300173.SZ,20230524,4.58,4.57,4.58,4.57,61600.0,281883.0,4.58
605088.SH,20230524,16.4,16.4,16.4,16.4,3300.0,54120.0,16.4
600017.SH,20230524,3.05,3.05,3.05,3.05,218900.0,667645.0,3.05
600720.SH,20230524,10.98,10.98,10.98,10.98,5000.0,54900.0,10.98
605208.SH,20230524,9.47,9.47,9.47,9.47,2700.0,25569.0,9.47
600622.SH,20230524,2.97,2.97,2.97,2.97,82100.0,243837.0,2.97
603283.SH,20230524,48.4,48.4,48.4,48.4,11100.0,537240.0,48.4
605133.SH,20230524,31.23,31.23,31.23,31.23,56200.0,1755126.08,31.23
000056.SZ,20230524,3.81,3.81,3.81,3.8,25000.0,95247.0,3.81
000525.SZ,20230524,8.39,8.45,8.45,8.39,1582800.0,13373286.4,8.45
000050.SZ,20230524,9.23,9.24,9.24,9.22,19500.0,180063.0,9.23
300255.SZ,20230524,5.16,5.16,5.16,5.16,136700.0,705372.0,5.16
301061.SZ,20230524,35.03,35.03,35.03,35.03,500.0,17515.0,35.03
600126.SH,20230524,4.49,4.49,4.49,4.49,16272.0,73061.0,4.49
300210.SZ,20230524,3.02,3.02,3.02,3.01,7700.0,23204.0,3.01
000157.SZ,20230524,6.23,6.24,6.24,6.22,34600.0,215778.0,6.24
000545.SZ,20230524,3.16,3.18,3.18,3.16,36100.0,114744.0,3.18
000070.SZ,20230524,7.24,7.24,7.24,7.23,160200.0,1159718.0,7.24
300275.SZ,20230524,22.15,22.15,22.15,22.15,3600.0,79740.0,22.15
301100.SZ,20230524,20.69,20.69,20.69,20.69,0.0,0.0,20.69
600166.SH,20230524,3.18,3.18,3.18,3.18,75100.0,238818.0,3.18
300230.SZ,20230524,3.65,3.65,3.65,3.65,47800.0,174470.0,3.65
000419.SZ,20230524,5.49,5.49,5.49,5.49,15500.0,85095.0,5.49
000565.SZ,20230524,5.72,5.73,5.73,5.72,23100.0,132307.0,5.73
000151.SZ,20230524,11.78,11.77,11.78,11.77,28600.0,336628.0,11.77
300314.SZ,20230524,21.43,21.43,21.43,21.43,13200.0,282876.0,21.43
301120.SZ,20230524,21.23,21.23,21.23,21.23,29900.0,634777.0,21.23
600225.SH,20230524,4.35,4.35,4.35,4.35,102800.0,447180.0,4.35
300250.SZ,20230524,15.55,15.55,15.55,15.55,137300.0,2135015.04,15.55
000518.SZ,20230524,2.81,2.81,2.81,2.81,10100.0,28381.0,2.81
000606.SZ,20230524,0.92,0.92,0.92,0.92,0.0,0.0,0.92
000333.SZ,20230524,55.82,55.82,55.89,55.81,52851.0,2950199.36,55.82
300334.SZ,20230524,8.15,8.15,8.15,8.15,34400.0,280360.0,8.15
301160.SZ,20230524,34.77,34.77,34.77,34.77,200.0,6954.0,34.77
600265.SH,20230524,16.2,16.2,16.2,16.2,3500.0,56700.0,16.2
300270.SZ,20230524,7.91,7.91,7.91,7.91,175700.0,1389787.04,7.91
000538.SZ,20230524,55.56,55.58,55.58,55.53,27800.0,1545086.08,55.58
000626.SZ,20230524,8.03,8.01,8.03,8.01,14500.0,116185.0,8.01
000595.SZ,20230524,5.53,5.53,5.53,5.49,19100.0,105349.0,5.52
300354.SZ,20230524,44.84,44.84,44.84,44.84,0.0,0.0,44.84
301203.SZ,20230524,37.4,37.4,37.4,37.4,600.0,22440.0,37.4
600408.SH,20230524,2.38,2.38,2.38,2.38,12000.0,28560.0,2.38
300311.SZ,20230524,5.99,5.99,5.99,5.99,169400.0,1014706.0,5.99
000558.SZ,20230524,2.97,2.97,2.97,2.96,203700.0,604609.0,2.97
000666.SZ,20230524,9.35,9.34,9.35,9.33,45800.0,427829.0,9.34
