datetime,content,title
2025-06-30 23:57:08,【*ST新元：公司被债权人申请重整及预重整】财联社6月30日电，*ST新元(300472.SZ)公告称，公司于近日收到债权人马建林送达的《通知》，申请人已于近日向江西省抚州市中级人民法院提交对公司进行重整及预重整的申请。截至本公告披露日，公司尚未收到法院启动预重整或受理重整申请的文件，申请人的重整及预重整申请能否被法院受理、公司后续是否进入预重整或重整程序均存在不确定性。,*ST新元：公司被债权人申请重整及预重整
2025-06-30 23:46:23,财联社6月30日电，GMS Inc大涨近12%创历史新高。消息面上，美国家居建材零售巨头家得宝近日通过旗下专业贸易分销子公司SRS Distribution达成协议，将以每股110美元的价格收购GMS Inc全部流通股。,
2025-06-30 23:44:19,财联社6月30日电，Robinhood持续拉升，现涨幅扩大至10%，公司此前推出基于Arbitrum的代币化股票产品，正构建RWA专属Layer2网络。,
2025-06-30 23:05:23,财联社6月30日电，量子计算概念股IonQ Inc拉升涨超9%。得州立法机构通过IonQ支持的量子倡议，为该州在量子创新领域的领导地位铺平道路。,
2025-06-30 22:47:26,【玲珑轮胎：向香港联交所递交境外上市股份(H股)发行上市申请并刊发申请资料】财联社6月30日电，玲珑轮胎(601966.SH)公告称，公司已于2025年6月30日向香港联交所递交了发行境外上市股份（H股）并在香港联交所主板挂牌上市的申请，并于同日在香港联交所网站刊登了本次发行上市的申请资料。,玲珑轮胎：向香港联交所递交境外上市股份(H股)发行上市申请并刊发申请资料
2025-06-30 22:45:15,财联社6月30日电，AI应用软件股集体走强，SoundHound AI、Applovin涨超6%，Palantir、The Trade Desk涨超5%。,
2025-06-30 22:37:50,【江波龙：预计eSSD价格三季度将出现5%—10%上涨】财联社6月30日电，江波龙(301308.SZ)发布投资者关系活动记录表，随着各大存储晶圆原厂陆续宣布新一轮的减产或控产计划，2025年第一季度后半期存储产品的市场价格及各方心理预期均出现一定程度的上扬，且持续三个季度的下游客户消化库存进程基本结束，为满足自身生产销售的需要，下游需求出现实质性增长。结合相关独立第三方的市场信息来看，半导体存储市场自2025年3月底开始逐步回暖。同时，结合闪存市场等独立第三方报告，受服务器OEM客户备库存需求，以及存储晶圆原厂的价格策略影响，预计eSSD在Q3也将出现5%-10%的上涨。,江波龙：预计eSSD价格三季度将出现5%—10%上涨
2025-06-30 22:28:53,【豆神教育：收到《行政处罚事先告知书》】财联社6月30日电，豆神教育(300010.SZ)公告称，公司及相关当事人于2025年6月30日收到中国证监会北京监管局的《行政处罚事先告知书》。经查明，豆神教育涉嫌违法的事实包括未按规定披露诉讼、仲裁事项。中国证监会北京监管局决定对豆神教育给予警告，并处以70万元的罚款等。,豆神教育：收到《行政处罚事先告知书》
2025-06-30 22:26:26,【新世界发展：郑志刚已向董事会提出辞任非执行董事及非执行政副主席】财联社6月30日电，新世界发展公告称，董事会宣布郑志刚已向董事会提出辞任本公司非执行董事及非执行政副主席，由2025年7月1日起生效，以便投放更多时间于公共服务及其他个人事务。郑志刚已确认与董事会并无意见分歧，亦无与其辞任有关的事项需要知会本公司的股东及香港联合交易所有限公司。,新世界发展：郑志刚已向董事会提出辞任非执行董事及非执行政副主席
2025-06-30 22:25:17,"【美国最高法院维持判决 禁止美航与捷蓝航空结盟】财联社6月30日电，美国最高法院驳回美国航空的上诉请求，维持下级法院禁止其与捷蓝航空(JetBlue Airways)建立""东北联盟""(Northeast Alliance)合作关系的判决。这项始于2021年的航空联盟此前被认定违反反垄断法。",美国最高法院维持判决 禁止美航与捷蓝航空结盟
2025-06-30 22:23:52,财联社6月30日电，利弗莫尔证券显示，厦门瑞为信息技术股份有限公司向港交所提交上市申请书，联席保荐人为华泰国际、建银国际和农银国际。,
2025-06-30 22:17:01,财联社6月30日电，美股稳定币概念股全线冲高，Robinhood涨近7%，Circle涨超3%。美财长贝森特此前称稳定币立法可能在7月中旬完成。,
2025-06-30 22:11:57,【紫金矿业：紫金黄金国际已递交香港联交所主板上市申请资料】财联社6月30日电，紫金矿业(601899.SH)公告称，公司所属子公司紫金黄金国际有限公司已向香港联交所递交首次公开发行股票并上市的申请资料，相关申请资料已刊登于香港联交所网站。,紫金矿业：紫金黄金国际已递交香港联交所主板上市申请资料
2025-06-30 22:09:01,财联社6月30日电，利弗莫尔证券显示，山东玲珑轮胎股份有限公司向港交所提交上市申请书，联席保荐人为中信证券和招银国际。,
2025-06-30 22:08:35,"【6月30日周一《新闻联播》要闻22条】财联社6月30日电，今天《新闻联播》主要内容有：
1、中共中央政治局召开会议 审议《党中央决策议事协调机构工作条例》 中共中央总书记习近平主持会议；
2、习近平在中共中央政治局第二十一次集体学习时强调 坚持从抓作风入手推进全面从严治党 把新时代党的自我革命要求进一步落实到位；
3、坚定不移跟党走 创造更加美好生活——习近平总书记给西藏林芝市巴宜区林芝镇嘎拉村全体村民的回信引发热烈反响；
4、中国共产党最新党内统计数据发布；
5、各地多种形式迎接建党104周年；
6、中国制造业采购经理指数继续回升；
7、深中通道开通一周年 粤港澳大湾区综合交通体系日趋完善；
8、海军辽宁舰 山东舰航母编队完成实战化训练任务；
9、国务院新闻办举行“新征程上的奋斗者”中外记者见面会；
10、28年来内地与香港贸易规模年均增长6.3%；
11、全国暑期文化和旅游消费季启动；
12、北京开通跨里海中欧班列；
13、鄂尔多斯盆地完成150亿立方米天然气产能建设；
14、引绰济辽工程全线成功试通水；
15、渝昆高铁宝云隧道贯通；
16、新疆阿禾公路正式通车；
17、伊朗致函联合国安理会 要求追究以美侵略责任；
18、俄媒称俄军在第聂伯罗彼得罗夫斯克控制首个居民点 乌称拦截俄方大量无人机和导弹；
19、国际机构警告美关税政策或致美通胀抬头；
20、加沙地带等待领取物资民众再遭以军袭击；
21、美灭火现场发生枪击 两名消防员死亡；
22、英国德国遭遇高温 部分地区发布警报。",6月30日周一《新闻联播》要闻22条
2025-06-30 21:58:35,财联社6月30日电，利弗莫尔证券显示，紫金黄金国际有限公司在港交所递交上市申请，联席保荐人为摩根士丹利和中信证券。,
2025-06-30 21:53:05,财联社6月30日电，惠誉将波音的展望调整为稳定，并维持其主体评级为“BBB-”。,
