datetime,content,title
2025-08-31 23:58:51,"【习近平：上合峰会肩负着凝聚各方共识 激发合作动能 擘画发展蓝图的重要使命】据央视新闻，8月31日晚，国家主席习近平和夫人彭丽媛在天津梅江会展中心举行宴会，欢迎来华出席2025年上海合作组织峰会的国际贵宾。

习近平指出，上海合作组织自成立以来，始终秉持“上海精神”，巩固团结互信，深化务实合作，参与国际和地区事务，成为推动构建新型国际关系和人类命运共同体的重要力量。

这次峰会肩负着凝聚各方共识、激发合作动能、擘画发展蓝图的重要使命。明天，我将同成员国各位同事举行元首理事会会议，同更多友好国家和国际组织举行“上海合作组织+”会议，共商合作发展大计，推动完善全球治理。

我相信，在各方共同努力下，这次峰会一定能够圆满成功。",习近平：上合峰会肩负着凝聚各方共识 激发合作动能 擘画发展蓝图的重要使命
2025-08-31 22:45:29,【抗战胜利80周年纪念活动新闻中心将于9月2日上午举办第三场记者见面会】财联社8月31日电，9月2日（星期二）上午10时，中国人民抗日战争暨世界反法西斯战争胜利80周年纪念活动新闻中心将在梅地亚新闻中心二层新闻发布厅举办第三场记者见面会，请为中国抗战胜利作出贡献的国际友人或其遗属代表介绍对中国人民抗日战争的认识等方面情况，并回答记者提问。 (新华社),抗战胜利80周年纪念活动新闻中心将于9月2日上午举办第三场记者见面会
2025-08-31 22:11:47,"【下周资本市场大事提醒：九三阅兵、多家消费电子新品发布、美国8月非农数据】
1、9月3日上午，北京天安门广场将举行纪念中国人民抗日战争暨世界反法西斯战争胜利80周年大会，包括检阅部队。
2、个人消费贷款财政贴息政策将于9月1日起正式实施。
3、根据国务院办公厅发布的《关于逐步推行免费学前教育的意见》，从2025年秋季学期起，免除公办幼儿园学前一年在园儿童保育教育费。预计今年秋季学期将惠及约1200万人。
4、《关于领取个人养老金有关问题的通知》将于9月1日起正式实施。通知新增3种个人养老金领取情形。
5、下周央行公开市场将有22731亿元逆回购到期，其中下周一至下周五分别到期2884亿元、4058亿元、3799亿元、4161亿元、7829亿元。
6、新版强制性国家标准《电动自行车安全技术规范》9月1日起正式实施。新国标规定，具有电驱动功能的电动自行车最高设计车速不得超过25km/h。
7、《人工智能生成合成内容标识办法》将于9月1日起正式施行。
8、2025第四届低空经济发展大会将于9月5日在安徽芜湖举办；2025全球工业互联网大会将于9月5日至8日在辽宁沈阳举行。
9、下周，华为、三星、vivo将举行新品发布会，其中华为将发布新款三折叠屏手机，vivo将推出vivoY500，三星多款Galaxy生态新品将亮相。
10、因筹划以发行人民币普通股(A股)的方式购买公司控股子公司中芯北方集成电路制造(北京)有限公司少数股权一事，中芯国际9月1日起停牌，预计停牌时间不超过10个交易日。
11、下周将有1只新股发行。艾芬达将在9月1日发行，本次发行价格为27.69元/股，申购代码为301575。
12、下周（9月1日至5日）共有29家公司限售股陆续解禁，合计解禁20.13亿股，按8月29日收盘价计算，解禁总市值为188.77亿元。
13、蔚来将于周二盘前（9月2日）公布财报。摩根大通将蔚来美国存托凭证（ADR）的评级从“中性”上调至“增持”。
14、由特朗普家族支持的去中心化金融项目，计划于9月1日正式启动其WLFI代币的公开交易。
15、博通、Lululemon将于周四盘后（9月4日）公布Q2季度财报。
16、9月2日，美国公布8月ISM制造业指数；9月3日，美国公布7月耐用品订单环比终值；9月4日，美联储公布经济状况褐皮书；9月5日，美国公布8月非农就业人口变动。
17、受美国劳动节假期影响，9月1日(周一)，美股休市一日。
18、9月2日，欧元区公布8月CPI初值；9月3日，德国、法国、欧元区公布8月服务业以及综合PMI终值；9月3日，澳大利亚公布第二季度GDP同比和环比情况。",下周资本市场大事提醒：九三阅兵、多家消费电子新品发布、美国8月非农数据
2025-08-31 22:11:47,"【下周资本市场大事提醒：九三阅兵、多家消费电子新品发布、美国8月非农数据】
1、9月3日上午，北京天安门广场将举行纪念中国人民抗日战争暨世界反法西斯战争胜利80周年大会，包括检阅部队。
2、个人消费贷款财政贴息政策将于9月1日起正式实施。
3、根据国务院办公厅发布的《关于逐步推行免费学前教育的意见》，从2025年秋季学期起，免除公办幼儿园学前一年在园儿童保育教育费。预计今年秋季学期将惠及约1200万人。
4、《关于领取个人养老金有关问题的通知》将于9月1日起正式实施。通知新增3种个人养老金领取情形。
5、下周央行公开市场将有22731亿元逆回购到期，其中下周一至下周五分别到期2884亿元、4058亿元、3799亿元、4161亿元、7829亿元。
6、新版强制性国家标准《电动自行车安全技术规范》9月1日起正式实施。新国标规定，具有电驱动功能的电动自行车最高设计车速不得超过25km/h。
7、《人工智能生成合成内容标识办法》将于9月1日起正式施行。
8、2025第四届低空经济发展大会将于9月5日在安徽芜湖举办；2025全球工业互联网大会将于9月5日至8日在辽宁沈阳举行。
9、下周，华为、三星、vivo将举行新品发布会，其中华为将发布新款三折叠屏手机，vivo将推出vivoY500，三星多款Galaxy生态新品将亮相。
10、因筹划以发行人民币普通股(A股)的方式购买公司控股子公司中芯北方集成电路制造(北京)有限公司少数股权一事，中芯国际9月1日起停牌，预计停牌时间不超过10个交易日。
11、下周将有1只新股发行。艾芬达将在9月1日发行，本次发行价格为27.69元/股，申购代码为301575。
12、下周（9月1日至5日）共有29家公司限售股陆续解禁，合计解禁20.13亿股，按8月29日收盘价计算，解禁总市值为188.77亿元。
13、蔚来将于周二盘前（9月2日）公布财报。摩根大通将蔚来美国存托凭证（ADR）的评级从“中性”上调至“增持”。
14、由特朗普家族支持的去中心化金融项目，计划于9月1日正式启动其WLFI代币的公开交易。
15、博通、Lululemon将于周四盘后（9月4日）公布Q2季度财报。
16、9月2日，美国公布8月ISM制造业指数；9月3日，美国公布7月耐用品订单环比终值；9月4日，美联储公布经济状况褐皮书；9月5日，美国公布8月非农就业人口变动。
17、受美国劳动节假期影响，9月1日(周一)，美股休市一日。
18、9月2日，欧元区公布8月CPI初值；9月3日，德国、法国、欧元区公布8月服务业以及综合PMI终值；9月3日，澳大利亚公布第二季度GDP同比和环比情况。",下周资本市场大事提醒：九三阅兵、多家消费电子新品发布、美国8月非农数据
2025-08-31 21:18:12,"【禾赛科技通过港交所聆讯 拟赴港上市】财联社8月31日电，利弗莫尔证券显示，禾赛科技通过港交所聆讯，拟赴港上市。数据显示，于2022年、2023年、2024年，禾赛科技的净收入分别为人民币1,202.7百万元、人民币1,877.0百万元、人民币2,077.2百万元，2025年一季度，公司实现净收入人民币525.3百万元，同比增加46.3%。小财注：今年5月6日，香港证监会与香港交易所联合公告，宣布正式推出“科企专线”，以进一步便利特专科技公司、生物科技公司申请上市，并允许这些公司可以选择以保密形式提交上市申请。",禾赛科技通过港交所聆讯 拟赴港上市
2025-08-31 21:18:12,"【禾赛科技通过港交所聆讯 拟赴港上市】财联社8月31日电，利弗莫尔证券显示，禾赛科技通过港交所聆讯，拟赴港上市。数据显示，于2022年、2023年、2024年，禾赛科技的净收入分别为人民币1,202.7百万元、人民币1,877.0百万元、人民币2,077.2百万元，2025年一季度，公司实现净收入人民币525.3百万元，同比增加46.3%。小财注：今年5月6日，香港证监会与香港交易所联合公告，宣布正式推出“科企专线”，以进一步便利特专科技公司、生物科技公司申请上市，并允许这些公司可以选择以保密形式提交上市申请。",禾赛科技通过港交所聆讯 拟赴港上市
2025-08-31 20:23:43,"【8月31日周日《新闻联播》要闻20条】财联社8月31日电，今天《新闻联播》主要内容有：
1、习近平会见哈萨克斯坦总统； 
2、习近平会见马尔代夫总统； 
3、习近平会见阿塞拜疆总统；
4、习近平会见白俄罗斯总统；
5、习近平会见吉尔吉斯斯坦总统； 
6、习近平会见土耳其总统； 
7、习近平会见亚美尼亚总理； 
8、习近平会见印度总理； 
9、习近平会见越南总理； 
10、王沪宁会见柬埔寨首相； 
11、蔡奇会见印度总理； 
12、中国人民抗日战争暨世界反法西斯战争胜利80周年纪念活动新闻中心举办第三场记者招待会； 
13、制造业向好基础继续巩固 景气水平有所改善； 
14、1至7月全国职工医保个人账户共济2.31亿人次； 
15、《永久基本农田保护红线管理办法》10月1日起施行； 
16、新版《电动自行车安全技术规范》国家标准9月起实施； 
17、2025年度中国电影总票房（含海外）超400亿元；
18、国际人士表示天津峰会将为上合组织高质量发展 全方位合作注入新动能； 
19、也门胡塞武装多名要员遭以色列空袭身亡 胡塞武装称将报复； 
20、多方批评美对巴勒斯坦代表团拒发签证。",8月31日周日《新闻联播》要闻20条
2025-08-31 20:04:27,财联社8月31日电，利弗莫尔证券显示，甫康生物科技（上海）股份有限公司在港交所提交IPO申请，农银国际、民银资本、复星国际资本为联席保荐人。,
2025-08-31 19:53:48,"【众安在线：众安科技拟向众安国际增资】财联社8月31日电，众安在线在港交所公告，于2025年8月29日（交易时段后），众安国际与众安科技、Z Fin、Warrior、Opportunities Fund、Cosmos、OKG及Northstar订立购股协议，据此，众安科技有条件同意认购，及众安国际有条件同意以每股众安国际普通股0.4225美元的购买价发行及配发最多135,423,860股众安国际普通股；待认购事项完成后及与此同时，鉴于认购事项项下的每股众安国际普通股的购买价低于先前股东协议项下的经调整购买价，故将触发先前股东协议项下的反摊薄机制，并且将无偿向众安科技、Z Fin、Warrior及Opportunities Fund发行3,739,800股、4,313,294股、199,908股及999,541股众安国际普通股。",众安在线：众安科技拟向众安国际增资
2025-08-31 19:25:14,财联社8月31日电，利弗莫尔证券显示，宜品营养科技（青岛）集团股份有限公司在港交所提交IPO申请，海通国际、中信建投国际为联席保荐人。,
