datetime,content,title
2025-05-31 20:04:31,"【5月31日周六《新闻联播》要闻21条】财联社5月31日电，今天《新闻联播》主要内容有：
1、【新思想引领新征程】锚定建设航天强国目标奋勇前行；
2、龙舟竞渡 粽叶飘香 各地共度端午；
3、端午假期首日迎来出行高峰；
4、端午佳节 神舟二十号乘组太空送祝福；
5、全国共有少先队员1.13亿名；
6、制造业景气水平改善 生产指数重回扩张区间；
7、退税服务不断优化 激活入境消费新活力；
8、【在希望的田野上·三夏时节】向科技要产能 助力全年粮食丰收；
9、4月我国国际收支货物和服务贸易进出口规模同比增长6%；
10、一季度普惠小微贷款增长平稳；
11、前4个月我国港口集装箱吞吐量同比增长7.9%；
12、我国大幅下调征信服务收费标准；
13、2025年全国中小企业服务月活动6月举行；
14、新疆独库公路恢复通车；
15、2025中华龙舟大赛四川巴中恩阳站落幕；
16、第二十一届中国国际动漫节“金猴奖”揭晓；
17、感受中华文化魅力 全球多地民众共度端午节；
18、美总统称将把钢铝关税提高至50% 多方反对美国关税政策；
19、加沙卫生部门称以军袭击加沙地带多地导致至少72人死亡 哈马斯称正就新停火方案与巴各派别磋商；
20、俄称持续推进 乌称击落俄新型无人机；
21、叙媒称以军空袭叙目标造成平民死亡。",5月31日周六《新闻联播》要闻21条
2025-05-31 19:46:17,【美将提高进口钢铝关税 欧盟：准备采取反制措施】财联社5月31日电，欧盟委员会在一份声明中对美国宣布提高进口钢铝关税表示遗憾，并表示欧盟准备采取反制措施。声明称，美政府这一决定进一步给全球经济增添了不确定性，提高关税也破坏了正在进行的通过谈判解决问题的努力。声明强调，欧盟委员会目前正在就扩大反制措施进行最终磋商。如果未能达成双方均可接受的解决方案，欧盟现有措施和附加措施将于7月14日自动生效，或根据需要提前生效。,美将提高进口钢铝关税 欧盟：准备采取反制措施
2025-05-31 19:35:23,【近20家A股上市公司本周披露并购重组最新公告 渤海汽车筹划购买北汽模塑等公司股权】财联社5月31日电，据财联社不完全统计，截至发稿，本周（5月26日-5月30日）包括渤海汽车、天合光能、新风光、隆扬电子、龙净环保、世名科技、飞凯材料、联环药业、ST联合、珍宝岛、苏试试验、中成股份、泸天化、科博达、浙江新能和新筑股份在内的16家A股上市公司披露并购重组进展最新公告。其中，渤海汽车5月30日公告，筹划购买北汽模塑等公司股权，股票自6月3日（星期二）开市起停牌。,近20家A股上市公司本周披露并购重组最新公告 渤海汽车筹划购买北汽模塑等公司股权
2025-05-31 18:25:41,【本月13家A股上市公司筹划赴港上市 紫金矿业拟分拆紫金黄金国际至港交所上市】财联社5月31日电，近期，A股上市公司扎堆赴港上市。据财联社不完全统计，截至发稿，5月迄今（5.1-5.31）包括国民技术、合合信息、山推股份、紫金矿业、国恩股份、韦尔股份、龙旗科技、潮宏基、兆易创新、美格智能、新奥股份、军信股份和沃尔核材在内的13家A股上市公司披露筹划公司或分拆子公司赴港上市。其中，紫金矿业5月26日公告，拟分拆紫金黄金国际至香港联交所上市。,本月13家A股上市公司筹划赴港上市 紫金矿业拟分拆紫金黄金国际至港交所上市
2025-05-31 18:16:37,【OPEC+同意7月份增加石油供应 连续第三个月增产】财联社5月31日电，OPEC+同意将石油日产量增加41.1万桶，连续第三个月增产。据代表们透露，以沙特为首的主要国家在周六的视讯会议上同意在7月以上述数量增产。此次增产与5月和6月的增产幅度相当。,OPEC+同意7月份增加石油供应 连续第三个月增产
2025-05-31 17:17:40,【印军方首度证实：印巴冲突中有战机被击落】财联社5月31日电，印度军方首次证实其在5月份与巴基斯坦的冲突中损失了数目不详的战斗机，同时声称这场为期四天的冲突从未接近核战争爆发点。印度国防参谋长阿尼尔·乔汉31日在新加坡出席香格里拉对话会期间接受彭博电视台采访时说：“重要的并非飞机被击落，而是它们为什么会被击落。”他声称巴基斯坦方面关于其击落6架印度战机的说法是“绝对错误的”，但他拒绝说明印度具体损失了多少架战机。报道称，这是印度政府或军方官员迄今为止就5月7日爆发的印巴冲突中印度战斗机的遭遇所作出的最直接表态。 (参考消息),印军方首度证实：印巴冲突中有战机被击落
2025-05-31 16:47:22,【日本北海道近海地区发生6.1级地震】财联社5月31日电，据日本气象厅消息，当地时间5月31日17时37分左右，日本北海道钏路近海地区发生6.1级地震，最大震感为震度4，震源深度20公里。,日本北海道近海地区发生6.1级地震
2025-05-31 15:04:57,"【《求是》杂志发表习近平总书记重要文章《加快建设教育强国》】6月1日出版的第11期《求是》杂志将发表中共中央总书记、国家主席、中央军委主席习近平的重要文章《加快建设教育强国》。

文章强调，教育是强国建设、民族复兴之基。党的十八大以来，我们坚持把教育作为国之大计、党之大计，全面贯彻党的教育方针，作出深入实施科教兴国战略、加快教育现代化的重大决策，确立到2035年建成教育强国的奋斗目标，推动新时代教育事业取得历史性成就、发生格局性变化。

文章指出，我们要建成的教育强国，是中国特色社会主义教育强国，应当具有强大的思政引领力、人才竞争力、科技支撑力、民生保障力、社会协同力、国际影响力。建设这样的教育强国，必须全面构建固本铸魂的思想政治教育体系、公平优质的基础教育体系、自强卓越的高等教育体系、产教融合的职业教育体系、泛在可及的终身教育体系、创新牵引的科技支撑体系、素质精良的教师队伍体系、开放互鉴的国际合作体系。

文章指出，建设教育强国是一项复杂的系统工程，要全面把握教育的政治属性、人民属性、战略属性，正确处理支撑国家战略和满足民生需求的关系、知识学习和全面发展的关系、培养人才和满足社会需要的关系、规范有序和激发活力的关系、扎根中国大地和借鉴国际经验的关系。

文章指出，如期建成教育强国，任务艰巨、时不我待。第一，坚定不移落实好立德树人根本任务。坚持不懈用新时代中国特色社会主义思想铸魂育人，实施新时代立德树人工程，坚持思政课建设与党的创新理论武装同步推进。加强党的创新理论体系化学理化研究阐释，构建以各学科标识性概念、原创性理论为主干的中国哲学社会科学自主知识体系。不断拓展实践育人和网络育人的空间和阵地。第二，强化教育对科技和人才的支撑作用。坚持推动教育科技人才良性循环，统筹实施科教兴国战略、人才强国战略、创新驱动发展战略，一体推进教育发展、科技创新、人才培养。以科技发展、国家战略需求为牵引，完善高校学科设置调整机制和人才培养模式。优化高等教育布局，培育壮大国家战略人才力量。第三，提升教育公共服务质量和水平。坚持以人民为中心，不断提升教育公共服务的普惠性、可及性、便捷性，让教育改革发展成果更多更公平惠及全体人民。优化区域教育资源配置，持续巩固“双减”成果，深入实施国家教育数字化战略，提升终身学习公共服务水平。第四，培养造就新时代高水平教师队伍。实施教育家精神铸魂强师行动，加强师德师风建设，不断提高教师培养培训质量，统筹优化教师管理与资源配置。提高教师政治地位、社会地位、职业地位，让教师享有崇高社会声望、成为最受社会尊重的职业之一。第五，建设具有全球影响力的重要教育中心。深入推动教育对外开放，统筹“引进来”和“走出去”，不断提升教育国际影响力、竞争力和话语权。积极参与全球教育治理，为推动全球教育事业发展贡献更多中国力量。

文章强调，建成教育强国是近代以来中华民族梦寐以求的美好愿望，是实现以中国式现代化全面推进强国建设、民族复兴伟业的先导任务、坚实基础、战略支撑。要坚定信心、勇毅前行，为实现建成教育强国的宏伟目标而不懈奋斗。",《求是》杂志发表习近平总书记重要文章《加快建设教育强国》
2025-05-31 13:06:17,【2024年深圳私募股权创投基金退出项目数创近三年新高】财联社5月31日电，据深圳证监局消息，2024年深圳私募股权创投行业退出总量止跌回升。2024年深圳私募股权创投基金退出项目数量1954个（为近三年最高）、退出本金430.69亿元、实际退出金额588.31亿元，较2023年分别增长94.62%、71.06%、70.28%。从累计数来看，截至2024年末，累计退出项目11484个、退出本金2556.89亿元、实际退出金额4373.29亿元，较2023年末分别增长20.43%、3.26%、3.66%。 (中证金牛),2024年深圳私募股权创投基金退出项目数创近三年新高
2025-05-31 09:49:53,【中国人民解放军南部战区位黄岩岛领海领空及周边区域组织战备警巡】财联社5月31日电，据南部战区官微，5月31日，中国人民解放军南部战区组织兵力位中国黄岩岛领海领空及周边区域开展战备警巡。5月以来，战区部队组织海空兵力持续加强中国黄岩岛领海周边海空域巡逻警戒，进一步强化有关海空域管控力度，坚决捍卫国家主权安全，坚决维护南海地区和平稳定。,中国人民解放军南部战区位黄岩岛领海领空及周边区域组织战备警巡
