datetime,content,title
2025-03-31 16:43:47,【投资日历：4月资本市场大事提醒】,投资日历：4月资本市场大事提醒
2025-03-31 10:07:38,【预告丨国新办将于4月2日举行新闻发布会介绍健全社会信用体系有关情况】财联社3月31日电，国务院新闻办公室将于2025年4月2日（星期三）上午10时举行新闻发布会，请国家发展改革委副主任李春临和交通运输部、中国人民银行、金融监管总局有关负责人介绍健全社会信用体系有关情况，并答记者问。,预告丨国新办将于4月2日举行新闻发布会介绍健全社会信用体系有关情况
2025-03-31 08:38:15,【预告】国家发展改革委定于2025年3月31日（星期一）下午3:00，在国家发展改革委中配楼三层大会议室召开国家发展改革委专题新闻发布会，介绍建立健全涉企收费长效监管机制有关情况，并回答记者提问。,预告
2025-03-31 07:57:21,"【投资日历：周一资本市场大事提醒】
①今日共有2只新股申购，为深主板的信凯科技（001335）、创业板的泰禾股份（301665）。
②国新办将于3月31日下午3时举行新闻发布会，介绍第八届数字中国建设峰会有关情况并答记者问。
③建设银行、中国银行、邮储银行、交通银行：将于3月31日召开投资者说明会，就定增有关事宜与投资者进行交流。
④商务部贸易救济调查局决定于3月31日召开进口牛肉保障措施调查听证会。
⑤台积电将于3月31日在高雄厂举办2nm扩产典礼，并于4月1日起接受2nm晶圆订单预订。
⑥2025雷神科技新品发布会将于3月31日在乌镇举办。
⑦第三届深圳国际传感器与应用技术展览会将于3月31日至4月2日在深圳举办。
⑧韩国将按原计划于3月31日全面恢复卖空交易。
⑨特斯拉日本将于3月31日停止生产日本版Model S和Model X，将在4月1日之后限制这些车型的库存销售。
⑩东方雨虹：自3月31日起对部分工程防水产品上调价格，涨价幅度在1-5%。
⑪今日赛力斯、中航沈飞、宗申动力等股将披露年报。
⑫今日有1350亿元7天期逆回购到期。
⑬今日将公布中国3月官方制造业PMI等数据。",投资日历：周一资本市场大事提醒
2025-03-31 07:00:03,"【周一（3月31日）重点关注财经事件和经济数据】
①09:30 中国3月官方制造业PMI；
②16:30 英国2月央行抵押贷款许可；
③20:00 德国3月CPI月率初值；
④21:45 美国3月芝加哥PMI；
⑤22:30 美国3月达拉斯联储商业活动指数。",周一（3月31日）重点关注财经事件和经济数据
2025-03-30 15:19:51,【预告】国家发展改革委将于3月31日15:00召开新闻发布会，介绍建立健全涉企收费长效监管机制有关情况。,预告
2025-03-28 09:47:44,【预告：国新办将于3月31日下午3时举行新闻发布会 介绍第八届数字中国建设峰会有关情况并答记者问】财联社3月28日电，国务院新闻办公室将于2025年3月31日（星期一）下午3时举行新闻发布会，请国家发展改革委党组成员、国家数据局局长刘烈宏，福建省委常委、福州市委书记郭宁宁，福建省委常委、常务副省长王永礼和工业和信息化部有关负责人介绍第八届数字中国建设峰会有关情况，并答记者问。,预告：国新办将于3月31日下午3时举行新闻发布会 介绍第八届数字中国建设峰会有关情况并答记者问
2025-03-28 08:29:21,"【投资日历：周五资本市场大事提醒】
①今日共有1只新股申购，为沪主板的泰鸿万立（603210）；1只新股上市，为北交所的开发科技（920029）。
②中国贸促会将于3月28日召开3月例行新闻发布会。
③中国电动汽车百人会论坛（2025）将于3月28日至30日在北京召开。
④中国具身智能大会（CEAI 2025）将于3月28日至30日在北京举行。
⑤中国广州国际家具生产设备及配料展览会将于3月28日至31日举办。
⑥菲律宾央行将自3月28日起将银行存款准备金率从7%下调至5%。
⑦2025第十七届中国整合生物样本学大会暨第十二届中国生物样本库院长论坛将于3月28日至3月30日在山东召开。
⑧第二十二届中国北方国际自行车电动车展览会定于3月28日至30日在天津举行。
⑨2025星图低空云发展大会（青岛）将于3月28日举办。
⑩天融信将于3月28日召开融信天下合作伙伴大会，携手华为发布智算+安全两大系列新品。
⑪中科海钠将于3月28日全球首发钠离子电池商用车解决方案以及新一代技术和产品。
⑫法拉第未来宣布将于3月28日首次向纽约华尔街投行Univest Securities交付首台FF 91 2.0 Futurist Alliance车型。
⑬日本央行公布3月货币政策会议审议委员意见摘要。
⑭今日美的集团、中国东航、农业银行等股将披露年报。
⑮今日有930亿元7天期逆回购到期。
⑯今日将公布欧元区3月经济景气指数等数据。",投资日历：周五资本市场大事提醒
2025-03-28 07:03:23,"【周五（3月28日）重点关注财经事件和经济数据】
①07:50 日本央行公布审议委员意见摘要；
②15:00 德国4月Gfk消费者信心指数；
③15:00 英国第四季度GDP年率终值、1月季调后商品贸易帐、2月季调后零售销售月率、第四季度经常帐；
④15:45 法国3月CPI月率初值；
⑤16:55 德国3月季调后失业人数、3月季调后失业率；
⑥18:00 欧元区3月工业景气指数、3月经济景气指数；
⑦20:30 美国2月核心PCE物价指数年率、2月个人支出月率、2月核心PCE物价指数月率；
⑧22:00 美国3月密歇根大学消费者信心指数终值、3月一年期通胀率预期终值；
⑨次日00:15 美联储理事巴尔发表讲话。",周五（3月28日）重点关注财经事件和经济数据
2025-03-27 07:47:03,"【投资日历：周四资本市场大事提醒】
①今日共有2只新股上市，为创业板的浙江华远（301535）、创业板的浙江华业（301616）。
②商务部定于3月27日下午3时举行新闻发布会，介绍近期商务领域重点工作有关情况。
③国新办将于3月27日就第五届中国国际消费品博览会有关情况举行发布会。
④中国房地产业协会定于3月27日至28日在京召开2025年房地产市场形势报告会暨全国一级资质房地产开发企业座谈会。
⑤2025中关村论坛年会将于3月27日至31日在北京举办。
⑥2025年深海技术成果在海南转化落地专项实施研讨会将于3月27日至28日召开。
⑦第二十七届高速公路信息化大会将于3月27日至28日在青岛举办。
⑧比亚迪仰望U7将于3月27日19:30举行上市发布会。
⑨今日中芯国际、华虹公司、中国海油等股将披露年报。
⑩今日有2685亿元7天期逆回购到期。
⑪今日将公布美国当周初请失业金人数等数据。",投资日历：周四资本市场大事提醒
2025-03-27 07:00:04,"【周四（3月27日）重点关注财经事件和经济数据】
①待定 乌克兰总统泽连斯基与欧洲主要领导人举行会谈；
②20:30 美国至3月22日当周初请失业金人数、美国第四季度实际GDP年化季率终值、第四季度实际个人消费支出季率终值、第四季度核心PCE物价指数年化季率终值；
③22:00 美国2月成屋签约销售指数月率；
④22:30 美国至3月21日当周EIA天然气库存；
⑤次日04:30 美联储柯林斯就经济发表讲话。",周四（3月27日）重点关注财经事件和经济数据
2025-03-26 10:57:41,【预告：国新办将就第五届中国国际消费品博览会有关情况举行发布会】财联社3月26日电，国务院新闻办公室定于2025年3月27日（星期四）上午10时举行新闻发布会，商务部副部长盛秋平、海南省副省长顾刚介绍第五届中国国际消费品博览会有关情况，并答记者问。,预告：国新办将就第五届中国国际消费品博览会有关情况举行发布会
2025-03-26 10:48:43,【预告：中国贸促会3月28日召开3月例行新闻发布会】财联社3月26日电，中国贸促会定于3月28日（星期五）上午10:00-11:00在中国贸促会礼堂组织召开3月例行新闻发布会。发布2024年和2025年1月全球经贸摩擦指数、2025年2月全国贸促系统商事认证数据、大阪世博会最新筹备进展、中国贸促会组织中国企业家代表团出访情况、服务外资企业工作考虑、稳外贸政策举措等。,预告：中国贸促会3月28日召开3月例行新闻发布会
2025-03-26 07:45:58,"【投资日历：周三资本市场大事提醒】
①今日共有1只新股申购，为沪主板的中国瑞林（603257）。
②中国（上海）机器视觉展暨机器视觉技术及工业应用研讨会将于3月26日至28日在上海举办。
③2025年万亿AI智能眼镜产业趋势峰会将于3月26日在深圳举办。
④2025中国商用车论坛将于3月26日至28日在湖北召开。
⑤2025年(第六届)中国固态电池技术创新与产业化研讨会暨2025年(第三届)中国钠电技术高峰论坛将于3月26日至28日在武汉举办。
⑥第十五届中国国际清洁能源博览会(CEEC2025)将于3月26日至28日举办。
⑦半导体大会SEMICON China 2025将于3月26日至28日在上海举办。
⑧2025年第一次上海合作组织国际军事合作部门会议将于3月26日至27日在山东青岛举行。
⑨三星电子：将于3月26日举行的“Welcome to Bespoke AI”活动上，推出将人工智能与增强连接相结合的先进生态系统“Home AI”。
⑩第四届中国国际氢能及燃料电池产业展览会将于3月26日至28日在北京举办。
⑪2025深圳国际工业制造技术及设备展览会将于3月26日至3月29日举办。
⑫小米智能生态：MIJIA智能音频眼镜2发布，新品将于3月26日开启众筹。
⑬海兰云：“Deepseek+海底智算中心”应用场景发布会将于3月26日举办。
⑭今日歌尔股份、南方航空、云赛智联等股将披露年报。
⑮今日有2959亿元7天期逆回购到期。
⑯今日将公布英国2月CPI月率等数据。",投资日历：周三资本市场大事提醒
2025-03-26 07:00:14,"【周三（3月26日）重点关注财经事件和经济数据】
①08:00 日本央行行长植田和男发表讲话；
②08:30 澳大利亚2月加权CPI年率；
③15:00 英国2月CPI月率、2月零售物价指数月率；
④17:00 瑞士3月ZEW投资者信心指数；
⑤20:30 美国2月耐用品订单月率；
⑥20:30 英国财政大臣里夫斯公布春季预算声明；
⑦22:30 美国至3月21日当周EIA原油库存、EIA战略石油储备库存；
⑧次日01:10 美联储席穆萨莱姆发表讲话；
⑨次日01:30 加拿大央行公布货币政策会议纪要；
⑩ 次日01:40 欧洲央行执委奇波洛内参加小组讨论。",周三（3月26日）重点关注财经事件和经济数据
2025-03-25 14:39:52,【预告：第二届中国具身智能大会3月29日至30日举办 将发布具身智能十五大重点方向】财联社3月25日电，中国具身智能大会（CEAI2025）即将于2025年3月29日至30日在北京市举行。本次大会由由中国人工智能学会主办，CAAI 具身智能专业委员会（筹）、中国科学院计算技术研究所、同济大学、上海交通大学和清华大学承办。根据议程，将举行中国人工智能学会具身智能专委会授牌仪式；进行具身智能政策解读；同时，将发布具身智能十五大重点方向、发布中国人工智能学会具身智能白皮书。 (证券时报),预告：第二届中国具身智能大会3月29日至30日举办 将发布具身智能十五大重点方向
