datetime,content,title
2026-02-03 00:45:43,财联社2月3日电，消息人士称，嘉能可接近授权花旗担任其与力拓集团合并谈判的顾问。,
2026-02-02 23:57:31,【哈药股份：所属企业哈药集团中药二厂获得蛋白琥珀酸铁口服溶液药品注册证书】财联社2月2日电，哈药股份(600664.SH)公告称，公司所属企业哈药集团中药二厂收到国家药品监督管理局颁发的蛋白琥珀酸铁口服溶液的《药品注册证书》。,哈药股份：所属企业哈药集团中药二厂获得蛋白琥珀酸铁口服溶液药品注册证书
2026-02-02 23:57:24,【康为世纪：内审部负责人汤玉峰因退休原因离职】财联社2月2日电，康为世纪(688426.SH)公告称，公司董事会收到内审部负责人汤玉峰递交的书面离职报告，汤玉峰因退休原因辞去内审部负责人职务，其离职后不再担任公司任何职务。,康为世纪：内审部负责人汤玉峰因退休原因离职
2026-02-02 23:57:07,【华之杰：选举陆亚洲为董事长】财联社2月2日电，华之杰(603400.SH)公告称，公司于2月2日召开第四届董事会第一次会议，选举陆亚洲为董事长。,华之杰：选举陆亚洲为董事长
2026-02-02 23:56:45,【湖南天雁：副总经理何光清因个人原因辞职】财联社2月2日电，湖南天雁(600698.SH)公告称，公司董事会于2026年2月2日收到副总经理何光清的书面辞职报告，何光清因个人原因申请辞去公司副总经理职务。辞职后，何光清将不再担任公司任何职务。,湖南天雁：副总经理何光清因个人原因辞职
2026-02-02 23:55:29,【维宏股份：财务总监朱震棚因个人原因辞职】财联社2月2日电，维宏股份(300508.SZ)公告称，公司董事会近日收到财务总监朱震棚的书面辞职报告，朱震棚因个人原因申请辞去公司财务总监职务，辞职后不再担任公司任何职务。,维宏股份：财务总监朱震棚因个人原因辞职
2026-02-02 23:34:05,财联社2月2日电，甲骨文公司据称将寻求发行50亿美元的强制性可转换债券。,
2026-02-02 23:28:47,【美国总统特使与伊朗外长将于6日在土耳其会晤】财联社2月2日电，央视记者当地时间2月2日获悉，两名消息人士称，预计美国特使威特科夫和伊朗外交部长阿拉格奇将于2月6日（本周五）在土耳其伊斯坦布尔会晤，讨论“可能的核协议”。,美国总统特使与伊朗外长将于6日在土耳其会晤
2026-02-02 23:25:47,财联社2月2日电，罗素2000指数涨幅扩大至1.1%。,
2026-02-02 23:21:16,【英诺激光：董事会秘书兼副总经理张勇拟减持不超0.01%股份】财联社2月2日电，英诺激光(301021.SZ)公告称，董事会秘书兼副总经理张勇因资金需求，计划自公告披露之日起15个交易日后的90日内（2026年3月4日至2026年6月1日），以集中竞价方式减持公司股份不超过1.47万股，占公司扣除回购账户后总股本比例不超过0.01%；股份来源为股权激励授予及集中竞价买入。,英诺激光：董事会秘书兼副总经理张勇拟减持不超0.01%股份
2026-02-02 23:12:11,财联社2月2日电，纳斯达克综合指数涨幅扩大，现涨0.5%，最新报23585.68点。,
2026-02-02 23:01:10,财联社2月2日电，Robinhood股价跌至七个月低点，现跌幅达9.2%。,
2026-02-02 22:48:50,财联社2月2日电，道琼斯指数涨幅扩大，现涨0.5%，最新报49135.79点。,
2026-02-02 22:47:47,财联社2月2日电，华纳兄弟探索的股东就奈飞交易的投票表决可能于3月进行。,
2026-02-02 22:47:04,财联社2月2日电，瑞银将甲骨文目标价从280美元下调至250美元；将应用材料目标价从285美元上调至405美元。,
2026-02-02 22:42:26,【国投瑞银白银LOF净值下跌31.5%创公募单日跌幅纪录！公司回应：调整估值所致】财联社2月2日电，国投瑞银白银LOF今日晚间更新净值后显示，单日跌幅达31.5%，创公募基金单日下跌历史纪录。基金公司公告称，是对国投瑞银白银（LOF）进行了估值调整。在近期的极端行情中，白银期货国际主要市场价格单日波动远超上期所白银期货价格的涨跌停比例限制。此时，若仍沿用当日上期所白银期货结算价进行估值，可能导致基金净值无法充分、及时地反映底层资产的真实公允价值。因此，为确保基金净值能够真实、公允地反映底层资产状况，公司决定参考白银期货国际主要市场价格变动幅度，对基金资产进行合理重估。举个例子：假设国际银价下跌30%，但受制于17%的跌停限制，上期所白银期货仅下跌17%，若基金继续按其下跌17%的价格估值，其净值将“高估”实际资产价值，形成所谓的“估值滞后”。这种偏差意味着，基金账面的净值已不能准确代表其所持资产的真实价值。公司表示，未来将综合参考各项相关影响因素并与基金托管人协商，自上述合约交易体现了活跃市场交易特征后，恢复按结算价估值方法进行估值。（财联社记者 闫军）,国投瑞银白银LOF净值下跌31.5%创公募单日跌幅纪录！公司回应：调整估值所致
2026-02-02 22:42:26,【国投瑞银白银LOF净值下跌31.5%创公募单日跌幅纪录！公司回应：调整估值所致】财联社2月2日电，国投瑞银白银LOF今日晚间更新净值后显示，单日跌幅达31.5%，创公募基金单日下跌历史纪录。基金公司公告称，是对国投瑞银白银（LOF）进行了估值调整。在近期的极端行情中，白银期货国际主要市场价格单日波动远超上期所白银期货价格的涨跌停比例限制。此时，若仍沿用当日上期所白银期货结算价进行估值，可能导致基金净值无法充分、及时地反映底层资产的真实公允价值。因此，为确保基金净值能够真实、公允地反映底层资产状况，公司决定参考白银期货国际主要市场价格变动幅度，对基金资产进行合理重估。举个例子：假设国际银价下跌30%，但受制于17%的跌停限制，上期所白银期货仅下跌17%，若基金继续按其下跌17%的价格估值，其净值将“高估”实际资产价值，形成所谓的“估值滞后”。这种偏差意味着，基金账面的净值已不能准确代表其所持资产的真实价值。公司表示，未来将综合参考各项相关影响因素并与基金托管人协商，自上述合约交易体现了活跃市场交易特征后，恢复按结算价估值方法进行估值。（财联社记者 闫军）,国投瑞银白银LOF净值下跌31.5%创公募单日跌幅纪录！公司回应：调整估值所致
2026-02-02 22:41:32,【香港金管局拟于3月发出首批稳定币牌照，但数量不多，以稳妥为主】财联社2月2日电，香港金融管理局总裁余伟文在立法会财经事务委员会会议后向媒体表示，该局正在对已收到的稳定币发行人牌照申请进行评估，并已向部分机构要求补充材料，例如稳定币的具体应用场景、风险管理框架及储备资产类别等详细信息，目标是争取在今年3月发出香港首批稳定币发行人牌照。不过，他同时强调：“首批发牌的数量一定不多，以稳妥为目标。” (每日经济新闻),香港金管局拟于3月发出首批稳定币牌照，但数量不多，以稳妥为主
2026-02-02 22:40:18,【美股存储板块走强】财联社2月2日电，美股存储板块走强，闪迪涨超10%，希捷科技涨超5%，西部数据涨超4%。,美股存储板块走强
2026-02-02 22:37:32,财联社2月2日电，中概股普跌，小鹏汽车跌超6%，蔚来跌超3%，百度、爱奇艺跌超2%，微博、哔哩哔哩跌超1%。,
2026-02-02 22:32:58,财联社2月2日电，纳斯达克中国金龙指数跌幅扩大，现跌1.0%，最新报7652.47点。,
2026-02-02 22:32:39,财联社2月2日电，Strategy跌8%，比特币价格一度跌破其持仓成本线。,
2026-02-02 22:30:44,【纳指低开0.4% 甲骨文涨超3%】财联社2月2日电，美股三大指数集体低开，道指跌0.02%，纳指跌0.41%，标普500指数跌0.21%。加密货币概念股普跌，Strategy跌超6%。甲骨文涨超3%，公司启动美元债发行计划。迪士尼跌超8%，创11月以来最大盘中跌幅，公司Q1营收259.8亿美元，同比增5%。,纳指低开0.4% 甲骨文涨超3%
2026-02-02 22:30:44,【纳指低开0.4% 甲骨文涨超3%】财联社2月2日电，美股三大指数集体低开，道指跌0.02%，纳指跌0.41%，标普500指数跌0.21%。加密货币概念股普跌，Strategy跌超6%。甲骨文涨超3%，公司启动美元债发行计划。迪士尼跌超8%，创11月以来最大盘中跌幅，公司Q1营收259.8亿美元，同比增5%。,纳指低开0.4% 甲骨文涨超3%
2026-02-02 22:19:42,【澳门特区行政会完成讨论《澳门特别行政区维护国家安全委员会》法律草案】财联社2月2日电，据新华社报道，澳门特区行政会完成讨论《澳门特别行政区维护国家安全委员会》法律草案，有关法案将送交特区立法会审议。据介绍，法案主要内容包括规范关于国安委的性质、职责及职权、组成；规范关于国安委主席、国家安全事务顾问及国家安全技术顾问，以及关于国安委的执行及辅助部门；规范关于国安委的运作；规范关于开支的特别制度、人员制度，以及增加第15/2017号法律《预算纲要法》的条文；修改及增加第9/1999号法律《司法组织纲要法》的条文，以规范诉讼程序中听证的例外规定、特别情况下的管辖权，以及诉讼代理人参与涉及国家安全事宜的诉讼行为的制度。,澳门特区行政会完成讨论《澳门特别行政区维护国家安全委员会》法律草案
2026-02-02 21:57:05,【国投白银LOF：决定参考白银期货国际主要市场的价格变动幅度 对基金资产进行合理重估】财联社2月2日电，国投白银LOF公告称，国投瑞银基金管理有限公司经与相关基金托管人协商一致，决定参考白银期货国际主要市场的价格变动幅度，对基金资产进行合理重估。自2026年2月2日起，本公司对旗下证券投资基金持有的白银期货合约AG2604、AG2605、AG2606、AG2608、AG2610、AG2612，参考估值日北京时间下午3点的白银期货国际主要市场价格相对前一交易日北京时间下午3点的波动幅度进行估值调整。公司将综合参考各项相关影响因素并与基金托管人协商，自上述合约交易体现了活跃市场交易特征后，恢复按结算价估值方法进行估值，届时不再另行公告。,国投白银LOF：决定参考白银期货国际主要市场的价格变动幅度 对基金资产进行合理重估
