datetime,content,title
2025-12-31 23:59:59,财联社12月31日电，据《The Information》报道，优步（Uber）正就收购停车应用Spothero进行谈判。,
2025-12-31 23:40:01,【旋极信息：公司在航天、航空领域提供了大量的测试验证工具和服务】财联社12月31日电，旋极信息在互动平台表示，公司在航天、航空领域提供了大量的测试验证工具和服务，包括载人航天、C919大飞机等工程，也受到过相关单位表彰。,旋极信息：公司在航天、航空领域提供了大量的测试验证工具和服务
2025-12-31 23:09:52,"财联社12月31日电，上海壁仞科技股份有限公司在港交所公告，在港上市拟发行284,846,600股H股，H股最终发售价为每股19.60港元。预期H股将在明年1月2日开始交易。",
2025-12-31 23:02:22,"【赛微电子：控股股东、实际控制人、董事长杨云春部分股份被司法冻结】财联社12月31日电，赛微电子(300456.SZ)公告称，公司于2025年12月31日接到控股股东、实际控制人、董事长杨云春书面通知，其所持公司部分股份被司法冻结。本次冻结股份数量为11,843,479股，占其所持股份比例6.61%，占公司总股本比例1.62%。杨云春尚未收到与上述司法冻结事项相关的法律文书或通知。本次股份冻结事项不会导致公司控制权发生变更，不会对公司生产经营、公司治理产生重大影响。",赛微电子：控股股东、实际控制人、董事长杨云春部分股份被司法冻结
2025-12-31 22:51:15,【2025年公募基金年度收益率十强出炉 主动权益基金包揽榜单】财联社12月31日电，随着2025年最后一个交易日净值披露完成，公募基金年度收益率十强出炉。永赢科技智选以233.29%摘下桂冠，创造公募基金年度回报新纪录；亚军为中航机遇领航，回报率收益率为168.92%。从第三名至第十名，基金之间竞争异常激烈，直至最后一个交易日才尘埃落定，红土创新新兴产业以148.64%回报率获得年度季军。恒越优势精选、信澳业绩驱动、中欧数字经济、交银优择回报紧随其后，年度回报率均超140%。此外，汇安成长优选、兴证资管金麒麟兴享优选以及华商均衡成长跻身前十。2025年度收益率十强全部为主动权益类基金，在A股市场结构性行情中，主动管理能力突出的基金通过行业配置与个股选择，显著跑赢了被动指数型产品，延续主动权益基金在波动市场中的优势。（财联社记者 闫军）,2025年公募基金年度收益率十强出炉 主动权益基金包揽榜单
2025-12-31 22:49:27,【碧桂园：呈请的聆讯进一步押后至2026年2月16日】财联社12月31日电，碧桂园在港公告，根据高等法院于2025年12月30日作出的命令，呈请的聆讯进一步押后至2026年2月16日。鉴于重组生效日期落实及建议重组实施，本公司将与呈请记录在案的各方协调，并着手申请撤销呈请。,碧桂园：呈请的聆讯进一步押后至2026年2月16日
2025-12-31 22:47:55,财联社12月31日电，纳斯达克中国金龙指数日内跌幅扩大至1%。,
2025-12-31 22:47:34,【金洲管道：选举李云南为董事长】财联社12月31日电，金洲管道(002443.SZ)公告称，公司第八届董事会第一次会议于2025年12月31日召开，选举李云南为董事长，杨林峰为副董事长。,金洲管道：选举李云南为董事长
2025-12-31 22:46:57,【华菱钢铁：与控股股东同比例增资华菱衡钢】财联社12月31日电，华菱钢铁(000932.SZ)公告称，公司与控股股东湖南钢铁集团拟同比例增资公司子公司华菱衡钢1.2亿元，用于其特大口径无缝钢管连轧技术开发及产业应用项目建设。,华菱钢铁：与控股股东同比例增资华菱衡钢
2025-12-31 22:45:26,"【*ST亚太：已执行完毕重整计划 1月5日的股票开盘参考价将调整为7.05元/股】财联社12月31日电，*ST亚太(000691.SZ)公告称，公司股票将于2026年1月5日复牌。由于公司本次资本公积金转增股本股权登记日（2025年12月31日）股票停牌，股权登记日股票收盘价为9.10元/股，高于本次转增平均价格2.95元/股，因此公司股权登记日次一交易日（2026年1月5日）的股票开盘参考价将调整为7.05元/股。此外，公司已执行完毕重整计划，总股本增至484,905,000股。",*ST亚太：已执行完毕重整计划 1月5日的股票开盘参考价将调整为7.05元/股
2025-12-31 22:44:39,财联社12月31日电，据《The Information》报道，英伟达正在投资布鲁克菲尔德（BROOKFIELD）人工智能基础设施基金。,
2025-12-31 22:43:29,"【华菱钢铁：子公司补缴税款6.57亿元】财联社12月31日电，华菱钢铁(000932.SZ)公告称，公司下属子公司华菱湘钢和华菱涟钢近期根据主管税务部门的要求，对涉税事项展开自查，共需补缴2018年至2023年期间环境保护税36,495.06万元及滞纳金29,239.12万元，合计65,734.18万元。上述缴纳的税款、滞纳金将计入公司2025年当期损益。",华菱钢铁：子公司补缴税款6.57亿元
2025-12-31 22:43:02,财联社12月31日电，利弗莫尔证券显示，酷赛智能科技股份有限公司向港交所提交上市申请书，独家保荐人为中信证券。,
2025-12-31 22:39:24,财联社12月31日电，特朗普媒体科技集团（DJT）涨超6%。消息面上，公司宣布计划向股东分发数字代币（Digital Token）。,
